VBELN,VKORG,VTWEG,SPART,AUART,KUNNR,BSTNK,ERDAT
0000000271,1710,10,00,TA,USCU_L09,4500047881,20171219
0000000272,1710,10,00,TA,USCU_S02,4500047796,20171219
0000000273,1710,10,00,TA,USCU_L01,4500047767,20171219
0000000275,1710,10,00,TA,USCU_L09,4500047709,20171219
0000000276,1710,10,00,TA,USCU_S07,4500047681,20171219
0000000277,1710,10,00,TA,USCU_S15,4500047738,20171219
0000000278,1710,10,00,TA,USCU_L05,4500047652,20171219
0060000007,1710,10,00,CBAR,USCU_S05,,20171219
0000000421,1710,10,00,TA,USCU_S11,4500057025,20180405
0000000301,1710,10,00,TA,USCU_S16,4500049459,20180105
0000000302,1710,10,00,TA,USCU_S01,4500049458,20180105
0000000303,1710,10,00,TA,USCU_L02,4500049455,20180105
0000000304,1710,10,00,TA,USCU_L05,4500049457,20180105
0000000305,1710,10,00,TA,USCU_S11,4500049460,20180105
0000000306,1710,10,00,TA,USCU_L01,4500049454,20180105
0000000307,1710,10,00,TA,USCU_L05,4500049456,20180105
0000000308,1710,10,00,TA,USCU_S03,4500049452,20180105
0000000309,1710,10,00,TA,USCU_S17,4500049453,20180105
0000000422,1710,10,00,TA,USCU_L08,4500056995,20180405
0000000423,1710,10,00,TA,USCU_S06,4500056965,20180405
0000000424,1710,10,00,TA,USCU_S17,4500057083,20180405
0000000314,1710,10,00,TA,USCU_S11,4500055022,20180312
0000000315,1710,10,00,TA,USCU_L06,4500054993,20180312
0000000316,1710,10,00,TA,USCU_S01,4500054962,20180312
0000000317,1710,10,00,TA,USCU_S15,4500055084,20180312
0000000318,1710,10,00,TA,USCU_L03,4500054931,20180312
0000000319,1710,10,00,TA,USCU_L10,4500055053,20180312
0000000320,1710,10,00,TA,USCU_S12,4500054839,20180312
0000000321,1710,10,00,TA,USCU_L04,4500054809,20180312
0000000322,1710,10,00,TA,USCU_S05,4500054778,20180312
0000000323,1710,10,00,TA,USCU_S14,4500054900,20180312
0000000324,1710,10,00,TA,USCU_L10,4500054869,20180312
0000000325,1710,10,00,TA,USCU_L02,4500054747,20180312
0000000327,1710,10,00,TA,USCU_S07,4500054655,20180312
0000000328,1710,10,00,TA,USCU_L04,4500054625,20180312
0000000425,1710,10,00,TA,USCU_L01,4500056936,20180405
0000000329,1710,10,00,TA,USCU_S17,4500054717,20180312
0000000330,1710,10,00,TA,USCU_L03,4500054565,20180312
0000000331,1710,10,00,TA,USCU_L10,4500054686,20180312
0000000332,1710,10,00,TA,USCU_S12,4500054474,20180312
0000000333,1710,10,00,TA,USCU_S17,4500054535,20180312
0000000334,1710,10,00,TA,USCU_L09,4500054505,20180312
0000000335,1710,10,00,TA,USCU_L01,4500054384,20180312
0000000337,1710,10,00,TA,USCU_L05,4500054443,20180312
0000000338,1710,10,00,TA,USCU_S11,4500054295,20180312
0000000426,1710,10,00,TA,USCU_L09,4500057054,20180405
0000000339,1710,10,00,TA,USCU_S05,4500054233,20180312
0000000340,1710,10,00,TA,USCU_L05,4500054264,20180312
0000000341,1710,10,00,TA,USCU_S15,4500054353,20180312
0000000342,1710,10,00,TA,USCU_L01,4500054202,20180312
0000000343,1710,10,00,TA,USCU_L10,4500054326,20180312
0000000344,1710,10,00,TA,USCU_L03,4500054036,20180312
0000000345,1710,10,00,TA,USCU_S15,4500054171,20180312
0000000347,1710,10,00,TA,USCU_L08,4500054092,20180312
0000000348,1710,10,00,TA,USCU_L09,4500054148,20180312
0000000427,1710,10,00,TA,USCU_S16,4500056907,20180405
0000000349,1710,10,00,TA,USCU_S09,4500054122,20180312
0000000350,1710,10,00,TA,USCU_S15,4500054012,20180312
0000000351,1710,10,00,TA,USCU_S08,4500053956,20180312
0000000352,1710,10,00,TA,USCU_L10,4500053983,20180312
0000000353,1710,10,00,TA,USCU_L08,4500053926,20180312
0000000354,1710,10,00,TA,USCU_L03,4500053868,20180312
0000000355,1710,10,00,TA,USCU_S01,4500053899,20180312
0000000356,1710,10,00,TA,USCU_S15,4500053837,20180312
0000000357,1710,10,00,TA,USCU_S03,4500053720,20180312
0000000358,1710,10,00,TA,USCU_L01,4500053690,20180312
0000000359,1710,10,00,TA,USCU_S12,4500053779,20180312
0000000360,1710,10,00,TA,USCU_L07,4500053749,20180312
0000000361,1710,10,00,TA,USCU_S15,4500053660,20180312
0000000362,1710,10,00,TA,USCU_L09,4500053631,20180312
0000000363,1710,10,00,TA,USCU_S07,4500053602,20180312
0000000364,1710,10,00,TA,USCU_S02,4500053547,20180312
0000000365,1710,10,00,TA,USCU_L01,4500053517,20180312
0000000366,1710,10,00,TA,USCU_L05,4500053576,20180312
0000000367,1710,10,00,TA,USCU_S10,4500055206,20180312
0000000369,1710,10,00,TA,USCU_L02,4500055114,20180312
0000000370,1710,10,00,TA,USCU_L10,4500055237,20180312
0000000428,1710,10,00,TA,USCU_L10,4500056882,20180405
0000000371,1710,10,00,TA,USCU_L07,4500055175,20180312
0000000372,1710,10,00,TA,USCU_S16,4500055268,20180312
0000000373,1710,10,00,TA,USCU_L09,4500055423,20180312
0000000374,1710,10,00,TA,USCU_L01,4500055299,20180312
0000000375,1710,10,00,TA,USCU_S17,4500055454,20180312
0000000376,1710,10,00,TA,USCU_L07,4500055361,20180312
0000000377,1710,10,00,TA,USCU_S03,4500055330,20180312
0000000378,1710,10,00,TA,USCU_S12,4500055392,20180312
0000000379,1710,10,00,TA,USCU_S06,4500055515,20180312
0000000380,1710,10,00,TA,USCU_S08,4500055574,20180312
0000000381,1710,10,00,TA,USCU_L04,4500055544,20180312
0000000382,1710,10,00,TA,USCU_S16,4500055636,20180312
0000000383,1710,10,00,TA,USCU_L09,4500055605,20180312
0000000384,1710,10,00,TA,USCU_L01,4500055485,20180312
0020000004,1710,10,00,CBMQ,0017100005,CR 090318,20180309
0000000313,1710,10,00,CBMO,0017100005,CR090318,20180309
0000000390,1710,10,00,TA,EWM17-CU01,LUC-SO-01,20180314
0000000429,1710,10,00,TA,USCU_L03,4500056769,20180405
0000000430,1710,10,00,TA,USCU_L05,4500056825,20180405
0020001095,1710,10,00,AG,0017100001,W-REF0611,20191106
0000000432,1710,10,00,TA,USCU_S08,4500056854,20180405
0000000433,1710,10,00,TA,USCU_S12,4500056684,20180405
0000002573,1710,10,00,TA,USCU_S02,4500027585,20200203
0000002574,1710,10,00,TA,USCU_S17,4500027676,20200203
0000002575,1710,10,00,TA,USCU_L09,4500027659,20200203
0000002576,1710,10,00,TA,USCU_L01,4500027402,20200203
0000002577,1710,10,00,TA,USCU_S15,4500027538,20200203
0000000434,1710,10,00,TA,USCU_S03,4500056626,20180405
0000000882,1710,10,00,TA,USCU_S04,4500090019,20190131
0000000435,1710,10,00,TA,USCU_L07,4500056656,20180405
0000000400,1710,10,00,TA,EWM17-CU01,LUC-SO-001,20180315
0000002578,1710,10,00,TA,USCU_L09,4500027511,20200203
0000002579,1710,10,00,TA,USCU_S02,4500027430,20200203
0000000436,1710,10,00,TA,USCU_S14,4500056740,20180405
0000000437,1710,10,00,TA,USCU_L03,4500056597,20180405
0000000438,1710,10,00,TA,USCU_L09,4500056541,20180405
0000000439,1710,10,00,TA,USCU_L03,4500056426,20180405
0000000440,1710,10,00,TA,USCU_L08,4500056484,20180405
0000000406,1710,10,00,TA,0017100001,test,20180315
0000000441,1710,10,00,TA,USCU_S16,4500056569,20180405
0000000410,1710,10,00,TA,0017100001,test,20180315
0000000442,1710,10,00,TA,USCU_S09,4500056513,20180405
0000000443,1710,10,00,TA,USCU_S01,4500056456,20180405
0000000923,1710,10,00,TA,USCU_S04,4500088224,20190131
0000000444,1710,10,00,TA,USCU_S09,4500056337,20180405
0000000445,1710,10,00,TA,USCU_S01,4500056279,20180405
0000000446,1710,10,00,TA,USCU_L01,4500056251,20180405
0000000447,1710,10,00,TA,USCU_S14,4500056396,20180405
0000000448,1710,10,00,TA,USCU_L04,4500056308,20180405
0000000449,1710,10,00,TA,USCU_L10,4500056367,20180405
0000000450,1710,10,00,TA,USCU_S15,4500056225,20180405
0000000941,1710,10,00,TA,USCU_S04,4500088763,20190131
0000000451,1710,10,00,TA,USCU_L04,4500056173,20180405
0000000452,1710,10,00,TA,USCU_S02,4500056145,20180405
0000000453,1710,10,00,TA,USCU_S10,4500056194,20180405
0000000454,1710,10,00,TA,USCU_L10,4500056066,20180405
0000000455,1710,10,00,TA,USCU_L02,4500055948,20180405
0000000456,1710,10,00,TA,USCU_L05,4500056007,20180405
0000000457,1710,10,00,TA,USCU_S05,4500055978,20180405
0000000458,1710,10,00,TA,USCU_S07,4500056036,20180405
0000000459,1710,10,00,TA,USCU_S17,4500056096,20180405
0000000460,1710,10,00,TA,USCU_L02,4500055782,20180405
0000000461,1710,10,00,TA,USCU_S14,4500055918,20180405
0000000462,1710,10,00,TA,USCU_L07,4500055837,20180405
0000000463,1710,10,00,TA,USCU_S05,4500055807,20180405
0000000464,1710,10,00,TA,USCU_S11,4500055865,20180405
0000000465,1710,10,00,TA,USCU_S13,4500055713,20180405
0000000466,1710,10,00,TA,USCU_S06,4500055664,20180405
0020000933,1710,10,00,AG,0017100001,114_TG12_MH_39,20191104
0000000467,1710,10,00,TA,USCU_S14,4500055753,20180405
0000002615,1710,10,00,TA,0017100001,PO450000021,20200211
0000000523,1710,10,00,TA,USCU_S07,4500068362,20181008
0000000524,1710,10,00,TA,USCU_L05,4500068333,20181008
0000000525,1710,10,00,TA,USCU_S03,4500068303,20181008
0000000526,1710,10,00,TA,USCU_S09,4500068185,20181008
0000000527,1710,10,00,TA,USCU_L10,4500068214,20181008
0000000528,1710,10,00,TA,USCU_S15,4500068243,20181008
0000000529,1710,10,00,TA,USCU_L02,4500068099,20181008
0000000530,1710,10,00,TA,USCU_L04,4500068156,20181008
0000000531,1710,10,00,TA,USCU_S05,4500067977,20181008
0000000532,1710,10,00,TA,USCU_S15,4500068071,20181008
0000000533,1710,10,00,TA,USCU_S08,4500068023,20181008
0000000534,1710,10,00,TA,USCU_L10,4500069590,20181008
0000000535,1710,10,00,TA,USCU_L01,4500069467,20181008
0000000536,1710,10,00,TA,USCU_L04,4500069529,20181008
0000000537,1710,10,00,TA,USCU_S17,4500069621,20181008
0000000538,1710,10,00,TA,USCU_S10,4500069559,20181008
0000000539,1710,10,00,TA,USCU_S02,4500069498,20181008
0000000540,1710,10,00,TA,USCU_S12,4500069744,20181008
0000000542,1710,10,00,TA,USCU_L04,4500069713,20181008
0070000004,1710,10,00,L2,0017100001,,20181018
0000000543,1710,10,00,TA,USCU_S15,4500069804,20181008
0000000544,1710,10,00,TA,USCU_L09,4500069775,20181008
0000000545,1710,10,00,TA,USCU_L02,4500069652,20181008
0000000546,1710,10,00,TA,USCU_S01,4500069866,20181008
0000000547,1710,10,00,TA,USCU_L06,4500069897,20181008
0000000548,1710,10,00,TA,USCU_S15,4500069988,20181008
0000000549,1710,10,00,TA,USCU_S10,4500069927,20181008
0000000550,1710,10,00,TA,USCU_L02,4500069835,20181008
0000000551,1710,10,00,TA,USCU_L10,4500069958,20181008
0000000552,1710,10,00,TA,USCU_S08,4500069380,20181009
0000000488,1710,10,00,TA,USCU_S05,4500069319,20181008
0000000489,1710,10,00,TA,USCU_S12,4500069379,20181008
0000000490,1710,10,00,TA,USCU_S17,4500069440,20181008
0000000491,1710,10,00,TA,USCU_L04,4500069349,20181008
0000000492,1710,10,00,TA,USCU_L10,4500069410,20181008
0000000493,1710,10,00,TA,USCU_L01,4500069289,20181008
0000000494,1710,10,00,TA,USCU_S11,4500069198,20181008
0000000495,1710,10,00,TA,USCU_L05,4500069169,20181008
0000000496,1710,10,00,TA,USCU_S02,4500069141,20181008
0000000497,1710,10,00,TA,USCU_S17,4500069258,20181008
0000000498,1710,10,00,TA,USCU_L09,4500069228,20181008
0000000499,1710,10,00,TA,USCU_S13,4500069021,20181008
0000000500,1710,10,00,TA,USCU_L05,4500068992,20181008
0000000501,1710,10,00,TA,USCU_S03,4500068961,20181008
0000000502,1710,10,00,TA,USCU_L03,4500068931,20181008
0000000503,1710,10,00,TA,USCU_S14,4500069081,20181008
0000000504,1710,10,00,TA,USCU_L09,4500069052,20181008
0000000505,1710,10,00,TA,USCU_L10,4500068874,20181008
0000000506,1710,10,00,TA,USCU_L03,4500068757,20181008
0000000507,1710,10,00,TA,USCU_S17,4500068901,20181008
0000000508,1710,10,00,TA,USCU_S05,4500068787,20181008
0000000509,1710,10,00,TA,USCU_S07,4500068847,20181008
0000000510,1710,10,00,TA,USCU_L04,4500068817,20181008
0000000511,1710,10,00,TA,USCU_S03,4500068608,20181008
0000000512,1710,10,00,TA,USCU_S10,4500068667,20181008
0000000513,1710,10,00,TA,USCU_L01,4500068577,20181008
0000000514,1710,10,00,TA,USCU_S17,4500068728,20181008
0000000515,1710,10,00,TA,USCU_L09,4500068698,20181008
0000000516,1710,10,00,TA,USCU_S15,4500068547,20181008
0000000517,1710,10,00,TA,USCU_L01,4500068444,20181008
0000000518,1710,10,00,TA,USCU_S01,4500068469,20181008
0000000519,1710,10,00,TA,USCU_S11,4500068517,20181008
0000000520,1710,10,00,TA,USCU_L05,4500068498,20181008
0000000521,1710,10,00,TA,USCU_L09,4500068392,20181008
0000000522,1710,10,00,TA,USCU_L02,4500068274,20181008
0000000553,1710,10,00,TA,USCU_S01,4500069320,20181009
0000000554,1710,10,00,TA,USCU_L06,4500069350,20181009
0000000555,1710,10,00,TA,USCU_L09,4500069411,20181009
0000000556,1710,10,00,TA,USCU_L01,4500069290,20181009
0000000557,1710,10,00,TA,USCU_S17,4500069441,20181009
0000000558,1710,10,00,TA,USCU_S07,4500069199,20181009
0000000559,1710,10,00,TA,USCU_L07,4500069170,20181009
0000000560,1710,10,00,TA,USCU_S01,4500069142,20181009
0000000561,1710,10,00,TA,USCU_L01,4500069112,20181009
0000000562,1710,10,00,TA,USCU_S15,4500069259,20181009
0000000563,1710,10,00,TA,USCU_L10,4500069229,20181009
0000000564,1710,10,00,TA,USCU_L07,4500068993,20181009
0000000565,1710,10,00,TA,USCU_S11,4500069022,20181009
0000000566,1710,10,00,TA,USCU_S05,4500068962,20181009
0000000567,1710,10,00,TA,USCU_S16,4500069082,20181009
0000000568,1710,10,00,TA,USCU_L01,4500068932,20181009
0000000569,1710,10,00,TA,USCU_L09,4500069053,20181009
0000000570,1710,10,00,TA,USCU_L01,4500068758,20181009
0000000571,1710,10,00,TA,USCU_L10,4500068875,20181009
0000000572,1710,10,00,TA,USCU_S06,4500068788,20181009
0000000573,1710,10,00,TA,USCU_S08,4500068848,20181009
0000000574,1710,10,00,TA,USCU_L04,4500068818,20181009
0000000575,1710,10,00,TA,USCU_L06,4500068639,20181009
0000000576,1710,10,00,TA,USCU_S06,4500068609,20181009
0000000577,1710,10,00,TA,USCU_S12,4500068668,20181009
0000000578,1710,10,00,TA,USCU_S14,4500068729,20181009
0000000579,1710,10,00,TA,USCU_L03,4500068578,20181009
0000000580,1710,10,00,TA,USCU_L09,4500068699,20181009
0000000581,1710,10,00,TA,USCU_S03,4500068470,20181009
0000000582,1710,10,00,TA,USCU_S08,4500068518,20181009
0000000583,1710,10,00,TA,USCU_S16,4500068548,20181009
0000000584,1710,10,00,TA,USCU_S01,4500068304,20181009
0000000585,1710,10,00,TA,USCU_L01,4500068275,20181009
0000000586,1710,10,00,TA,USCU_L09,4500068393,20181009
0000000587,1710,10,00,TA,USCU_S17,4500068419,20181009
0000000588,1710,10,00,TA,USCU_S10,4500068363,20181009
0000000589,1710,10,00,TA,USCU_L07,4500068334,20181009
0000000590,1710,10,00,TA,USCU_S11,4500068186,20181009
0000000591,1710,10,00,TA,USCU_S06,4500068126,20181009
0000000592,1710,10,00,TA,USCU_S16,4500068244,20181009
0000000593,1710,10,00,TA,USCU_L10,4500068215,20181009
0000000594,1710,10,00,TA,USCU_L06,4500068157,20181009
0000000595,1710,10,00,TA,USCU_L01,4500068100,20181009
0000000596,1710,10,00,TA,USCU_S14,4500068072,20181009
0000000597,1710,10,00,TA,USCU_S01,4500067978,20181009
0000000598,1710,10,00,TA,USCU_S11,4500068024,20181009
0000000599,1710,10,00,TA,USCU_L04,4500069530,20181009
0000000600,1710,10,00,TA,USCU_S03,4500069499,20181009
0000000601,1710,10,00,TA,USCU_S07,4500069560,20181009
0000000602,1710,10,00,TA,USCU_S15,4500069622,20181009
0000000603,1710,10,00,TA,USCU_L10,4500069591,20181009
0000000604,1710,10,00,TA,USCU_L02,4500069468,20181009
0000000605,1710,10,00,TA,USCU_L09,4500069776,20181009
0000000606,1710,10,00,TA,USCU_L03,4500069653,20181009
0000000607,1710,10,00,TA,USCU_S17,4500069805,20181009
0000000608,1710,10,00,TA,USCU_S05,4500069684,20181009
0000000609,1710,10,00,TA,USCU_L08,4500069714,20181009
0000000610,1710,10,00,TA,USCU_S10,4500069745,20181009
0000000611,1710,10,00,TA,USCU_S09,4500069928,20181009
0000000612,1710,10,00,TA,USCU_S06,4500069867,20181009
0000000613,1710,10,00,TA,USCU_S15,4500069989,20181009
0000000614,1710,10,00,TA,USCU_L04,4500069898,20181009
0000000615,1710,10,00,TA,USCU_L10,4500069959,20181009
0000000616,1710,10,00,TA,USCU_L01,4500069836,20181009
0020000007,1710,10,00,CBMQ,0017100005,CR180901,20181015
0060000214,1710,10,00,CBAR,0017100001,,20231106
0000001958,1710,10,00,TA,0017100003,25325,20191029
0000001946,1710,10,00,CCFU,0017100003,1IU Cons. Fill-up,20191023
0000000619,1710,10,00,TA,0017100003,AS16101801,20181016
0000002042,1710,10,00,TA,0017100002,244,20191105
0000001748,1710,10,00,TA,0017100003,abcd test1,20191011
0010000002,1710,10,00,AF,0017100003,CR180915,20181017
0060000012,1710,10,00,CBRE,0017100003,,20181025
0070000003,1710,10,00,L2,0017100001,CR180915,20181018
0000002580,1710,10,00,TA,USCU_L06,4500027456,20200203
0000002581,1710,10,00,TA,USCU_S09,4500027484,20200203
0000002582,1710,10,00,TA,USCU_S04,4500027265,20200203
0000002583,1710,10,00,TA,USCU_S08,4500027320,20200203
0000002584,1710,10,00,TA,USCU_L05,4500027293,20200203
0000002585,1710,10,00,TA,USCU_L01,4500027240,20200203
0000002586,1710,10,00,TA,USCU_L10,4500027347,20200203
0000000628,1710,10,00,CCFU,0017100003,CR1809901,20181022
0020000892,1710,10,00,AG,0017100001,111_TG12MH1,20191101
0000000634,1710,10,00,TA,USCU_L03,4500069303,20181023
0000000635,1710,10,00,TA,USCU_L09,4500069424,20181023
0000000636,1710,10,00,TA,USCU_S11,4500069213,20181023
0000000637,1710,10,00,TA,USCU_L08,4500069184,20181023
0000000638,1710,10,00,TA,USCU_L01,4500069125,20181023
0000000639,1710,10,00,TA,USCU_S16,4500069273,20181023
0000000640,1710,10,00,TA,USCU_L10,4500069242,20181023
0000000641,1710,10,00,TA,USCU_S07,4500069036,20181023
0000000642,1710,10,00,TA,USCU_L08,4500069006,20181023
0000000643,1710,10,00,TA,USCU_S05,4500068976,20181023
0000000644,1710,10,00,TA,USCU_S14,4500069096,20181023
0000000645,1710,10,00,TA,USCU_L02,4500068946,20181023
0000000646,1710,10,00,TA,USCU_L09,4500069065,20181023
0000000647,1710,10,00,TA,USCU_S03,4500068802,20181023
0000000648,1710,10,00,TA,USCU_L01,4500068772,20181023
0000000649,1710,10,00,TA,USCU_L09,4500068886,20181023
0000000650,1710,10,00,TA,USCU_L04,4500068832,20181023
0000000651,1710,10,00,TA,USCU_S07,4500068859,20181023
0000000652,1710,10,00,TA,USCU_S14,4500068915,20181023
0000000653,1710,10,00,TA,USCU_L02,4500068592,20181023
0000000654,1710,10,00,TA,USCU_S15,4500068743,20181023
0000000655,1710,10,00,TA,USCU_L04,4500068651,20181023
0000000656,1710,10,00,TA,USCU_S06,4500068623,20181023
0000000657,1710,10,00,TA,USCU_S08,4500068682,20181023
0000000658,1710,10,00,TA,USCU_L09,4500068712,20181023
0000000660,1710,10,00,TA,USCU_S10,4500068531,20181023
0000002620,1710,10,00,SRVP,0017100001,fjslf,20200228
0000000661,1710,10,00,TA,USCU_S14,4500068561,20181023
0000000662,1710,10,00,TA,USCU_L01,4500068454,20181023
0000000663,1710,10,00,TA,USCU_S14,4500068432,20181023
0000000664,1710,10,00,TA,USCU_L02,4500068289,20181023
0000000665,1710,10,00,TA,USCU_L09,4500068405,20181023
0000000666,1710,10,00,TA,USCU_S01,4500068317,20181023
0000000667,1710,10,00,TA,USCU_S08,4500068376,20181023
0000000668,1710,10,00,TA,USCU_L07,4500068348,20181023
0000000669,1710,10,00,TA,USCU_S09,4500068200,20181023
0000000670,1710,10,00,TA,USCU_L05,4500068170,20181023
0000000671,1710,10,00,TA,USCU_L01,4500068113,20181023
0000000672,1710,10,00,TA,USCU_S15,4500068258,20181023
0000000673,1710,10,00,TA,USCU_L09,4500068228,20181023
0000000674,1710,10,00,TA,USCU_S05,4500068140,20181023
0000000675,1710,10,00,TA,USCU_S10,4500068038,20181023
0000000676,1710,10,00,TA,USCU_S03,4500067990,20181023
0000000677,1710,10,00,TA,USCU_S16,4500068084,20181023
0000000678,1710,10,00,TA,USCU_L09,4500069605,20181023
0000000679,1710,10,00,TA,USCU_S15,4500069636,20181023
0000000680,1710,10,00,TA,USCU_L02,4500069482,20181023
0000000681,1710,10,00,TA,USCU_L04,4500069544,20181023
0000000682,1710,10,00,TA,USCU_S11,4500069574,20181023
0000000683,1710,10,00,TA,USCU_S02,4500069513,20181023
0000000684,1710,10,00,TA,USCU_S02,4500069697,20181023
0000000685,1710,10,00,TA,USCU_S10,4500069759,20181023
0000000686,1710,10,00,TA,USCU_L06,4500069728,20181023
0000000687,1710,10,00,TA,USCU_S17,4500069819,20181023
0000000688,1710,10,00,TA,USCU_L09,4500069790,20181023
0000000689,1710,10,00,TA,USCU_L02,4500069667,20181023
0000000690,1710,10,00,TA,USCU_L08,4500069912,20181023
0000000691,1710,10,00,TA,USCU_S07,4500069942,20181023
0000000693,1710,10,00,TA,USCU_S15,4500070003,20181023
0060000023,1710,10,00,GA2,0017100003,,20181031
0000000694,1710,10,00,TA,USCU_L02,4500069850,20181023
0000000695,1710,10,00,TA,USCU_L09,4500069973,20181023
0020000901,1710,10,00,AG,0017100001,114_TG12_MH_7,20191104
0000000630,1710,10,00,TA,USCU_S07,4500069394,20181023
0000000631,1710,10,00,TA,USCU_S01,4500069333,20181023
0000000632,1710,10,00,TA,USCU_L05,4500069363,20181023
0000000633,1710,10,00,TA,USCU_S16,4500069452,20181023
0000000162,1710,10,00,TA,0017100001,123,20171113
0060000013,1710,10,00,CBRE,0017100001,,20181025
0060000014,1710,10,00,CBRE,0017100001,,20181025
0060000015,1710,10,00,CBRE,0017100001,,20181025
0020000008,1710,10,00,AG,0017100001,,20181025
0000004626,1710,10,00,TA,0017100001,CO100164,20211122
0000000698,1710,10,00,TA,0017100273,CR180916,20181025
0000004615,1710,10,00,TA,USCU_S01,Ref1,20211117
0060000215,1710,10,00,CBAR,0017100001,,20231106
0070000005,1710,10,00,CBII,0017100001,,20181025
0060000016,1710,10,00,CBG0,0017100001,,20181025
0060000017,1710,10,00,CBG0,0017100001,,20181025
0000001007,1710,10,00,TA,USCU_S04,4500091329,20190226
0000001739,1710,10,00,TA,USCU_S04,4500107796,20191002
0020000736,1710,10,00,AG,USCU_S04,4500107796,20191002
0000002617,1710,10,00,TA,0017100001,W-REF0202002,20200219
0020001881,1710,10,00,AG,0017100001,0729_TG11_03,20200730
0000000724,1710,10,00,TA,0017100002,8768787,20181105
0000000620,1710,10,00,TA,0017100003,CR312321122,20181016
