VBELN,VSTEL,VKORG,LFART,KUNNR,WADAT_IST,LFDAT,WADAT
0080000308,1710,1710,LF,USCU_L09,20180312,20180312,20180312
0080000309,1710,1710,LF,USCU_L01,20180312,20180312,20180312
0080000310,1710,1710,LF,USCU_S17,20180312,20180312,20180312
0080000311,1710,1710,LF,USCU_L07,20180312,20180312,20180312
0080000312,1710,1710,LF,USCU_S03,20180312,20180312,20180312
0080000313,1710,1710,LF,USCU_S12,20180312,20180312,20180312
0080000314,1710,1710,LF,USCU_S06,20180312,20180312,20180312
0080000315,1710,1710,LF,USCU_S08,20180312,20180312,20180312
0080000316,1710,1710,LF,USCU_L04,20180312,20180312,20180312
0080000317,1710,1710,LF,USCU_S16,20180312,20180312,20180312
0080000318,1710,1710,LF,USCU_L09,20180312,20180312,20180312
0080000319,1710,1710,LF,USCU_L01,20180312,20180312,20180312
0080000093,1710,1710,LO,0017100003,20180321,20171019,20171019
0180000005,1710,,DIG,,20180313,20180313,20180313
0080000321,1710,1710,LF,0017100001,20180313,20180315,20180313
1000000206,1710,,EL,,20180313,20180313,00000000
1000000208,1710,,EL,,20180313,20180313,00000000
1000000209,1710,,EL,,20180313,20180313,00000000
1000000207,1710,,EL,,20180313,20180313,00000000
0080000324,1710,1710,LF,EWM17-CU01,00000000,20180314,20180314
0080000104,1710,1710,LF,0017100003,20180321,20171023,20171019
1000000300,1710,,EL,,20180314,20180314,00000000
0080000325,1710,1710,LF,EWM17-CU02,00000000,20180315,20180314
0080002013,1710,1710,LF,0017100002,20200131,20200206,20200206
0080000327,1710,1710,LF,EWM17-CU01,00000000,20180314,20180314
0080000853,1710,1710,LF,USCU_L09,20191021,20190220,20190220
0080000330,1710,1710,LF,EWM17-CU01,00000000,20180315,20180315
0080000331,1710,1710,LF,EWM17-CU01,00000000,20180315,20180315
0080000114,1710,1710,LF,0017100003,20180321,20171023,20171019
0080000115,1710,1710,LF,0017100003,20180321,20171023,20171019
0080000116,1710,1710,LF,0017100003,20180321,20171023,20171019
0080000856,1710,1710,LF,USCU_S14,20191021,20190220,20190220
1000000301,1710,,EL,,20180316,20180316,00000000
0080000335,1710,1710,BV,0017100001,20180321,20180316,20180316
0080000113,1710,1710,LF,0017100009,20180321,20171020,20171019
0080000109,1710,1710,LF,EWM17-CU01,20171116,20171113,20171113
0080000322,1710,1710,LF,EWM17-CU01,20180314,20180314,20180314
0080000329,1710,1710,LF,EWM17-CU01,20180315,20180315,20180315
0080000342,1710,1710,LF,0017100001,20180321,20180315,20180313
0080000343,1710,1710,LF,0017100001,20180321,20171121,20171117
0080000022,1710,1710,LF,USCU_L10,20180321,20171010,20171010
0080000857,1710,1710,LF,USCU_L07,20191021,20190220,20190220
0080000344,1710,1710,LF,USCU_S11,20180405,20180405,20180405
0080000345,1710,1710,LF,USCU_L08,20180405,20180405,20180405
0080000346,1710,1710,LF,USCU_S06,20180405,20180405,20180405
0080000347,1710,1710,LF,USCU_S17,20180405,20180405,20180405
0080000348,1710,1710,LF,USCU_L01,20180405,20180405,20180405
0080000349,1710,1710,LF,USCU_L09,20180405,20180405,20180405
0080000350,1710,1710,LF,USCU_S16,20180405,20180405,20180405
0080000351,1710,1710,LF,USCU_L10,20180405,20180405,20180405
0080000352,1710,1710,LF,USCU_L03,20180405,20180405,20180405
0080000353,1710,1710,LF,USCU_L05,20180405,20180405,20180405
0080000354,1710,1710,LF,USCU_S08,20180405,20180405,20180405
0080000355,1710,1710,LF,USCU_S12,20180405,20180405,20180405
0080000356,1710,1710,LF,USCU_S03,20180405,20180405,20180405
0080000357,1710,1710,LF,USCU_L07,20180405,20180405,20180405
0080000358,1710,1710,LF,USCU_S14,20180405,20180405,20180405
0080000359,1710,1710,LF,USCU_L03,20180405,20180405,20180405
0080000360,1710,1710,LF,USCU_L09,20180405,20180405,20180405
0080000361,1710,1710,LF,USCU_L03,20180405,20180405,20180405
0080000362,1710,1710,LF,USCU_L08,20180405,20180405,20180405
0080000363,1710,1710,LF,USCU_S16,20180405,20180405,20180405
0080000364,1710,1710,LF,USCU_S09,20180405,20180405,20180405
0080000365,1710,1710,LF,USCU_S01,20180405,20180405,20180405
0080000366,1710,1710,LF,USCU_S09,20180405,20180405,20180405
0080000367,1710,1710,LF,USCU_S01,20180405,20180405,20180405
0080000368,1710,1710,LF,USCU_L01,20180405,20180405,20180405
0080000369,1710,1710,LF,USCU_S14,20180405,20180405,20180405
0080000370,1710,1710,LF,USCU_L04,20180405,20180405,20180405
0080000371,1710,1710,LF,USCU_L10,20180405,20180405,20180405
0080000372,1710,1710,LF,USCU_S15,20180405,20180405,20180405
0080000373,1710,1710,LF,USCU_L04,20180405,20180405,20180405
0080000374,1710,1710,LF,USCU_S02,20180405,20180405,20180405
0080000375,1710,1710,LF,USCU_S10,20180405,20180405,20180405
0080000376,1710,1710,LF,USCU_L10,20180405,20180405,20180405
0080000377,1710,1710,LF,USCU_L02,20180405,20180405,20180405
0080000378,1710,1710,LF,USCU_L05,20180405,20180405,20180405
0080000379,1710,1710,LF,USCU_S05,20180405,20180405,20180405
0080000380,1710,1710,LF,USCU_S07,20180405,20180405,20180405
0080000381,1710,1710,LF,USCU_S17,20180405,20180405,20180405
0080000382,1710,1710,LF,USCU_L02,20180405,20180405,20180405
0080000383,1710,1710,LF,USCU_S14,20180405,20180405,20180405
0080000384,1710,1710,LF,USCU_L07,20180405,20180405,20180405
0080000385,1710,1710,LF,USCU_S05,20180405,20180405,20180405
0080000386,1710,1710,LF,USCU_S11,20180405,20180405,20180405
0080000387,1710,1710,LF,USCU_S13,20180405,20180405,20180405
0080000388,1710,1710,LF,USCU_S06,20180405,20180405,20180405
0080000389,1710,1710,LF,USCU_S14,20180405,20180405,20180405
0080000390,1710,1710,LF,USCU_L09,20180405,20180405,20180405
0080000391,1710,1710,LF,USCU_L01,20180405,20180405,20180405
0080000392,1710,1710,LF,USCU_S10,20180405,20180405,20180405
0080000393,1710,1710,LF,USCU_L05,20180405,20180405,20180405
0080000394,1710,1710,LF,USCU_S17,20180405,20180405,20180405
0080000395,1710,1710,LF,USCU_S01,20180405,20180405,20180405
0080000396,1710,1710,LF,USCU_L10,20180405,20180405,20180405
0080000397,1710,1710,LF,USCU_L01,20180405,20180405,20180405
0080000398,1710,1710,LF,USCU_S15,20180405,20180405,20180405
0080000399,1710,1710,LF,USCU_L07,20180405,20180405,20180405
0080000400,1710,1710,LF,USCU_S11,20180405,20180405,20180405
0080000401,1710,1710,LF,USCU_L09,20180405,20180405,20180405
0080000402,1710,1710,LF,USCU_L02,20180405,20180405,20180405
0080000403,1710,1710,LF,USCU_S15,20180405,20180405,20180405
0080000404,1710,1710,LF,USCU_L05,20180405,20180405,20180405
0080000405,1710,1710,LF,USCU_S08,20180405,20180405,20180405
0080000406,1710,1710,LF,USCU_S05,20181008,20181008,20181008
0080000407,1710,1710,LF,USCU_S12,20181008,20181008,20181008
0080000408,1710,1710,LF,USCU_S17,20181008,20181008,20181008
0080000409,1710,1710,LF,USCU_L04,20181008,20181008,20181008
0080000410,1710,1710,LF,USCU_L10,20181008,20181008,20181008
0080000411,1710,1710,LF,USCU_L01,20181008,20181008,20181008
0080000412,1710,1710,LF,USCU_S11,20181008,20181008,20181008
0080000413,1710,1710,LF,USCU_L05,20181008,20181008,20181008
0080000414,1710,1710,LF,USCU_S02,20181008,20181008,20181008
0080000415,1710,1710,LF,USCU_S17,20181008,20181008,20181008
0080000416,1710,1710,LF,USCU_L09,20181008,20181008,20181008
0080000417,1710,1710,LF,USCU_S13,20181008,20181008,20181008
0080000418,1710,1710,LF,USCU_L05,20181008,20181008,20181008
0080000419,1710,1710,LF,USCU_S03,20181008,20181008,20181008
0080000420,1710,1710,LF,USCU_L03,20181008,20181008,20181008
0080000421,1710,1710,LF,USCU_S14,20181008,20181008,20181008
0080000422,1710,1710,LF,USCU_L09,20181008,20181008,20181008
0080000423,1710,1710,LF,USCU_L10,20181008,20181008,20181008
0080000424,1710,1710,LF,USCU_L03,20181008,20181008,20181008
0080000425,1710,1710,LF,USCU_S17,20181008,20181008,20181008
0080000426,1710,1710,LF,USCU_S05,20181008,20181008,20181008
0080000427,1710,1710,LF,USCU_S07,20181008,20181008,20181008
0080000428,1710,1710,LF,USCU_L04,20181008,20181008,20181008
0080000429,1710,1710,LF,USCU_S03,20181008,20181008,20181008
0080000430,1710,1710,LF,USCU_S10,20181008,20181008,20181008
0080000431,1710,1710,LF,USCU_L01,20181008,20181008,20181008
0080000432,1710,1710,LF,USCU_S17,20181008,20181008,20181008
0080000433,1710,1710,LF,USCU_L09,20181008,20181008,20181008
0080000434,1710,1710,LF,USCU_S15,20181008,20181008,20181008
0080000435,1710,1710,LF,USCU_L01,20181008,20181008,20181008
0080000436,1710,1710,LF,USCU_S01,20181008,20181008,20181008
0080000437,1710,1710,LF,USCU_S11,20181008,20181008,20181008
0080000438,1710,1710,LF,USCU_L05,20181008,20181008,20181008
0080000439,1710,1710,LF,USCU_L09,20181008,20181008,20181008
0080000440,1710,1710,LF,USCU_L02,20181008,20181008,20181008
0080000441,1710,1710,LF,USCU_S07,20181008,20181008,20181008
0080000442,1710,1710,LF,USCU_L05,20181008,20181008,20181008
0080000443,1710,1710,LF,USCU_S03,20181008,20181008,20181008
0080000444,1710,1710,LF,USCU_S09,20181008,20181008,20181008
0080000445,1710,1710,LF,USCU_L10,20181008,20181008,20181008
0080000446,1710,1710,LF,USCU_S15,20181008,20181008,20181008
0080000447,1710,1710,LF,USCU_L02,20181008,20181008,20181008
0080000448,1710,1710,LF,USCU_L04,20181008,20181008,20181008
0080000449,1710,1710,LF,USCU_S05,20181008,20181008,20181008
0080000450,1710,1710,LF,USCU_S15,20181008,20181008,20181008
0080000451,1710,1710,LF,USCU_S08,20181008,20181008,20181008
0080000452,1710,1710,LF,USCU_L10,20181008,20181008,20181008
0080000453,1710,1710,LF,USCU_L01,20181008,20181008,20181008
0080000454,1710,1710,LF,USCU_L04,20181008,20181008,20181008
0080000455,1710,1710,LF,USCU_S17,20181008,20181008,20181008
0080000456,1710,1710,LF,USCU_S10,20181008,20181008,20181008
0080000457,1710,1710,LF,USCU_S02,20181008,20181008,20181008
0080000458,1710,1710,LF,USCU_S12,20181008,20181008,20181008
0080000459,1710,1710,LF,USCU_L04,20181008,20181008,20181008
0080000460,1710,1710,LF,USCU_S15,20181008,20181008,20181008
0080000461,1710,1710,LF,USCU_L09,20181008,20181008,20181008
0080000462,1710,1710,LF,USCU_L02,20181008,20181008,20181008
0080000463,1710,1710,LF,USCU_S01,20181008,20181008,20181008
0080000464,1710,1710,LF,USCU_L06,20181008,20181008,20181008
0080000465,1710,1710,LF,USCU_S15,20181008,20181008,20181008
0080000466,1710,1710,LF,USCU_S10,20181008,20181008,20181008
0080000467,1710,1710,LF,USCU_L02,20181008,20181008,20181008
0080000468,1710,1710,LF,USCU_L10,20181008,20181008,20181008
0080000469,1710,1710,LF,USCU_S08,20181009,20181015,20181015
0080000470,1710,1710,LF,USCU_S01,20181009,20181015,20181015
0080000471,1710,1710,LF,USCU_L06,20181009,20181015,20181015
0080000472,1710,1710,LF,USCU_L09,20181009,20181015,20181015
0080000473,1710,1710,LF,USCU_L01,20181009,20181015,20181015
0080000474,1710,1710,LF,USCU_S17,20181009,20181015,20181015
0080000475,1710,1710,LF,USCU_S07,20181009,20181015,20181015
0080000476,1710,1710,LF,USCU_L07,20181009,20181015,20181015
0080000477,1710,1710,LF,USCU_S01,20181009,20181015,20181015
0080000478,1710,1710,LF,USCU_L01,20181009,20181015,20181015
0080000479,1710,1710,LF,USCU_S15,20181009,20181015,20181015
0080000480,1710,1710,LF,USCU_L10,20181009,20181015,20181015
0080000481,1710,1710,LF,USCU_L07,20181009,20181015,20181015
0080000482,1710,1710,LF,USCU_S11,20181009,20181015,20181015
0080000483,1710,1710,LF,USCU_S05,20181009,20181015,20181015
0080000484,1710,1710,LF,USCU_S16,20181009,20181015,20181015
0080000485,1710,1710,LF,USCU_L01,20181009,20181015,20181015
0080000486,1710,1710,LF,USCU_L09,20181009,20181015,20181015
0080000487,1710,1710,LF,USCU_L01,20181009,20181015,20181015
0080000488,1710,1710,LF,USCU_L10,20181009,20181015,20181015
0080000489,1710,1710,LF,USCU_S06,20181009,20181015,20181015
0080000490,1710,1710,LF,USCU_S08,20181009,20181015,20181015
0080000491,1710,1710,LF,USCU_L04,20181009,20181015,20181015
0080000492,1710,1710,LF,USCU_L06,20181009,20181015,20181015
0080000493,1710,1710,LF,USCU_S06,20181009,20181015,20181015
0080000494,1710,1710,LF,USCU_S12,20181009,20181015,20181015
0080000495,1710,1710,LF,USCU_S14,20181009,20181015,20181015
0080000496,1710,1710,LF,USCU_L03,20181009,20181015,20181015
0080000497,1710,1710,LF,USCU_L09,20181009,20181015,20181015
0080000498,1710,1710,LF,USCU_S03,20181009,20181015,20181015
0080000499,1710,1710,LF,USCU_S08,20181009,20181015,20181015
0080000500,1710,1710,LF,USCU_S16,20181009,20181015,20181015
0080000501,1710,1710,LF,USCU_S01,20181009,20181015,20181015
0080000502,1710,1710,LF,USCU_L01,20181009,20181015,20181015
0080000503,1710,1710,LF,USCU_L09,20181009,20181015,20181015
0080000504,1710,1710,LF,USCU_S17,20181009,20181015,20181015
0080000505,1710,1710,LF,USCU_S10,20181009,20181015,20181015
0080000506,1710,1710,LF,USCU_L07,20181009,20181015,20181015
0080000507,1710,1710,LF,USCU_S11,20181009,20181015,20181015
0080000508,1710,1710,LF,USCU_S06,20181009,20181015,20181015
0080000509,1710,1710,LF,USCU_S16,20181009,20181015,20181015
0080000510,1710,1710,LF,USCU_L10,20181009,20181015,20181015
0080000511,1710,1710,LF,USCU_L06,20181009,20181015,20181015
0080000512,1710,1710,LF,USCU_L01,20181009,20181015,20181015
0080000513,1710,1710,LF,USCU_S14,20181009,20181015,20181015
0080000514,1710,1710,LF,USCU_S01,20181009,20181015,20181015
0080000515,1710,1710,LF,USCU_S11,20181009,20181015,20181015
0080000516,1710,1710,LF,USCU_L04,20181009,20181015,20181015
0080000517,1710,1710,LF,USCU_S03,20181009,20181015,20181015
0080000518,1710,1710,LF,USCU_S07,20181009,20181015,20181015
0080000519,1710,1710,LF,USCU_S15,20181009,20181015,20181015
0080000520,1710,1710,LF,USCU_L10,20181009,20181015,20181015
0080000521,1710,1710,LF,USCU_L02,20181009,20181015,20181015
0080000522,1710,1710,LF,USCU_L09,20181009,20181015,20181015
0080000523,1710,1710,LF,USCU_L03,20181009,20181015,20181015
0080000524,1710,1710,LF,USCU_S17,20181009,20181015,20181015
0080000525,1710,1710,LF,USCU_S05,20181009,20181015,20181015
0080000526,1710,1710,LF,USCU_L08,20181009,20181015,20181015
0080000527,1710,1710,LF,USCU_S10,20181009,20181015,20181015
0080000528,1710,1710,LF,USCU_S09,20181009,20181015,20181015
0080000529,1710,1710,LF,USCU_S06,20181009,20181015,20181015
0080000530,1710,1710,LF,USCU_S15,20181009,20181015,20181015
0080000531,1710,1710,LF,USCU_L04,20181009,20181015,20181015
0080000532,1710,1710,LF,USCU_L10,20181009,20181015,20181015
0080000533,1710,1710,LF,USCU_L01,20181009,20181015,20181015
0080000535,1710,1710,LF,0017100001,20181015,20181019,20181019
1000000400,1710,,EL,,20181016,20181016,00000000
0080000536,1710,1710,LF,0017100003,20181016,20181022,20181022
1000000401,1710,,EL,,20181016,20181017,00000000
1000000402,1710,,EL,,20181016,20181017,00000000
1000000403,1710,,EL,,20181017,20181017,00000000
1000000404,1710,,EL,,20181017,20181017,00000000
1000000405,1710,,EL,,20181017,20181017,00000000
0080000537,1710,1710,LF,EWM17-CU01,00000000,20181024,20181024
0080000538,1710,1710,LF,EWM17-CU02,00000000,20181024,20181024
0080000539,1710,1710,LF,0017100003,00000000,20181024,20181024
0080000540,1710,1710,LF,EWM17-CU01,00000000,20181025,20181025
0080001428,1710,1710,LF,USCU_L06,20191021,20191004,20191004
0080000542,1710,1710,LF,USCU_S07,20181023,20181029,20181029
0080000543,1710,1710,LF,USCU_S01,20181023,20181029,20181029
0080000544,1710,1710,LF,USCU_L05,20181023,20181029,20181029
0080000545,1710,1710,LF,USCU_S16,20181023,20181029,20181029
0080000546,1710,1710,LF,USCU_L03,20181023,20181029,20181029
0080000547,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000548,1710,1710,LF,USCU_S11,20181023,20181029,20181029
0080000549,1710,1710,LF,USCU_L08,20181023,20181029,20181029
0080000550,1710,1710,LF,USCU_L01,20181023,20181029,20181029
0080000551,1710,1710,LF,USCU_S16,20181023,20181029,20181029
0080000552,1710,1710,LF,USCU_L10,20181023,20181029,20181029
0080000553,1710,1710,LF,USCU_S07,20181023,20181029,20181029
0080000554,1710,1710,LF,USCU_L08,20181023,20181029,20181029
0080000555,1710,1710,LF,USCU_S05,20181023,20181029,20181029
0080000556,1710,1710,LF,USCU_S14,20181023,20181029,20181029
0080000557,1710,1710,LF,USCU_L02,20181023,20181029,20181029
0080000558,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000559,1710,1710,LF,USCU_S03,20181023,20181029,20181029
0080000560,1710,1710,LF,USCU_L01,20181023,20181029,20181029
0080000561,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000562,1710,1710,LF,USCU_L04,20181023,20181029,20181029
0080000563,1710,1710,LF,USCU_S07,20181023,20181029,20181029
0080000564,1710,1710,LF,USCU_S14,20181023,20181029,20181029
0080000565,1710,1710,LF,USCU_L02,20181023,20181029,20181029
0080000566,1710,1710,LF,USCU_S15,20181023,20181029,20181029
0080000567,1710,1710,LF,USCU_L04,20181023,20181029,20181029
0080000568,1710,1710,LF,USCU_S06,20181023,20181029,20181029
0080000569,1710,1710,LF,USCU_S08,20181023,20181029,20181029
0080000570,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000571,1710,1710,LF,USCU_S10,20181023,20181029,20181029
0080000572,1710,1710,LF,USCU_S14,20181023,20181029,20181029
0080000573,1710,1710,LF,USCU_L01,20181023,20181029,20181029
0080000574,1710,1710,LF,USCU_S14,20181023,20181029,20181029
0080000575,1710,1710,LF,USCU_L02,20181023,20181029,20181029
0080000576,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000577,1710,1710,LF,USCU_S01,20181023,20181029,20181029
0080000578,1710,1710,LF,USCU_S08,20181023,20181029,20181029
0080000579,1710,1710,LF,USCU_L07,20181023,20181029,20181029
0080000580,1710,1710,LF,USCU_S09,20181023,20181029,20181029
0080000581,1710,1710,LF,USCU_L05,20181023,20181029,20181029
0080000582,1710,1710,LF,USCU_L01,20181023,20181029,20181029
0080000583,1710,1710,LF,USCU_S15,20181023,20181029,20181029
0080000584,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000585,1710,1710,LF,USCU_S05,20181023,20181029,20181029
0080000586,1710,1710,LF,USCU_S10,20181023,20181029,20181029
0080000587,1710,1710,LF,USCU_S03,20181023,20181029,20181029
0080000588,1710,1710,LF,USCU_S16,20181023,20181029,20181029
0080000589,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000590,1710,1710,LF,USCU_S15,20181023,20181029,20181029
0080000591,1710,1710,LF,USCU_L02,20181023,20181029,20181029
0080000592,1710,1710,LF,USCU_L04,20181023,20181029,20181029
0080000593,1710,1710,LF,USCU_S11,20181023,20181029,20181029
0080000594,1710,1710,LF,USCU_S02,20181023,20181029,20181029
0080000595,1710,1710,LF,USCU_S02,20181023,20181029,20181029
0080000596,1710,1710,LF,USCU_S10,20181023,20181029,20181029
0080000597,1710,1710,LF,USCU_L06,20181023,20181029,20181029
0080000598,1710,1710,LF,USCU_S17,20181023,20181029,20181029
0080000599,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000600,1710,1710,LF,USCU_L02,20181023,20181029,20181029
0080000601,1710,1710,LF,USCU_L08,20181023,20181029,20181029
0080000602,1710,1710,LF,USCU_S07,20181023,20181029,20181029
0080000603,1710,1710,LF,USCU_S15,20181023,20181029,20181029
0080000604,1710,1710,LF,USCU_L02,20181023,20181029,20181029
0080000605,1710,1710,LF,USCU_L09,20181023,20181029,20181029
0080000606,1710,1710,LF,0017100001,20181024,20181030,20181030
0080002015,1710,1710,LF,0017100002,20200131,20200206,20200206
0080000608,1710,1710,LF,0017100273,20181025,20181031,20181031
0080003499,1710,1710,LF,0017100001,20210322,20210305,20210305
0084000007,1710,1710,CBG5,0017100001,20181025,20181031,20181031
0080002299,1710,1710,LF,0017100005,20200218,20200214,20200214
0080000610,1710,1710,LB,0017100007,20181029,20181030,20181030
0080001436,1710,1710,LF,USCU_S09,20191021,20191004,20191004
0080001437,1710,1710,LF,USCU_S03,20191021,20191004,20191004
0080001440,1710,1710,LF,USCU_L09,20191021,20191004,20191004
0084000008,171R,1710,LR2,EWM17-CU01,00000000,20181030,20181030
0080001442,1710,1710,LF,USCU_S02,20191021,20191004,20191004
0080001526,1710,1710,LF,USCU_L06,20191002,20191008,20191008
0080001443,1710,1710,LF,USCU_L06,20191021,20191004,20191004
0084000009,171R,1710,LR,0017100001,20181030,20181030,20181030
0080001527,1710,1710,LF,USCU_S16,20191002,20191008,20191008
0080000621,1710,1710,LF,0017100013,20181031,20181105,20181105
0080000622,1710,1710,LF,0017100008,20181031,20181106,20181106
