EBELN,EBELP,MATNR,WERKS,LGORT,MENGE,MEINS,NETPR,PEINH,ELIKZ,AEDAT
4500000322,00003,MZ-RM-M500-03,1710,171A,214,ST,9.54,1,X,20190226
4500000322,00004,MZ-RM-M500-04,1710,171A,428,ST,16.69,1,X,20190226
4500000322,00005,MZ-RM-M500-05,1710,171A,214,ST,38.14,1,X,20190226
4500000322,00006,MZ-RM-M500-06,1710,171A,214,ST,33.37,1,X,20190226
4500000322,00007,MZ-RM-M500-07,1710,171A,214,ST,57.21,1,X,20190226
4500000322,00008,MZ-RM-M500-08,1710,171A,214,ST,28.61,1,X,20190226
4500000322,00009,MZ-RM-M500-09,1710,171A,214,ST,123.96,1,X,20190226
4500000322,00010,MZ-RM-M500-10,1710,171A,214,ST,28.61,1,X,20190226
4500000332,00001,MZ-RM-M550-01,1710,171A,88,ST,669.08,1,X,20190301
4500000332,00002,MZ-RM-M550-02,1710,171A,88,ST,38.23,1,X,20190301
4500000332,00003,MZ-RM-M550-03,1710,171A,88,ST,38.23,1,X,20190301
4500000332,00004,MZ-RM-M550-04,1710,171A,176,ST,47.79,1,X,20190301
4500000332,00005,MZ-RM-M550-05,1710,171A,88,ST,152.93,1,X,20190301
4500000332,00006,MZ-RM-M550-06,1710,171A,88,ST,95.58,1,X,20190301
4500000332,00007,MZ-RM-M550-07,1710,171A,88,ST,229.4,1,X,20190301
4500000332,00008,MZ-RM-M550-08,1710,171A,88,ST,114.7,1,X,20190301
4500000332,00009,MZ-RM-M550-09,1710,171A,88,ST,382.33,1,X,20190301
4500000332,00010,MZ-RM-M550-10,1710,171A,88,ST,95.58,1,X,20190301
4500000334,00001,MZ-RM-M500-01,1710,171A,94,ST,114.42,1,X,20190301
4500000334,00002,MZ-RM-M500-02,1710,171A,94,ST,9.54,1,X,20190301
4500000334,00003,MZ-RM-M500-03,1710,171A,94,ST,9.54,1,X,20190301
4500000334,00004,MZ-RM-M500-04,1710,171A,188,ST,16.69,1,X,20190301
4500000334,00005,MZ-RM-M500-05,1710,171A,94,ST,38.14,1,X,20190301
4500000334,00006,MZ-RM-M500-06,1710,171A,94,ST,33.37,1,X,20190301
4500000334,00007,MZ-RM-M500-07,1710,171A,94,ST,57.21,1,X,20190301
4500000334,00008,MZ-RM-M500-08,1710,171A,94,ST,28.61,1,X,20190301
4500000334,00009,MZ-RM-M500-09,1710,171A,94,ST,123.96,1,X,20190301
4500000334,00010,MZ-RM-M500-10,1710,171A,94,ST,28.61,1,X,20190301
4500000348,00001,MZ-RM-M550-01,1710,171A,88,ST,669.08,1,X,20190509
4500000348,00002,MZ-RM-M550-02,1710,171A,88,ST,38.23,1,X,20190509
4500000348,00003,MZ-RM-M550-03,1710,171A,88,ST,38.23,1,X,20190509
4500000348,00004,MZ-RM-M550-04,1710,171A,176,ST,47.79,1,X,20190509
4500000348,00005,MZ-RM-M550-05,1710,171A,88,ST,152.93,1,X,20190509
4500000348,00006,MZ-RM-M550-06,1710,171A,88,ST,95.58,1,X,20190509
4500000348,00007,MZ-RM-M550-07,1710,171A,88,ST,229.4,1,X,20190509
4500000348,00008,MZ-RM-M550-08,1710,171A,88,ST,114.7,1,X,20190509
4500000348,00009,MZ-RM-M550-09,1710,171A,88,ST,382.33,1,X,20190509
4500000348,00010,MZ-RM-M550-10,1710,171A,88,ST,95.58,1,X,20190509
4500000350,00001,MZ-RM-M500-01,1710,171A,57,ST,114.42,1,X,20190509
4500000350,00002,MZ-RM-M500-02,1710,171A,57,ST,9.54,1,X,20190509
4500000350,00003,MZ-RM-M500-03,1710,171A,57,ST,9.54,1,X,20190509
4500000350,00004,MZ-RM-M500-04,1710,171A,114,ST,16.69,1,X,20190509
4500000350,00005,MZ-RM-M500-05,1710,171A,57,ST,38.14,1,X,20190509
4500000350,00006,MZ-RM-M500-06,1710,171A,57,ST,33.37,1,X,20190509
4500000350,00007,MZ-RM-M500-07,1710,171A,57,ST,57.21,1,X,20190509
4500000350,00008,MZ-RM-M500-08,1710,171A,57,ST,28.61,1,X,20190509
4500000350,00009,MZ-RM-M500-09,1710,171A,57,ST,123.96,1,X,20190509
4500000350,00010,MZ-RM-M500-10,1710,171A,57,ST,28.61,1,X,20190509
4500000363,00001,MZ-RM-M550-01,1710,171A,93,ST,669.08,1,X,20190625
4500000363,00002,MZ-RM-M550-02,1710,171A,93,ST,38.23,1,X,20190625
4500000363,00003,MZ-RM-M550-03,1710,171A,93,ST,38.23,1,X,20190625
4500000363,00004,MZ-RM-M550-04,1710,171A,186,ST,47.79,1,X,20190625
4500000363,00005,MZ-RM-M550-05,1710,171A,93,ST,152.93,1,X,20190625
4500000363,00006,MZ-RM-M550-06,1710,171A,93,ST,95.58,1,X,20190625
4500000363,00007,MZ-RM-M550-07,1710,171A,93,ST,229.4,1,X,20190625
4500000363,00008,MZ-RM-M550-08,1710,171A,93,ST,114.7,1,X,20190625
4500000363,00009,MZ-RM-M550-09,1710,171A,93,ST,382.33,1,X,20190625
4500000363,00010,MZ-RM-M550-10,1710,171A,93,ST,95.58,1,X,20190625
4500000365,00001,MZ-RM-M500-01,1710,171A,83,ST,114.42,1,X,20190625
4500000365,00002,MZ-RM-M500-02,1710,171A,83,ST,9.54,1,X,20190625
4500000365,00003,MZ-RM-M500-03,1710,171A,83,ST,9.54,1,X,20190625
4500000365,00004,MZ-RM-M500-04,1710,171A,166,ST,16.69,1,X,20190625
4500000365,00005,MZ-RM-M500-05,1710,171A,83,ST,38.14,1,X,20190625
4500000365,00006,MZ-RM-M500-06,1710,171A,83,ST,33.37,1,X,20190625
4500000365,00007,MZ-RM-M500-07,1710,171A,83,ST,57.21,1,X,20190625
4500000365,00008,MZ-RM-M500-08,1710,171A,83,ST,28.61,1,X,20190625
4500000365,00009,MZ-RM-M500-09,1710,171A,83,ST,123.96,1,X,20190625
4500000365,00010,MZ-RM-M500-10,1710,171A,83,ST,28.61,1,X,20190625
4500000375,00001,MZ-RM-M550-01,1710,171A,88,ST,669.08,1,X,20190701
4500000375,00002,MZ-RM-M550-02,1710,171A,88,ST,38.23,1,X,20190701
4500000375,00003,MZ-RM-M550-03,1710,171A,88,ST,38.23,1,X,20190701
4500000375,00004,MZ-RM-M550-04,1710,171A,176,ST,47.79,1,X,20190701
4500000375,00005,MZ-RM-M550-05,1710,171A,88,ST,152.93,1,X,20190701
4500000375,00006,MZ-RM-M550-06,1710,171A,88,ST,95.58,1,X,20190701
4500000375,00007,MZ-RM-M550-07,1710,171A,88,ST,229.4,1,X,20190701
4500000375,00008,MZ-RM-M550-08,1710,171A,88,ST,114.7,1,X,20190701
4500000375,00009,MZ-RM-M550-09,1710,171A,88,ST,382.33,1,X,20190701
4500000375,00010,MZ-RM-M550-10,1710,171A,88,ST,95.58,1,X,20190701
4500000377,00001,MZ-RM-M500-01,1710,171A,88,ST,114.42,1,X,20190701
4500000377,00002,MZ-RM-M500-02,1710,171A,88,ST,9.54,1,X,20190701
4500000377,00003,MZ-RM-M500-03,1710,171A,88,ST,9.54,1,X,20190701
4500000377,00004,MZ-RM-M500-04,1710,171A,176,ST,16.69,1,X,20190701
4500000377,00005,MZ-RM-M500-05,1710,171A,88,ST,38.14,1,X,20190701
4500000377,00006,MZ-RM-M500-06,1710,171A,88,ST,33.37,1,X,20190701
4500000377,00007,MZ-RM-M500-07,1710,171A,88,ST,57.21,1,X,20190701
4500000377,00008,MZ-RM-M500-08,1710,171A,88,ST,28.61,1,X,20190701
4500000377,00009,MZ-RM-M500-09,1710,171A,88,ST,123.96,1,X,20190701
4500000377,00010,MZ-RM-M500-10,1710,171A,88,ST,28.61,1,X,20190701
4500000392,00001,MZ-RM-M550-01,1710,171A,43,ST,669.08,1,X,20190929
4500000392,00002,MZ-RM-M550-02,1710,171A,43,ST,38.23,1,X,20190929
4500000392,00003,MZ-RM-M550-03,1710,171A,43,ST,38.23,1,X,20190929
4500000392,00004,MZ-RM-M550-04,1710,171A,86,ST,47.79,1,X,20190929
4500000392,00005,MZ-RM-M550-05,1710,171A,43,ST,152.93,1,X,20190929
4500000392,00006,MZ-RM-M550-06,1710,171A,43,ST,95.58,1,X,20190929
4500000392,00007,MZ-RM-M550-07,1710,171A,43,ST,229.4,1,X,20190929
4500000392,00008,MZ-RM-M550-08,1710,171A,43,ST,114.7,1,X,20190929
4500000392,00009,MZ-RM-M550-09,1710,171A,43,ST,382.33,1,X,20190929
4500000392,00010,MZ-RM-M550-10,1710,171A,43,ST,95.58,1,X,20190929
4500000394,00001,MZ-RM-M500-01,1710,171A,118,ST,114.42,1,X,20190929
4500000394,00002,MZ-RM-M500-02,1710,171A,118,ST,9.54,1,X,20190929
4500000394,00003,MZ-RM-M500-03,1710,171A,118,ST,9.54,1,X,20190929
4500000394,00004,MZ-RM-M500-04,1710,171A,236,ST,16.69,1,X,20190929
4500000394,00005,MZ-RM-M500-05,1710,171A,118,ST,38.14,1,X,20190929
4500000394,00006,MZ-RM-M500-06,1710,171A,118,ST,33.37,1,X,20190929
4500000394,00007,MZ-RM-M500-07,1710,171A,118,ST,57.21,1,X,20190929
4500000394,00008,MZ-RM-M500-08,1710,171A,118,ST,28.61,1,X,20190929
4500000394,00009,MZ-RM-M500-09,1710,171A,118,ST,123.96,1,X,20190929
4500000394,00010,MZ-RM-M500-10,1710,171A,118,ST,28.61,1,X,20190929
4500000404,00001,MZ-RM-M550-01,1710,171A,43,ST,669.08,1,X,20190929
4500000404,00002,MZ-RM-M550-02,1710,171A,43,ST,38.23,1,X,20190929
4500000404,00003,MZ-RM-M550-03,1710,171A,43,ST,38.23,1,X,20190929
4500000404,00004,MZ-RM-M550-04,1710,171A,86,ST,47.79,1,X,20190929
4500000404,00005,MZ-RM-M550-05,1710,171A,43,ST,152.93,1,X,20190929
4500000404,00006,MZ-RM-M550-06,1710,171A,43,ST,95.58,1,X,20190929
4500000404,00007,MZ-RM-M550-07,1710,171A,43,ST,229.4,1,X,20190929
4500000404,00008,MZ-RM-M550-08,1710,171A,43,ST,114.7,1,X,20190929
4500000404,00009,MZ-RM-M550-09,1710,171A,43,ST,382.33,1,X,20190929
4500000404,00010,MZ-RM-M550-10,1710,171A,43,ST,95.58,1,X,20190929
4500000406,00001,MZ-RM-M500-01,1710,171A,118,ST,114.42,1,X,20190929
4500000406,00002,MZ-RM-M500-02,1710,171A,118,ST,9.54,1,X,20190929
4500000406,00003,MZ-RM-M500-03,1710,171A,118,ST,9.54,1,X,20190929
4500000406,00004,MZ-RM-M500-04,1710,171A,236,ST,16.69,1,X,20190929
4500000406,00005,MZ-RM-M500-05,1710,171A,118,ST,38.14,1,X,20190929
4500000406,00006,MZ-RM-M500-06,1710,171A,118,ST,33.37,1,X,20190929
4500000406,00007,MZ-RM-M500-07,1710,171A,118,ST,57.21,1,X,20190929
4500000406,00008,MZ-RM-M500-08,1710,171A,118,ST,28.61,1,X,20190929
4500000406,00009,MZ-RM-M500-09,1710,171A,118,ST,123.96,1,X,20190929
4500000406,00010,MZ-RM-M500-10,1710,171A,118,ST,28.61,1,X,20190929
4500000416,00001,MZ-RM-M550-01,1710,171A,43,ST,669.08,1,X,20190929
4500000416,00002,MZ-RM-M550-02,1710,171A,43,ST,38.23,1,X,20190929
4500000416,00003,MZ-RM-M550-03,1710,171A,43,ST,38.23,1,X,20190929
4500000416,00004,MZ-RM-M550-04,1710,171A,86,ST,47.79,1,X,20190929
4500000416,00005,MZ-RM-M550-05,1710,171A,43,ST,152.93,1,X,20190929
4500000416,00006,MZ-RM-M550-06,1710,171A,43,ST,95.58,1,X,20190929
4500000416,00007,MZ-RM-M550-07,1710,171A,43,ST,229.4,1,X,20190929
4500000416,00008,MZ-RM-M550-08,1710,171A,43,ST,114.7,1,X,20190929
4500000416,00009,MZ-RM-M550-09,1710,171A,43,ST,382.33,1,X,20190929
4500000416,00010,MZ-RM-M550-10,1710,171A,43,ST,95.58,1,X,20190929
4500000418,00001,MZ-RM-M500-01,1710,171A,118,ST,114.42,1,X,20190929
4500000418,00002,MZ-RM-M500-02,1710,171A,118,ST,9.54,1,X,20190929
4500000418,00003,MZ-RM-M500-03,1710,171A,118,ST,9.54,1,X,20190929
4500000418,00004,MZ-RM-M500-04,1710,171A,236,ST,16.69,1,X,20190929
4500000418,00005,MZ-RM-M500-05,1710,171A,118,ST,38.14,1,X,20190929
4500000418,00006,MZ-RM-M500-06,1710,171A,118,ST,33.37,1,X,20190929
4500000418,00007,MZ-RM-M500-07,1710,171A,118,ST,57.21,1,X,20190929
4500000418,00008,MZ-RM-M500-08,1710,171A,118,ST,28.61,1,X,20190929
4500000418,00009,MZ-RM-M500-09,1710,171A,118,ST,123.96,1,X,20190929
4500000418,00010,MZ-RM-M500-10,1710,171A,118,ST,28.61,1,X,20190929
4500000428,00001,MZ-RM-M550-01,1710,171A,52,ST,669.08,1,X,20190929
4500000428,00002,MZ-RM-M550-02,1710,171A,52,ST,38.23,1,X,20190929
4500000428,00003,MZ-RM-M550-03,1710,171A,52,ST,38.23,1,X,20190929
4500000428,00004,MZ-RM-M550-04,1710,171A,104,ST,47.79,1,X,20190929
4500000428,00005,MZ-RM-M550-05,1710,171A,52,ST,152.93,1,X,20190929
4500000428,00006,MZ-RM-M550-06,1710,171A,52,ST,95.58,1,X,20190929
4500000428,00007,MZ-RM-M550-07,1710,171A,52,ST,229.4,1,X,20190929
4500000428,00008,MZ-RM-M550-08,1710,171A,52,ST,114.7,1,X,20190929
4500000428,00009,MZ-RM-M550-09,1710,171A,52,ST,382.33,1,X,20190929
4500000428,00010,MZ-RM-M550-10,1710,171A,52,ST,95.58,1,X,20190929
4500000430,00001,MZ-RM-M500-01,1710,171A,48,ST,114.42,1,X,20190929
4500000430,00002,MZ-RM-M500-02,1710,171A,48,ST,9.54,1,X,20190929
4500000430,00003,MZ-RM-M500-03,1710,171A,48,ST,9.54,1,X,20190929
4500000430,00004,MZ-RM-M500-04,1710,171A,96,ST,16.69,1,X,20190929
4500000430,00005,MZ-RM-M500-05,1710,171A,48,ST,38.14,1,X,20190929
4500000430,00006,MZ-RM-M500-06,1710,171A,48,ST,33.37,1,X,20190929
4500000430,00007,MZ-RM-M500-07,1710,171A,48,ST,57.21,1,X,20190929
4500000430,00008,MZ-RM-M500-08,1710,171A,48,ST,28.61,1,X,20190929
4500000430,00009,MZ-RM-M500-09,1710,171A,48,ST,123.96,1,X,20190929
4500000430,00010,MZ-RM-M500-10,1710,171A,48,ST,28.61,1,X,20190929
4500000440,00001,MZ-RM-M550-01,1710,171A,76,ST,669.08,1,X,20190929
4500000440,00002,MZ-RM-M550-02,1710,171A,76,ST,38.23,1,X,20190929
4500000440,00003,MZ-RM-M550-03,1710,171A,76,ST,38.23,1,X,20190929
4500000440,00004,MZ-RM-M550-04,1710,171A,152,ST,47.79,1,X,20190929
4500000440,00005,MZ-RM-M550-05,1710,171A,76,ST,152.93,1,X,20190929
4500000440,00006,MZ-RM-M550-06,1710,171A,76,ST,95.58,1,X,20190929
4500000440,00007,MZ-RM-M550-07,1710,171A,76,ST,229.4,1,X,20190929
4500000440,00008,MZ-RM-M550-08,1710,171A,76,ST,114.7,1,X,20190929
4500000440,00009,MZ-RM-M550-09,1710,171A,76,ST,382.33,1,X,20190929
4500000440,00010,MZ-RM-M550-10,1710,171A,76,ST,95.58,1,X,20190929
4500000442,00001,MZ-RM-M500-01,1710,171A,81,ST,114.42,1,X,20190929
4500000442,00002,MZ-RM-M500-02,1710,171A,81,ST,9.54,1,X,20190929
4500000442,00003,MZ-RM-M500-03,1710,171A,81,ST,9.54,1,X,20190929
4500000442,00004,MZ-RM-M500-04,1710,171A,162,ST,16.69,1,X,20190929
4500000442,00005,MZ-RM-M500-05,1710,171A,81,ST,38.14,1,X,20190929
4500000442,00006,MZ-RM-M500-06,1710,171A,81,ST,33.37,1,X,20190929
4500000442,00007,MZ-RM-M500-07,1710,171A,81,ST,57.21,1,X,20190929
4500000442,00008,MZ-RM-M500-08,1710,171A,81,ST,28.61,1,X,20190929
4500000442,00009,MZ-RM-M500-09,1710,171A,81,ST,123.96,1,X,20190929
4500000442,00010,MZ-RM-M500-10,1710,171A,81,ST,28.61,1,X,20190929
4500000455,00001,MZ-RM-M550-01,1710,171A,67,ST,669.08,1,X,20191002
4500000455,00002,MZ-RM-M550-02,1710,171A,67,ST,38.23,1,X,20191002
4500000455,00003,MZ-RM-M550-03,1710,171A,67,ST,38.23,1,X,20191002
4500000455,00004,MZ-RM-M550-04,1710,171A,134,ST,47.79,1,X,20191002
4500000455,00005,MZ-RM-M550-05,1710,171A,67,ST,152.93,1,X,20191002
4500000455,00006,MZ-RM-M550-06,1710,171A,67,ST,95.58,1,X,20191002
4500000455,00007,MZ-RM-M550-07,1710,171A,67,ST,229.4,1,X,20191002
4500000455,00008,MZ-RM-M550-08,1710,171A,67,ST,114.7,1,X,20191002
4500000455,00009,MZ-RM-M550-09,1710,171A,67,ST,382.33,1,X,20191002
4500000455,00010,MZ-RM-M550-10,1710,171A,67,ST,95.58,1,X,20191002
4500000457,00001,MZ-RM-M500-01,1710,171A,60,ST,114.42,1,X,20191002
4500000457,00002,MZ-RM-M500-02,1710,171A,60,ST,9.54,1,X,20191002
4500000457,00003,MZ-RM-M500-03,1710,171A,60,ST,9.54,1,X,20191002
4500000457,00004,MZ-RM-M500-04,1710,171A,120,ST,16.69,1,X,20191002
4500000457,00005,MZ-RM-M500-05,1710,171A,60,ST,38.14,1,X,20191002
4500000457,00006,MZ-RM-M500-06,1710,171A,60,ST,33.37,1,X,20191002
4500000457,00007,MZ-RM-M500-07,1710,171A,60,ST,57.21,1,X,20191002
4500000457,00008,MZ-RM-M500-08,1710,171A,60,ST,28.61,1,X,20191002
4500000457,00009,MZ-RM-M500-09,1710,171A,60,ST,123.96,1,X,20191002
4500000457,00010,MZ-RM-M500-10,1710,171A,60,ST,28.61,1,X,20191002
4500000552,00001,MZ-RM-M550-01,1710,171A,41,ST,669.08,1,X,20191022
4500000552,00002,MZ-RM-M550-02,1710,171A,41,ST,38.23,1,X,20191022
4500000552,00003,MZ-RM-M550-03,1710,171A,41,ST,38.23,1,X,20191022
4500000552,00004,MZ-RM-M550-04,1710,171A,82,ST,47.79,1,X,20191022
4500000552,00005,MZ-RM-M550-05,1710,171A,41,ST,152.93,1,X,20191022
4500000552,00006,MZ-RM-M550-06,1710,171A,41,ST,95.58,1,X,20191022
4500000552,00007,MZ-RM-M550-07,1710,171A,41,ST,229.4,1,X,20191022
4500000552,00008,MZ-RM-M550-08,1710,171A,41,ST,114.7,1,X,20191022
4500000552,00009,MZ-RM-M550-09,1710,171A,41,ST,382.33,1,X,20191022
4500000552,00010,MZ-RM-M550-10,1710,171A,41,ST,95.58,1,X,20191022
4500000554,00001,MZ-RM-M500-01,1710,171A,68,ST,114.42,1,X,20191022
4500000554,00002,MZ-RM-M500-02,1710,171A,68,ST,9.54,1,X,20191022
4500000554,00003,MZ-RM-M500-03,1710,171A,68,ST,9.54,1,X,20191022
4500000554,00004,MZ-RM-M500-04,1710,171A,136,ST,16.69,1,X,20191022
4500000554,00005,MZ-RM-M500-05,1710,171A,68,ST,38.14,1,X,20191022
4500000554,00006,MZ-RM-M500-06,1710,171A,68,ST,33.37,1,X,20191022
4500000554,00007,MZ-RM-M500-07,1710,171A,68,ST,57.21,1,X,20191022
4500000554,00008,MZ-RM-M500-08,1710,171A,68,ST,28.61,1,X,20191022
4500000554,00009,MZ-RM-M500-09,1710,171A,68,ST,123.96,1,X,20191022
4500000554,00010,MZ-RM-M500-10,1710,171A,68,ST,28.61,1,X,20191022
4500000573,00001,MZ-RM-M550-01,1710,171A,84,ST,669.08,1,X,20191105
4500000573,00002,MZ-RM-M550-02,1710,171A,84,ST,38.23,1,X,20191105
4500000573,00003,MZ-RM-M550-03,1710,171A,84,ST,38.23,1,X,20191105
4500000573,00004,MZ-RM-M550-04,1710,171A,168,ST,47.79,1,X,20191105
4500000573,00005,MZ-RM-M550-05,1710,171A,84,ST,152.93,1,X,20191105
4500000573,00006,MZ-RM-M550-06,1710,171A,84,ST,95.58,1,X,20191105
4500000573,00007,MZ-RM-M550-07,1710,171A,84,ST,229.4,1,X,20191105
4500000573,00008,MZ-RM-M550-08,1710,171A,84,ST,114.7,1,X,20191105
4500000573,00009,MZ-RM-M550-09,1710,171A,84,ST,382.33,1,X,20191105
4500000573,00010,MZ-RM-M550-10,1710,171A,84,ST,95.58,1,X,20191105
4500000575,00001,MZ-RM-M500-01,1710,171A,56,ST,114.42,1,X,20191105
4500000575,00002,MZ-RM-M500-02,1710,171A,56,ST,9.54,1,X,20191105
4500000575,00003,MZ-RM-M500-03,1710,171A,56,ST,9.54,1,X,20191105
4500000575,00004,MZ-RM-M500-04,1710,171A,112,ST,16.69,1,X,20191105
4500000575,00005,MZ-RM-M500-05,1710,171A,56,ST,38.14,1,X,20191105
4500000575,00006,MZ-RM-M500-06,1710,171A,56,ST,33.37,1,X,20191105
4500000575,00007,MZ-RM-M500-07,1710,171A,56,ST,57.21,1,X,20191105
4500000575,00008,MZ-RM-M500-08,1710,171A,56,ST,28.61,1,X,20191105
4500000575,00009,MZ-RM-M500-09,1710,171A,56,ST,123.96,1,X,20191105
4500000575,00010,MZ-RM-M500-10,1710,171A,56,ST,28.61,1,X,20191105
4500000587,00001,MZ-RM-M550-01,1710,171A,47,ST,669.08,1,X,20200116
4500000587,00002,MZ-RM-M550-02,1710,171A,47,ST,38.23,1,X,20200116
4500000587,00003,MZ-RM-M550-03,1710,171A,47,ST,38.23,1,X,20200116
4500000587,00004,MZ-RM-M550-04,1710,171A,94,ST,47.79,1,X,20200116
4500000587,00005,MZ-RM-M550-05,1710,171A,47,ST,152.93,1,X,20200116
4500000587,00006,MZ-RM-M550-06,1710,171A,47,ST,95.58,1,X,20200116
4500000587,00007,MZ-RM-M550-07,1710,171A,47,ST,229.4,1,X,20200116
4500000587,00008,MZ-RM-M550-08,1710,171A,47,ST,114.7,1,X,20200116
4500000587,00009,MZ-RM-M550-09,1710,171A,47,ST,382.33,1,X,20200116
4500000587,00010,MZ-RM-M550-10,1710,171A,47,ST,95.58,1,X,20200116
4500000589,00001,MZ-RM-M500-01,1710,171A,178,ST,114.42,1,X,20200116
4500000589,00002,MZ-RM-M500-02,1710,171A,178,ST,9.54,1,X,20200116
4500000589,00003,MZ-RM-M500-03,1710,171A,178,ST,9.54,1,X,20200116
4500000589,00004,MZ-RM-M500-04,1710,171A,356,ST,16.69,1,X,20200116
4500000589,00005,MZ-RM-M500-05,1710,171A,178,ST,38.14,1,X,20200116
4500000589,00006,MZ-RM-M500-06,1710,171A,178,ST,33.37,1,X,20200116
4500000589,00007,MZ-RM-M500-07,1710,171A,178,ST,57.21,1,X,20200116
4500000589,00008,MZ-RM-M500-08,1710,171A,178,ST,28.61,1,X,20200116
4500000589,00009,MZ-RM-M500-09,1710,171A,178,ST,123.96,1,X,20200116
4500000589,00010,MZ-RM-M500-10,1710,171A,178,ST,28.61,1,X,20200116
4500000599,00001,MZ-RM-M550-01,1710,171A,31,ST,669.08,1,X,20200121
4500000599,00002,MZ-RM-M550-02,1710,171A,31,ST,38.23,1,X,20200121
4500000599,00003,MZ-RM-M550-03,1710,171A,31,ST,38.23,1,X,20200121
4500000599,00004,MZ-RM-M550-04,1710,171A,62,ST,47.79,1,X,20200121
4500000599,00005,MZ-RM-M550-05,1710,171A,31,ST,152.93,1,X,20200121
4500000599,00006,MZ-RM-M550-06,1710,171A,31,ST,95.58,1,X,20200121
4500000599,00007,MZ-RM-M550-07,1710,171A,31,ST,229.4,1,X,20200121
4500000599,00008,MZ-RM-M550-08,1710,171A,31,ST,114.7,1,X,20200121
4500000599,00009,MZ-RM-M550-09,1710,171A,31,ST,382.33,1,X,20200121
4500000599,00010,MZ-RM-M550-10,1710,171A,31,ST,95.58,1,X,20200121
4500000601,00001,MZ-RM-M500-01,1710,171A,144,ST,114.42,1,X,20200121
4500000601,00002,MZ-RM-M500-02,1710,171A,144,ST,9.54,1,X,20200121
4500000601,00003,MZ-RM-M500-03,1710,171A,144,ST,9.54,1,X,20200121
4500000601,00004,MZ-RM-M500-04,1710,171A,288,ST,16.69,1,X,20200121
4500000601,00005,MZ-RM-M500-05,1710,171A,144,ST,38.14,1,X,20200121
4500000601,00006,MZ-RM-M500-06,1710,171A,144,ST,33.37,1,X,20200121
4500000601,00007,MZ-RM-M500-07,1710,171A,144,ST,57.21,1,X,20200121
4500000601,00008,MZ-RM-M500-08,1710,171A,144,ST,28.61,1,X,20200121
4500000601,00009,MZ-RM-M500-09,1710,171A,144,ST,123.96,1,X,20200121
4500000601,00010,MZ-RM-M500-10,1710,171A,144,ST,28.61,1,X,20200121
4500000618,00001,MZ-RM-M550-01,1710,171A,33,ST,669.08,1,X,20200131
4500000618,00002,MZ-RM-M550-02,1710,171A,33,ST,38.23,1,X,20200131
4500000618,00003,MZ-RM-M550-03,1710,171A,33,ST,38.23,1,X,20200131
4500000618,00004,MZ-RM-M550-04,1710,171A,66,ST,47.79,1,X,20200131
4500000618,00005,MZ-RM-M550-05,1710,171A,33,ST,152.93,1,X,20200131
4500000618,00006,MZ-RM-M550-06,1710,171A,33,ST,95.58,1,X,20200131
4500000618,00007,MZ-RM-M550-07,1710,171A,33,ST,229.4,1,X,20200131
4500000618,00008,MZ-RM-M550-08,1710,171A,33,ST,114.7,1,X,20200131
4500000618,00009,MZ-RM-M550-09,1710,171A,33,ST,382.33,1,X,20200131
4500000618,00010,MZ-RM-M550-10,1710,171A,33,ST,95.58,1,X,20200131
4500000620,00001,MZ-RM-M500-01,1710,171A,95,ST,114.42,1,X,20200131
4500000620,00002,MZ-RM-M500-02,1710,171A,95,ST,9.54,1,X,20200131
4500000620,00003,MZ-RM-M500-03,1710,171A,95,ST,9.54,1,X,20200131
4500000620,00004,MZ-RM-M500-04,1710,171A,190,ST,16.69,1,X,20200131
4500000620,00005,MZ-RM-M500-05,1710,171A,95,ST,38.14,1,X,20200131
4500000620,00006,MZ-RM-M500-06,1710,171A,95,ST,33.37,1,X,20200131
4500000620,00007,MZ-RM-M500-07,1710,171A,95,ST,57.21,1,X,20200131
4500000620,00008,MZ-RM-M500-08,1710,171A,95,ST,28.61,1,X,20200131
4500000620,00009,MZ-RM-M500-09,1710,171A,95,ST,123.96,1,X,20200131
4500000620,00010,MZ-RM-M500-10,1710,171A,95,ST,28.61,1,X,20200131
4500000630,00001,MZ-RM-M550-01,1710,171A,64,ST,669.08,1,X,20200203
4500000630,00002,MZ-RM-M550-02,1710,171A,64,ST,38.23,1,X,20200203
4500000630,00003,MZ-RM-M550-03,1710,171A,64,ST,38.23,1,X,20200203
4500000630,00004,MZ-RM-M550-04,1710,171A,128,ST,47.79,1,X,20200203
4500000630,00005,MZ-RM-M550-05,1710,171A,64,ST,152.93,1,X,20200203
4500000630,00006,MZ-RM-M550-06,1710,171A,64,ST,95.58,1,X,20200203
4500000630,00007,MZ-RM-M550-07,1710,171A,64,ST,229.4,1,X,20200203
4500000630,00008,MZ-RM-M550-08,1710,171A,64,ST,114.7,1,X,20200203
4500000630,00009,MZ-RM-M550-09,1710,171A,64,ST,382.33,1,X,20200203
4500000630,00010,MZ-RM-M550-10,1710,171A,64,ST,95.58,1,X,20200203
4500000632,00001,MZ-RM-M500-01,1710,171A,126,ST,114.42,1,X,20200203
4500000632,00002,MZ-RM-M500-02,1710,171A,126,ST,9.54,1,X,20200203
4500000632,00003,MZ-RM-M500-03,1710,171A,126,ST,9.54,1,X,20200203
4500000632,00004,MZ-RM-M500-04,1710,171A,252,ST,16.69,1,X,20200203
4500000632,00005,MZ-RM-M500-05,1710,171A,126,ST,38.14,1,X,20200203
4500000632,00006,MZ-RM-M500-06,1710,171A,126,ST,33.37,1,X,20200203
