RSNUM,RSPOS,MATNR,WERKS,AUFNR,BDMNG,MEINS
0000001239,0007,MZ-RM-M525-07,1710,000001000624,158,ST
0000001239,0008,MZ-RM-M525-08,1710,000001000624,158,ST
0000001239,0009,MZ-RM-M525-09,1710,000001000624,158,ST
0000001239,0010,MZ-RM-M525-10,1710,000001000624,158,ST
0000001240,0001,MZ-RM-M500-01,1710,000001000625,118,ST
0000001240,0002,MZ-RM-M500-02,1710,000001000625,118,ST
0000001240,0003,MZ-RM-M500-03,1710,000001000625,118,ST
0000001240,0004,MZ-RM-M500-04,1710,000001000625,236,ST
0000001240,0005,MZ-RM-M500-05,1710,000001000625,118,ST
0000001240,0006,MZ-RM-M500-06,1710,000001000625,118,ST
0000001240,0007,MZ-RM-M500-07,1710,000001000625,118,ST
0000001240,0008,MZ-RM-M500-08,1710,000001000625,118,ST
0000001240,0009,MZ-RM-M500-09,1710,000001000625,118,ST
0000001240,0010,MZ-RM-M500-10,1710,000001000625,118,ST
0000001245,0001,MZ-RM-R200-01,1710,000001000630,160,ST
0000001245,0002,MZ-RM-R200-02,1710,000001000630,160,ST
0000001245,0003,MZ-RM-R200-03,1710,000001000630,160,ST
0000001245,0004,MZ-RM-R200-04,1710,000001000630,320,ST
0000001241,0001,MZ-RM-C990-01,1710,000001000626,132,ST
0000001245,0005,MZ-RM-R200-05,1710,000001000630,160,ST
0000001241,0002,MZ-RM-C990-02,1710,000001000626,132,ST
0000001245,0006,MZ-RM-R200-06,1710,000001000630,160,ST
0000001241,0003,MZ-RM-C990-03,1710,000001000626,132,ST
0000001245,0007,MZ-RM-R200-07,1710,000001000630,160,ST
0000001241,0004,MZ-RM-C990-04,1710,000001000626,264,ST
0000001245,0008,MZ-RM-R200-08,1710,000001000630,160,ST
0000001241,0005,MZ-RM-C990-05,1710,000001000626,132,ST
0000001245,0009,MZ-RM-R200-09,1710,000001000630,160,ST
0000001241,0006,MZ-RM-C990-06,1710,000001000626,132,ST
0000001241,0007,MZ-RM-C990-09,1710,000001000626,132,ST
0000001247,0001,MZ-RM-M550-01,1710,000001000632,43,ST
0000001247,0002,MZ-RM-M550-02,1710,000001000632,43,ST
0000001247,0003,MZ-RM-M550-03,1710,000001000632,43,ST
0000001247,0004,MZ-RM-M550-04,1710,000001000632,86,ST
0000001247,0005,MZ-RM-M550-05,1710,000001000632,43,ST
0000001247,0006,MZ-RM-M550-06,1710,000001000632,43,ST
0000001247,0007,MZ-RM-M550-07,1710,000001000632,43,ST
0000001247,0008,MZ-RM-M550-08,1710,000001000632,43,ST
0000001247,0009,MZ-RM-M550-09,1710,000001000632,43,ST
0000001247,0010,MZ-RM-M550-10,1710,000001000632,43,ST
0000001251,0001,MZ-RM-C950-01,1710,000001000636,220,ST
0000001251,0002,MZ-RM-C950-02,1710,000001000636,220,ST
0000001251,0003,MZ-RM-C950-03,1710,000001000636,220,ST
0000001251,0004,MZ-RM-C950-04,1710,000001000636,440,ST
0000001251,0005,MZ-RM-C950-05,1710,000001000636,220,ST
0000001251,0006,MZ-RM-C950-06,1710,000001000636,220,ST
0000001251,0007,MZ-RM-C950-07,1710,000001000636,220,ST
0000001252,0001,MZ-RM-C900-01,1710,000001000637,268,ST
0000001252,0002,MZ-RM-C900-02,1710,000001000637,268,ST
0000001252,0003,MZ-RM-C900-03,1710,000001000637,268,ST
0000001252,0004,MZ-RM-C900-04,1710,000001000637,536,ST
0000001252,0005,MZ-RM-C900-05,1710,000001000637,268,ST
0000001252,0006,MZ-RM-C900-06,1710,000001000637,268,ST
0000001252,0007,MZ-RM-C900-07,1710,000001000637,268,ST
0000001250,0001,MZ-RM-C990-01,1710,000001000635,132,ST
0000001250,0002,MZ-RM-C990-02,1710,000001000635,132,ST
0000001250,0003,MZ-RM-C990-03,1710,000001000635,132,ST
0000001250,0004,MZ-RM-C990-04,1710,000001000635,264,ST
0000001250,0005,MZ-RM-C990-05,1710,000001000635,132,ST
0000001250,0006,MZ-RM-C990-06,1710,000001000635,132,ST
0000001250,0007,MZ-RM-C990-09,1710,000001000635,132,ST
0000001275,0001,MZ-RM-R300-01,1710,000001000660,91,ST
0000001275,0002,MZ-RM-R300-02,1710,000001000660,91,ST
0000001275,0003,MZ-RM-R300-03,1710,000001000660,91,ST
0000001275,0004,MZ-RM-R300-04,1710,000001000660,182,ST
0000001275,0005,MZ-RM-R300-05,1710,000001000660,91,ST
0000001275,0006,MZ-RM-R300-06,1710,000001000660,91,ST
0000001275,0007,MZ-RM-R300-07,1710,000001000660,91,ST
0000001275,0008,MZ-RM-R300-08,1710,000001000660,91,ST
0000001275,0009,MZ-RM-R300-09,1710,000001000660,91,ST
0000001276,0001,MZ-RM-R200-01,1710,000001000661,122,ST
0000001276,0002,MZ-RM-R200-02,1710,000001000661,122,ST
0000001276,0003,MZ-RM-R200-03,1710,000001000661,122,ST
0000001276,0004,MZ-RM-R200-04,1710,000001000661,244,ST
0000001276,0005,MZ-RM-R200-05,1710,000001000661,122,ST
0000001276,0006,MZ-RM-R200-06,1710,000001000661,122,ST
0000001276,0007,MZ-RM-R200-07,1710,000001000661,122,ST
0000001276,0008,MZ-RM-R200-08,1710,000001000661,122,ST
0000001276,0009,MZ-RM-R200-09,1710,000001000661,122,ST
0000001277,0001,MZ-RM-R100-01,1710,000001000662,140,ST
0000001277,0002,MZ-RM-R100-02,1710,000001000662,140,ST
0000001277,0003,MZ-RM-R100-04,1710,000001000662,140,ST
0000001277,0004,MZ-RM-R100-05,1710,000001000662,280,ST
0000001277,0005,MZ-RM-R100-06,1710,000001000662,140,ST
0000001277,0006,MZ-RM-R100-07,1710,000001000662,140,ST
0000001277,0007,MZ-RM-R100-08,1710,000001000662,140,ST
0000001277,0008,MZ-RM-R100-09,1710,000001000662,140,ST
0000001277,0009,MZ-RM-R100-10,1710,000001000662,140,ST
0000001278,0001,MZ-RM-M550-01,1710,000001000663,52,ST
0000001278,0002,MZ-RM-M550-02,1710,000001000663,52,ST
0000001278,0003,MZ-RM-M550-03,1710,000001000663,52,ST
0000001278,0004,MZ-RM-M550-04,1710,000001000663,104,ST
0000001278,0005,MZ-RM-M550-05,1710,000001000663,52,ST
0000001278,0006,MZ-RM-M550-06,1710,000001000663,52,ST
0000001278,0007,MZ-RM-M550-07,1710,000001000663,52,ST
0000001278,0008,MZ-RM-M550-08,1710,000001000663,52,ST
0000001278,0009,MZ-RM-M550-09,1710,000001000663,52,ST
0000001278,0010,MZ-RM-M550-10,1710,000001000663,52,ST
0000001279,0001,MZ-RM-M525-01,1710,000001000664,151,ST
0000001279,0002,MZ-RM-M525-02,1710,000001000664,151,ST
0000001279,0003,MZ-RM-M525-03,1710,000001000664,151,ST
0000001279,0004,MZ-RM-M525-04,1710,000001000664,302,ST
0000001279,0005,MZ-RM-M525-05,1710,000001000664,151,ST
0000001279,0006,MZ-RM-M525-06,1710,000001000664,151,ST
0000001279,0007,MZ-RM-M525-07,1710,000001000664,151,ST
0000001279,0008,MZ-RM-M525-08,1710,000001000664,151,ST
0000001279,0009,MZ-RM-M525-09,1710,000001000664,151,ST
0000001279,0010,MZ-RM-M525-10,1710,000001000664,151,ST
0000001280,0001,MZ-RM-M500-01,1710,000001000665,48,ST
0000001280,0002,MZ-RM-M500-02,1710,000001000665,48,ST
0000001280,0003,MZ-RM-M500-03,1710,000001000665,48,ST
0000001280,0004,MZ-RM-M500-04,1710,000001000665,96,ST
0000001280,0005,MZ-RM-M500-05,1710,000001000665,48,ST
0000001280,0006,MZ-RM-M500-06,1710,000001000665,48,ST
0000001280,0007,MZ-RM-M500-07,1710,000001000665,48,ST
0000001280,0008,MZ-RM-M500-08,1710,000001000665,48,ST
0000001280,0009,MZ-RM-M500-09,1710,000001000665,48,ST
0000001280,0010,MZ-RM-M500-10,1710,000001000665,48,ST
0000001281,0001,MZ-RM-C990-01,1710,000001000666,389,ST
0000001281,0002,MZ-RM-C990-02,1710,000001000666,389,ST
0000000069,0002,RM122,1710,000002000000,10,ST
0000000069,0003,RM128,1710,000002000000,10,ST
0000000069,0004,RM120,1710,000002000000,10,ST
0000000069,0005,SG23,1710,000002000000,10,ST
0000000069,0006,SG25,1710,000002000000,10,ST
0000000069,0007,SG224,1710,000002000000,10,ST
0000000069,0008,RM27,1710,000002000000,10,ST
0000000069,0010,RM16,1710,000002000000,10,ST
0000000069,0011,RM17,1710,000002000000,10,ST
0000000069,0012,RM18,1710,000002000000,10,ST
0000000118,0001,RM124,1710,000001000041,100,ST
0000000092,0010,SG22,1710,000001000040,90,ST
0000000092,0001,SG21,1710,000001000040,90,ST
0000000092,0002,RM122,1710,000001000040,90,ST
0000000092,0003,RM128,1710,000001000040,90,ST
0000000092,0004,RM120,1710,000001000040,90,ST
0000000092,0005,SG23,1710,000001000040,90,ST
0000000092,0006,SG25,1710,000001000040,90,ST
0000000092,0007,SG124,1710,000001000040,90,ST
0000000092,0008,RM20,1710,000001000040,90,ST
0000000092,0009,RM27,1710,000001000040,90,ST
0000000092,0011,RM16,1710,000001000040,90,ST
0000000092,0012,RM17,1710,000001000040,90,ST
0000000083,0001,RM233-1,1710,,400,ST
0000000093,0023,SG22,1710,000001000100,100,ST
0000000093,0022,RM27,1710,000001000100,100,ST
0000000093,0024,RM16,1710,000001000100,100,ST
0000000093,0025,RM17,1710,000001000100,100,ST
0000000093,0014,SG21,1710,000001000100,100,ST
0000000093,0016,RM128,1710,000001000100,100,ST
0000000093,0017,RM120,1710,000001000100,100,ST
0000000093,0018,SG23,1710,000001000100,100,ST
0000000093,0019,SG25,1710,000001000100,100,ST
0000000093,0021,RM20,1710,000001000100,100,ST
0000000198,0001,SP001,1710,000004000020,1,ST
0000000421,0001,SP001,1710,000004000081,1,ST
0000000673,0008,MZ-RM-R300-08,1710,000001000243,29,ST
0000000673,0009,MZ-RM-R300-09,1710,000001000243,29,ST
0000000674,0001,MZ-RM-R200-01,1710,000001000244,71,ST
0000000674,0002,MZ-RM-R200-02,1710,000001000244,71,ST
0000000674,0003,MZ-RM-R200-03,1710,000001000244,71,ST
0000000674,0004,MZ-RM-R200-04,1710,000001000244,142,ST
0000000674,0005,MZ-RM-R200-05,1710,000001000244,71,ST
0000000674,0006,MZ-RM-R200-06,1710,000001000244,71,ST
0000000674,0007,MZ-RM-R200-07,1710,000001000244,71,ST
0000000674,0008,MZ-RM-R200-08,1710,000001000244,71,ST
0000000674,0009,MZ-RM-R200-09,1710,000001000244,71,ST
0000000675,0001,MZ-RM-R100-01,1710,000001000245,99,ST
0000000675,0002,MZ-RM-R100-02,1710,000001000245,99,ST
0000000675,0003,MZ-RM-R100-04,1710,000001000245,99,ST
0000000675,0004,MZ-RM-R100-05,1710,000001000245,198,ST
0000000675,0005,MZ-RM-R100-06,1710,000001000245,99,ST
0000000675,0006,MZ-RM-R100-07,1710,000001000245,99,ST
0000000675,0007,MZ-RM-R100-08,1710,000001000245,99,ST
0000000675,0008,MZ-RM-R100-09,1710,000001000245,99,ST
0000000675,0009,MZ-RM-R100-10,1710,000001000245,99,ST
0000000676,0001,MZ-RM-M550-01,1710,000001000246,35,ST
0000000676,0002,MZ-RM-M550-02,1710,000001000246,35,ST
0000000676,0003,MZ-RM-M550-03,1710,000001000246,35,ST
0000000676,0004,MZ-RM-M550-04,1710,000001000246,70,ST
0000000676,0005,MZ-RM-M550-05,1710,000001000246,35,ST
0000000676,0006,MZ-RM-M550-06,1710,000001000246,35,ST
0000000676,0007,MZ-RM-M550-07,1710,000001000246,35,ST
0000000676,0008,MZ-RM-M550-08,1710,000001000246,35,ST
0000000676,0009,MZ-RM-M550-09,1710,000001000246,35,ST
0000000676,0010,MZ-RM-M550-10,1710,000001000246,35,ST
0000000677,0001,MZ-RM-M525-01,1710,000001000247,239,ST
0000000677,0002,MZ-RM-M525-02,1710,000001000247,239,ST
0000000677,0003,MZ-RM-M525-03,1710,000001000247,239,ST
0000000677,0004,MZ-RM-M525-04,1710,000001000247,478,ST
0000000677,0005,MZ-RM-M525-05,1710,000001000247,239,ST
0000000677,0006,MZ-RM-M525-06,1710,000001000247,239,ST
0000000677,0007,MZ-RM-M525-07,1710,000001000247,239,ST
0000000677,0008,MZ-RM-M525-08,1710,000001000247,239,ST
0000000677,0009,MZ-RM-M525-09,1710,000001000247,239,ST
0000000677,0010,MZ-RM-M525-10,1710,000001000247,239,ST
0000000678,0001,MZ-RM-M500-01,1710,000001000248,104,ST
0000000678,0002,MZ-RM-M500-02,1710,000001000248,104,ST
0000000678,0003,MZ-RM-M500-03,1710,000001000248,104,ST
0000000678,0004,MZ-RM-M500-04,1710,000001000248,208,ST
0000000678,0005,MZ-RM-M500-05,1710,000001000248,104,ST
0000000678,0006,MZ-RM-M500-06,1710,000001000248,104,ST
0000000678,0007,MZ-RM-M500-07,1710,000001000248,104,ST
0000000678,0008,MZ-RM-M500-08,1710,000001000248,104,ST
0000000678,0009,MZ-RM-M500-09,1710,000001000248,104,ST
0000000678,0010,MZ-RM-M500-10,1710,000001000248,104,ST
0000000679,0001,MZ-RM-C990-01,1710,000001000249,229,ST
0000000679,0002,MZ-RM-C990-02,1710,000001000249,229,ST
0000000679,0003,MZ-RM-C990-03,1710,000001000249,229,ST
0000000679,0004,MZ-RM-C990-04,1710,000001000249,458,ST
0000000679,0005,MZ-RM-C990-05,1710,000001000249,229,ST
0000000679,0006,MZ-RM-C990-06,1710,000001000249,229,ST
0000000679,0007,MZ-RM-C990-09,1710,000001000249,229,ST
0000000680,0001,MZ-RM-C950-01,1710,000001000250,148,ST
0000000680,0002,MZ-RM-C950-02,1710,000001000250,148,ST
0000000680,0003,MZ-RM-C950-03,1710,000001000250,148,ST
0000000680,0004,MZ-RM-C950-04,1710,000001000250,296,ST
0000000680,0005,MZ-RM-C950-05,1710,000001000250,148,ST
0000000680,0006,MZ-RM-C950-06,1710,000001000250,148,ST
0000000680,0007,MZ-RM-C950-07,1710,000001000250,148,ST
0000000681,0001,MZ-RM-C900-01,1710,000001000251,253,ST
0000000681,0002,MZ-RM-C900-02,1710,000001000251,253,ST
0000000681,0003,MZ-RM-C900-03,1710,000001000251,253,ST
0000000681,0004,MZ-RM-C900-04,1710,000001000251,506,ST
0000000681,0005,MZ-RM-C900-05,1710,000001000251,253,ST
0000000681,0006,MZ-RM-C900-06,1710,000001000251,253,ST
0000000681,0007,MZ-RM-C900-07,1710,000001000251,253,ST
0000000770,0009,SG22,1710,000002000100,10,ST
0000000770,0001,SG21,1710,000002000100,10,ST
0000000770,0002,RM122,1710,000002000100,10,ST
0000000770,0003,RM128,1710,000002000100,10,ST
0000000770,0004,RM120,1710,000002000100,10,ST
0000000770,0005,SG23,1710,000002000100,10,ST
0000000770,0006,SG25,1710,000002000100,10,ST
0000000770,0007,SG224,1710,000002000100,10,ST
0000000770,0008,RM27,1710,000002000100,10,ST
0000000700,0009,SG22,1710,000002000080,10,ST
0000000700,0001,SG21,1710,000002000080,10,ST
0000000700,0002,RM122,1710,000002000080,10,ST
0000000700,0003,RM128,1710,000002000080,10,ST
0000000700,0004,RM120,1710,000002000080,10,ST
0000000700,0005,SG23,1710,000002000080,10,ST
0000000700,0006,SG25,1710,000002000080,10,ST
0000000700,0007,SG224,1710,000002000080,10,ST
0000000700,0008,RM27,1710,000002000080,10,ST
0000000700,0010,RM16,1710,000002000080,10,ST
0000000700,0011,RM17,1710,000002000080,10,ST
0000000700,0012,RM18,1710,000002000080,10,ST
0000000710,0001,MZ-RM-R300-01,1710,000001000260,34,ST
0000000710,0002,MZ-RM-R300-02,1710,000001000260,34,ST
0000000710,0003,MZ-RM-R300-03,1710,000001000260,34,ST
0000000710,0004,MZ-RM-R300-04,1710,000001000260,68,ST
0000000710,0005,MZ-RM-R300-05,1710,000001000260,34,ST
0000000710,0006,MZ-RM-R300-06,1710,000001000260,34,ST
0000000710,0007,MZ-RM-R300-07,1710,000001000260,34,ST
0000000710,0008,MZ-RM-R300-08,1710,000001000260,34,ST
0000000710,0009,MZ-RM-R300-09,1710,000001000260,34,ST
0000000730,0001,MZ-RM-R300-01,1710,000001000280,49,ST
0000000730,0002,MZ-RM-R300-02,1710,000001000280,49,ST
0000000730,0003,MZ-RM-R300-03,1710,000001000280,49,ST
0000000730,0004,MZ-RM-R300-04,1710,000001000280,98,ST
0000000730,0005,MZ-RM-R300-05,1710,000001000280,49,ST
0000000730,0006,MZ-RM-R300-06,1710,000001000280,49,ST
0000000730,0007,MZ-RM-R300-07,1710,000001000280,49,ST
0000000730,0008,MZ-RM-R300-08,1710,000001000280,49,ST
0000000730,0009,MZ-RM-R300-09,1710,000001000280,49,ST
0000000731,0001,MZ-RM-R200-01,1710,000001000281,49,ST
0000000731,0002,MZ-RM-R200-02,1710,000001000281,49,ST
0000000731,0003,MZ-RM-R200-03,1710,000001000281,49,ST
0000000731,0004,MZ-RM-R200-04,1710,000001000281,98,ST
0000000731,0005,MZ-RM-R200-05,1710,000001000281,49,ST
0000000731,0006,MZ-RM-R200-06,1710,000001000281,49,ST
0000000731,0007,MZ-RM-R200-07,1710,000001000281,49,ST
0000000731,0008,MZ-RM-R200-08,1710,000001000281,49,ST
0000000731,0009,MZ-RM-R200-09,1710,000001000281,49,ST
0000000732,0001,MZ-RM-R100-01,1710,000001000282,73,ST
0000000732,0002,MZ-RM-R100-02,1710,000001000282,73,ST
0000000732,0003,MZ-RM-R100-04,1710,000001000282,73,ST
0000000732,0004,MZ-RM-R100-05,1710,000001000282,146,ST
0000000732,0005,MZ-RM-R100-06,1710,000001000282,73,ST
0000000732,0006,MZ-RM-R100-07,1710,000001000282,73,ST
0000000732,0007,MZ-RM-R100-08,1710,000001000282,73,ST
0000000732,0008,MZ-RM-R100-09,1710,000001000282,73,ST
0000000732,0009,MZ-RM-R100-10,1710,000001000282,73,ST
0000000733,0001,MZ-RM-M550-01,1710,000001000283,35,ST
0000000733,0002,MZ-RM-M550-02,1710,000001000283,35,ST
0000000733,0003,MZ-RM-M550-03,1710,000001000283,35,ST
0000000733,0004,MZ-RM-M550-04,1710,000001000283,70,ST
0000000733,0005,MZ-RM-M550-05,1710,000001000283,35,ST
0000000733,0006,MZ-RM-M550-06,1710,000001000283,35,ST
0000000733,0007,MZ-RM-M550-07,1710,000001000283,35,ST
0000000733,0008,MZ-RM-M550-08,1710,000001000283,35,ST
0000000733,0009,MZ-RM-M550-09,1710,000001000283,35,ST
0000000733,0010,MZ-RM-M550-10,1710,000001000283,35,ST
0000000734,0001,MZ-RM-M525-01,1710,000001000284,251,ST
0000000734,0002,MZ-RM-M525-02,1710,000001000284,251,ST
0000000734,0003,MZ-RM-M525-03,1710,000001000284,251,ST
0000000734,0004,MZ-RM-M525-04,1710,000001000284,502,ST
0000000734,0005,MZ-RM-M525-05,1710,000001000284,251,ST
0000000734,0006,MZ-RM-M525-06,1710,000001000284,251,ST
0000000734,0007,MZ-RM-M525-07,1710,000001000284,251,ST
0000000734,0008,MZ-RM-M525-08,1710,000001000284,251,ST
0000000397,0001,MZ-RM-R300-01,1710,000001000220,42,ST
0000000397,0002,MZ-RM-R300-02,1710,000001000220,42,ST
0000000397,0003,MZ-RM-R300-03,1710,000001000220,42,ST
0000000397,0004,MZ-RM-R300-04,1710,000001000220,84,ST
0000000397,0005,MZ-RM-R300-05,1710,000001000220,42,ST
0000000397,0006,MZ-RM-R300-06,1710,000001000220,42,ST
0000000397,0007,MZ-RM-R300-07,1710,000001000220,42,ST
0000000397,0008,MZ-RM-R300-08,1710,000001000220,42,ST
0000000356,0009,SG22,1710,000002000060,10,ST
0000000397,0009,MZ-RM-R300-09,1710,000001000220,42,ST
0000000398,0001,MZ-RM-R200-01,1710,000001000221,92,ST
0000000398,0002,MZ-RM-R200-02,1710,000001000221,92,ST
0000000092,0013,RM18,1710,000001000040,90,ST
0000000734,0009,MZ-RM-M525-09,1710,000001000284,251,ST
0000000734,0010,MZ-RM-M525-10,1710,000001000284,251,ST
0000000735,0001,MZ-RM-M500-01,1710,000001000285,93,ST
0000000735,0002,MZ-RM-M500-02,1710,000001000285,93,ST
0000000735,0003,MZ-RM-M500-03,1710,000001000285,93,ST
0000000735,0004,MZ-RM-M500-04,1710,000001000285,186,ST
0000000735,0005,MZ-RM-M500-05,1710,000001000285,93,ST
0000000735,0006,MZ-RM-M500-06,1710,000001000285,93,ST
0000000735,0007,MZ-RM-M500-07,1710,000001000285,93,ST
0000000735,0008,MZ-RM-M500-08,1710,000001000285,93,ST
0000000735,0009,MZ-RM-M500-09,1710,000001000285,93,ST
0000000735,0010,MZ-RM-M500-10,1710,000001000285,93,ST
0000000144,0003,RM30,1710,000001000042,12.75,L
0000000093,0026,RM18,1710,000001000100,100,ST
0000000736,0001,MZ-RM-C990-01,1710,000001000286,403,ST
0000000736,0002,MZ-RM-C990-02,1710,000001000286,403,ST
0000000736,0003,MZ-RM-C990-03,1710,000001000286,403,ST
0000000736,0004,MZ-RM-C990-04,1710,000001000286,806,ST
0000000736,0005,MZ-RM-C990-05,1710,000001000286,403,ST
0000000736,0006,MZ-RM-C990-06,1710,000001000286,403,ST
0000000736,0007,MZ-RM-C990-09,1710,000001000286,403,ST
0000000737,0001,MZ-RM-C950-01,1710,000001000287,82,ST
0000000737,0002,MZ-RM-C950-02,1710,000001000287,82,ST
0000000737,0003,MZ-RM-C950-03,1710,000001000287,82,ST
0000000737,0004,MZ-RM-C950-04,1710,000001000287,164,ST
0000000737,0005,MZ-RM-C950-05,1710,000001000287,82,ST
0000000737,0006,MZ-RM-C950-06,1710,000001000287,82,ST
0000000737,0007,MZ-RM-C950-07,1710,000001000287,82,ST
0000000738,0001,MZ-RM-C900-01,1710,000001000288,107,ST
0000000738,0002,MZ-RM-C900-02,1710,000001000288,107,ST
0000000738,0003,MZ-RM-C900-03,1710,000001000288,107,ST
0000000738,0004,MZ-RM-C900-04,1710,000001000288,214,ST
0000000738,0005,MZ-RM-C900-05,1710,000001000288,107,ST
0000000738,0006,MZ-RM-C900-06,1710,000001000288,107,ST
0000000738,0007,MZ-RM-C900-07,1710,000001000288,107,ST
0000000739,0001,MZ-RM-R300-01,1710,000001000289,33,ST
0000000739,0002,MZ-RM-R300-02,1710,000001000289,33,ST
0000000739,0003,MZ-RM-R300-03,1710,000001000289,33,ST
0000000161,0001,SG29,1710,000001000062,1,ST
0000000145,0003,RM30,1710,000001000043,12.75,L
0000000161,0002,RM20,1710,000001000062,1,ST
0000000785,0001,SG29,1710,000001000324,100,ST
0000000146,0003,RM30,1710,000001000044,12.75,L
0000000785,0002,RM20,1710,000001000324,100,ST
0000000801,0002,R-302,1710,000001000321,1000,ST
0000000147,0003,RM30,1710,000001000045,12.75,L
0000000144,0001,RM09,1710,000001000042,1.5,KG
0000000144,0002,RM19,1710,000001000042,1.8,L
0000000131,0002,SG24,1710,000001000046,15000,CCM
0000000131,0001,RM15,1710,000001000046,1000,ST
0000000739,0004,MZ-RM-R300-04,1710,000001000289,66,ST
0000000739,0005,MZ-RM-R300-05,1710,000001000289,33,ST
0000000739,0006,MZ-RM-R300-06,1710,000001000289,33,ST
0000000739,0007,MZ-RM-R300-07,1710,000001000289,33,ST
0000000739,0008,MZ-RM-R300-08,1710,000001000289,33,ST
0000000739,0009,MZ-RM-R300-09,1710,000001000289,33,ST
0000000740,0001,MZ-RM-R200-01,1710,000001000290,41,ST
0000000740,0002,MZ-RM-R200-02,1710,000001000290,41,ST
0000000740,0003,MZ-RM-R200-03,1710,000001000290,41,ST
0000000740,0004,MZ-RM-R200-04,1710,000001000290,82,ST
0000000740,0005,MZ-RM-R200-05,1710,000001000290,41,ST
0000000740,0006,MZ-RM-R200-06,1710,000001000290,41,ST
0000000740,0007,MZ-RM-R200-07,1710,000001000290,41,ST
0000000740,0008,MZ-RM-R200-08,1710,000001000290,41,ST
0000000740,0009,MZ-RM-R200-09,1710,000001000290,41,ST
0000000741,0001,MZ-RM-R100-01,1710,000001000291,69,ST
0000000741,0002,MZ-RM-R100-02,1710,000001000291,69,ST
0000000741,0003,MZ-RM-R100-04,1710,000001000291,69,ST
0000000741,0004,MZ-RM-R100-05,1710,000001000291,138,ST
0000000741,0005,MZ-RM-R100-06,1710,000001000291,69,ST
0000000741,0006,MZ-RM-R100-07,1710,000001000291,69,ST
0000000741,0007,MZ-RM-R100-08,1710,000001000291,69,ST
0000000741,0008,MZ-RM-R100-09,1710,000001000291,69,ST
0000000741,0009,MZ-RM-R100-10,1710,000001000291,69,ST
0000000742,0001,MZ-RM-M550-01,1710,000001000292,59,ST
0000000742,0002,MZ-RM-M550-02,1710,000001000292,59,ST
0000000742,0003,MZ-RM-M550-03,1710,000001000292,59,ST
0000000891,0001,SG21,1710,000001000380,5,ST
0000000158,0001,RM124,1710,000001000060,100,ST
0000000891,0003,RM128,1710,000001000380,5,ST
0000000891,0004,RM120,1710,000001000380,5,ST
0000000159,0002,R-302,1710,000001000061,20,ST
0000000159,0001,S-301,1710,000001000061,20,ST
0000000410,0001,EWMS4-502,1710,000001000233,24,ST
0000000179,0001,SP005,1710,000004000000,1,ST
0000000177,0001,S-201,1710,000001000080,40,ST
0000000177,0002,S-202,1710,000001000080,40,ST
0000000742,0004,MZ-RM-M550-04,1710,000001000292,118,ST
0000000742,0005,MZ-RM-M550-05,1710,000001000292,59,ST
0000000742,0006,MZ-RM-M550-06,1710,000001000292,59,ST
0000000742,0007,MZ-RM-M550-07,1710,000001000292,59,ST
0000000742,0008,MZ-RM-M550-08,1710,000001000292,59,ST
0000000742,0009,MZ-RM-M550-09,1710,000001000292,59,ST
0000000742,0010,MZ-RM-M550-10,1710,000001000292,59,ST
0000000743,0001,MZ-RM-M525-01,1710,000001000293,296,ST
0000000743,0002,MZ-RM-M525-02,1710,000001000293,296,ST
0000000743,0003,MZ-RM-M525-03,1710,000001000293,296,ST
0000000743,0004,MZ-RM-M525-04,1710,000001000293,592,ST
0000000743,0005,MZ-RM-M525-05,1710,000001000293,296,ST
0000000421,0002,SP002,1710,000004000081,1,ST
