MANDT,VBELN,FKART,FKTYP,VBTYP,WAERK,VKORG,VTWEG,KALSM,KNUMV,VSBED,FKDAT,BELNR,GJAHR,POPER,KONDA,KDGRP,BZIRK,PLTYP,INCO1,INCO2,RFBSK,MRNKZ,KURRF,CPKUR,VALTG,VALDT,ZTERM,ZLSCH,KTGRD,LAND1,REGIO,COUNC,CITYC,BUKRS,TAXK1,TAXK2,TAXK3,TAXK4,TAXK5,TAXK6,TAXK7,TAXK8,TAXK9,NETWR,ZUKRI,ERNAM,ERZET,ERDAT,STAFO,KUNRG,KUNAG,MABER,STWAE,STCEG,AEDAT,SFAKN,KNUMA,FKART_RL,FKDAT_RL,KURST,MSCHL,MANSP,SPART,KKBER,KNKLI,CMWAE,CMKUF,HITYP_PR,BSTNK_VF,VBUND,FKART_AB,KAPPL,LANDTX,STCEG_H,STCEG_L,XBLNR,ZUONR,MWSBK,LOGSYS,FKSTO,XEGDR,RPLNR,J_1AFITP,KURRF_DAT,KIDNO,BVTYP,NUMPG,BUPLA,VKONT,FKK_DOCSTAT,NRZAS,SPE_BILLING_IND,VTREF,FK_SOURCE_SYS,FKTYP_CRM,STGRD,CHANGED_ON,EXPKZ,EXNUM,AKWAE,AKKUR,LCNUM,_DATAAGING,BUCHK,GBSTK,RELIK,UVALS,UVPRS,FKSAK,FKARA,VF_STATUS,VF_TODO,BDR_STATUS,BDR_REF,BDR_REF_LOGSYS,ABSTK,DRAFT,ACTIVEDOCUMENT,GRWCU,BLART,INTRA_REL,INTRA_EXCL,ACCRREL,J_1TPBUPL,INCOV,INCO2_L,INCO3_L,DUMMY_BILLINGDOC_INCL_EEW_PS,ZAPCGKH,APCGK_EXTENDH,ZABDATH,DPC_REL,AD01BASDOC,AD01FAREG,VCHRNMBR,J_3GKBAUL,J_3GKENIE,KUNWE,MNDID,PAY_TYPE,SEPON,MNDVG,SPPAYM,SPPORD,BDR_REF_VBTYP,PBD_STATUS,PSPSD,SDM_VERSION,GLO_LOG_REF1_HD,CLRST,APM_APPROVAL_STATUS,APM_APPROVAL_REASON,SRCEDOC_EXT_COMM_SYST_TYPE,ICO_LIFNR,CUSTH_UNIV_SALES_RELVNCE,CUSTH_BRANCH_UUID
100,0090000030,F2,L,M,USD,1710,10,Y17J01,0000000202,01,20171010,9400000028,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,PA,,,1710,0,,,,,,,,,7480,,S4H_CO,130159,20171018,,USCU_S03,USCU_S03,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S03,USD,1,,,,,,US,A,US,0090000030,,0,S4HCLNT100,,,,,20171010,0090000030,,000,,,,,,,,,,20171018130159.557623,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000031,F2,L,M,USD,1710,10,Y17J01,0000000204,01,20171010,9400000029,2017,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IL,,,1710,0,,,,,,,,,6160,,S4H_CO,130203,20171018,,USCU_S14,USCU_S14,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S14,USD,1,,,,,,US,A,US,0090000031,,0,S4HCLNT100,,,,,20171010,0090000031,,000,,,,,,,,,,20171018130203.379077,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000032,F2,L,M,USD,1710,10,Y17J01,0000000206,01,20171010,9400000030,2017,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IL,,,1710,0,,,,,,,,,25650,,S4H_CO,130207,20171018,,USCU_S14,USCU_S14,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S14,USD,1,,,,,,US,A,US,0090000032,,0,S4HCLNT100,,,,,20171010,0090000032,,000,,,,,,,,,,20171018130207.467192,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000080,F2,L,M,USD,1710,10,Y17J01,0000000302,01,20171010,9400000078,2017,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,NC,,,1710,0,,,,,,,,,10780,,S4H_CO,130403,20171018,,USCU_S07,USCU_S07,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S07,USD,1,,,,,,US,A,US,0090000080,,0,S4HCLNT100,,,,,20171010,0090000080,,000,,,,,,,,,,20171018130403.280332,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001862,F2,L,M,USD,1710,10,Y17J01,0000008234,01,20200121,9400000079,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,6012,,BPINST,193645,20200121,,USCU_L05,USCU_L05,,USD,,20200121,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001862,,0,S4HCLNT100,,,,,20200121,0090001862,,000,,,,,,,,,,20200121203707.194086,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000035,F2,L,M,USD,1710,10,Y17J01,0000000212,01,20171010,9400000033,2017,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,8100,,S4H_CO,130216,20171018,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L01,USD,1,,,,,,US,A,US,0090000035,,0,S4HCLNT100,,,,,20171010,0090000035,,000,,,,,,,,,,20171018130216.890846,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000036,F2,L,M,USD,1710,10,Y17J01,0000000214,01,20171010,9400000034,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,ME,,,1710,0,,,,,,,,,4050,,S4H_CO,130218,20171018,,USCU_S04,USCU_S04,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S04,USD,1,,,,,,US,A,US,0090000036,,0,S4HCLNT100,,,,,20171010,0090000036,,000,,,,,,,,,,20171018130218.92983,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090003556,F2,L,M,USD,1710,10,Y17J01,0000014410,01,20210228,9400000101,2021,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,PA,,,1710,0,,,,,,,,,5160,,BPINST,165100,20210228,,USCU_S01,USCU_S01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003556,,0,S4HCLNT100,,,,,20210228,0090003556,,000,,,,,,,,,,20210228165100.571029,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000082,F2,L,M,USD,1710,10,Y17J01,0000000306,01,20171010,9400000080,2017,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,NC,,,1710,0,,,,,,,,,1680,,S4H_CO,130515,20171018,,USCU_S07,USCU_S07,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S07,USD,1,,,,,,US,A,US,0090000082,,0,S4HCLNT100,,,,,20171010,0090000082,,000,,,,,,,,,,20171018130515.281491,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000039,F2,L,M,USD,1710,10,Y17J01,0000000220,01,20171010,9400000037,2017,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MN,,,1710,0,,,,,,,,,124248,,S4H_CO,130227,20171018,,USCU_S17,USCU_S17,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S17,USD,1,,,,,,US,A,US,0090000039,,0,S4HCLNT100,,,,,20171010,0090000039,,000,,,,,,,,,,20171018130227.378197,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000040,F2,L,M,USD,1710,10,Y17J01,0000000222,01,20171010,9400000038,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MA,,,1710,0,,,,,,,,,47094,,S4H_CO,130229,20171018,,USCU_S02,USCU_S02,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S02,USD,1,,,,,,US,A,US,0090000040,,0,S4HCLNT100,,,,,20171010,0090000040,,000,,,,,,,,,,20171018130229.412948,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090003596,F2,L,M,USD,1710,10,Y17J01,0000014619,01,20210315,9400000141,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,17440,,BPINST,173204,20210315,,USCU_L05,USCU_L05,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003596,,0,S4HCLNT100,,,,,20210315,0090003596,,000,,,,,,,,,,20210315173204.738433,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000042,F2,L,M,USD,1710,10,Y17J01,0000000226,01,20171010,9400000040,2017,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MD,,,1710,0,,,,,,,,,7014,,S4H_CO,130235,20171018,,USCU_L03,USCU_L03,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L03,USD,1,,,,,,US,A,US,0090000042,,0,S4HCLNT100,,,,,20171010,0090000042,,000,,,,,,,,,,20171018130235.792289,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090001906,F2,L,M,USD,1710,10,Y17J01,0000008322,01,20200121,9400000123,2020,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,PA,,,1710,0,,,,,,,,,640,,BPINST,193811,20200121,,USCU_S01,USCU_S01,,USD,,20200121,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001906,,0,S4HCLNT100,,,,,20200121,0090001906,,000,,,,,,,,,,20200121203716.269829,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000044,F2,L,M,USD,1710,10,Y17J01,0000000230,01,20171010,9400000042,2017,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT60,,01,US,NY,,,1710,0,,,,,,,,,2667,,S4H_CO,130240,20171018,,USCU_L01,USCU_L01,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L01,USD,1,,,,,,US,A,US,0090000044,,0,S4HCLNT100,,,,,20171010,0090000044,,000,,,,,,,,,,20171018130240.468458,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000045,F2,L,M,USD,1710,10,Y17J01,0000000232,01,20171010,9400000043,2017,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,2667,,S4H_CO,130242,20171018,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S16,USD,1,,,,,,US,A,US,0090000045,,0,S4HCLNT100,,,,,20171010,0090000045,,000,,,,,,,,,,20171018130242.542535,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090001897,F2,L,M,USD,1710,10,Y17J01,0000008304,01,20200121,9400000114,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,NC,,,1710,0,,,,,,,,,1750,,BPINST,193751,20200121,,USCU_S07,USCU_S07,,USD,,20200121,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001897,,0,S4HCLNT100,,,,,20200121,0090001897,,000,,,,,,,,,,20200121203714.37681,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001810,F2,L,M,USD,1710,10,Y17J01,0000007988,01,20200116,9400000027,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,NC,,,1710,0,,,,,,,,,3892,,BPINST,184238,20200116,,USCU_L04,USCU_L04,,USD,,20200116,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001810,,0,S4HCLNT100,,,,,20200116,0090001810,,000,,,,,,,,,,20200116184604.672782,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000048,F2,L,M,USD,1710,10,Y17J01,0000000238,01,20171010,9400000046,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,PA,,,1710,0,,,,,,,,,9779,,S4H_CO,130248,20171018,,USCU_S01,USCU_S01,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S01,USD,1,,,,,,US,A,US,0090000048,,0,S4HCLNT100,,,,,20171010,0090000048,,000,,,,,,,,,,20171018130248.726366,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002025,F2,L,M,USD,1710,10,Y17J01,0000008636,01,20200131,9400000146,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,2025,,BPINST,192614,20200131,,USCU_L05,USCU_L05,,USD,,20200131,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002025,,0,S4HCLNT100,,,,,20200131,0090002025,,000,,,,,,,,,,20200131212810.291477,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000050,F2,L,M,USD,1710,10,Y17J01,0000000242,01,20171010,9400000048,2017,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MD,,,1710,0,,,,,,,,,31740,,S4H_CO,130252,20171018,,USCU_L03,USCU_L03,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L03,USD,1,,,,,,US,A,US,0090000050,,0,S4HCLNT100,,,,,20171010,0090000050,,000,,,,,,,,,,20171018130252.841134,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000051,F2,L,M,USD,1710,10,Y17J01,0000000244,01,20171010,9400000049,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MA,,,1710,0,,,,,,,,,157113,,S4H_CO,130255,20171018,,USCU_S02,USCU_S02,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S02,USD,1,,,,,,US,A,US,0090000051,,0,S4HCLNT100,,,,,20171010,0090000051,,000,,,,,,,,,,20171018130255.124838,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000052,F2,L,M,USD,1710,10,Y17J01,0000000246,01,20171010,9400000050,2017,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,244398,,S4H_CO,130256,20171018,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S16,USD,1,,,,,,US,A,US,0090000052,,0,S4HCLNT100,,,,,20171010,0090000052,,000,,,,,,,,,,20171018130256.911129,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000053,F2,L,M,USD,1710,10,Y17J01,0000000248,01,20171010,9400000051,2017,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,VA,,,1710,0,,,,,,,,,79350,,S4H_CO,130259,20171018,,USCU_S12,USCU_S12,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S12,USD,1,,,,,,US,A,US,0090000053,,0,S4HCLNT100,,,,,20171010,0090000053,,000,,,,,,,,,,20171018130259.580333,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090003593,F2,L,M,USD,1710,10,Y17J01,0000014613,01,20210315,9400000138,2021,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,PA,,,1710,0,,,,,,,,,7080,,BPINST,173156,20210315,,USCU_S01,USCU_S01,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003593,,0,S4HCLNT100,,,,,20210315,0090003593,,000,,,,,,,,,,20210315173156.705585,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000055,F2,L,M,USD,1710,10,Y17J01,0000000252,01,20171010,9400000053,2017,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,IA,,,1710,0,,,,,,,,,11676,,S4H_CO,130303,20171018,,USCU_S15,USCU_S15,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S15,USD,1,,,,,,US,A,US,0090000055,,0,S4HCLNT100,,,,,20171010,0090000055,,000,,,,,,,,,,20171018130303.267281,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000056,F2,L,M,USD,1710,10,Y17J01,0000000254,01,20171010,9400000054,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,MA,,,1710,0,,,,,,,,,89516,,S4H_CO,130306,20171018,,USCU_S02,USCU_S02,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S02,USD,1,,,,,,US,A,US,0090000056,,0,S4HCLNT100,,,,,20171010,0090000056,,000,,,,,,,,,,20171018130306.037609,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000057,F2,L,M,USD,1710,10,Y17J01,0000000256,01,20171010,9400000055,2017,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,DE,,,1710,0,,,,,,,,,15568,,S4H_CO,130308,20171018,,USCU_L02,USCU_L02,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L02,USD,1,,,,,,US,A,US,0090000057,,0,S4HCLNT100,,,,,20171010,0090000057,,000,,,,,,,,,,20171018130308.855698,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000058,F2,L,M,USD,1710,10,Y17J01,0000000258,01,20171010,9400000056,2017,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,3892,,S4H_CO,130310,20171018,,USCU_S08,USCU_S08,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S08,USD,1,,,,,,US,A,US,0090000058,,0,S4HCLNT100,,,,,20171010,0090000058,,000,,,,,,,,,,20171018130310.869882,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000059,F2,L,M,USD,1710,10,Y17J01,0000000260,01,20171010,9400000057,2017,000,C1,Z1,US0006,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,WI,,,1710,0,,,,,,,,,565,,S4H_CO,130312,20171018,,USCU_S16,USCU_S16,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S16,USD,1,,,,,,US,A,US,0090000059,,0,S4HCLNT100,,,,,20171010,0090000059,,000,,,,,,,,,,20171018130312.918444,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000060,F2,L,M,USD,1710,10,Y17J01,0000000262,01,20171010,9400000058,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,ME,,,1710,0,,,,,,,,,565,,S4H_CO,130314,20171018,,USCU_S04,USCU_S04,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S04,USD,1,,,,,,US,A,US,0090000060,,0,S4HCLNT100,,,,,20171010,0090000060,,000,,,,,,,,,,20171018130314.937645,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090002042,F2,L,M,USD,1710,10,Y17J01,0000008670,01,20200131,9400000162,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,11109,,BPINST,192644,20200131,,USCU_L05,USCU_L05,,USD,,20200131,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002042,,0,S4HCLNT100,,,,,20200131,0090002042,,000,,,,,,,,,,20200131212813.604953,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090001907,F2,L,M,USD,1710,10,Y17J01,0000008324,01,20200121,9400000124,2020,000,C1,Z1,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,NC,,,1710,0,,,,,,,,,160,,BPINST,193813,20200121,,USCU_S07,USCU_S07,,USD,,20200121,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090001907,,0,S4HCLNT100,,,,,20200121,0090001907,,000,,,,,,,,,,20200121203716.494957,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000063,F2,L,M,USD,1710,10,Y17J01,0000000268,01,20171010,9400000061,2017,000,C1,Z2,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,DE,,,1710,0,,,,,,,,,2260,,S4H_CO,130321,20171018,,USCU_L02,USCU_L02,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L02,USD,1,,,,,,US,A,US,0090000063,,0,S4HCLNT100,,,,,20171010,0090000063,,000,,,,,,,,,,20171018130321.074614,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090003618,F2,L,M,USD,1710,10,Y17J01,0000014657,01,20210304,9400000163,2021,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,54120,,S4H_SD_DEM,183639,20210318,,USCU_L05,USCU_L05,,USD,,00000000,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090003618,,0,S4HCLNT100,,,,,20210304,0090003618,,000,,,,,,,,,,20210318183639.655383,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090002103,F2,L,M,USD,1710,10,Y17J01,0000008934,01,20200203,9400000224,2020,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,12024,,BPINST,182224,20200203,,USCU_L05,USCU_L05,,USD,,20200203,,,LR,00000000,,,,00,A000,,USD,1,,,,,,US,A,US,0090002103,,0,S4HCLNT100,,,,,20200203,0090002103,,000,,,,,,,,,,20200203183852.65169,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,C,,,,,,
100,0090000066,F2,L,M,USD,1710,10,Y17J01,0000000274,01,20171010,9400000064,2017,000,C1,Z1,US0004,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,PA,,,1710,0,,,,,,,,,7954,,S4H_CO,130328,20171018,,USCU_S01,USCU_S01,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_S01,USD,1,,,,,,US,A,US,0090000066,,0,S4HCLNT100,,,,,20171010,0090000066,,000,,,,,,,,,,20171018130328.618029,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
100,0090000067,F2,L,M,USD,1710,10,Y17J01,0000000276,01,20171010,9400000065,2017,000,C1,Z2,US0003,,CFR,Cost & Freight,C,,1,,00,00000000,NT30,,01,US,SC,,,1710,0,,,,,,,,,51701,,S4H_CO,130331,20171018,,USCU_L05,USCU_L05,,USD,,00000000,,,LR,00000000,,,,00,A000,USCU_L05,USD,1,,,,,,US,A,US,0090000067,,0,S4HCLNT100,,,,,20171010,0090000067,,000,,,,,,,,,,20171018130331.343257,,,,0,,00000000,C,C,,,,,,A,,,,,,,,USD,RV,,,,,,Cost & Freight,,,0000,0000000000,00000000,,,,00000000,,,,,,,,,,,,,03,,,,,,,,
