MATNR,WERKS,DISPO,DISGR,DISMM,DISLS,BSTMI,BSTMA,BSTFE,BSTRF,BESKZ,SOBSL,LGPRO,EISBE,PLIFZ,WEBAZ,AUSSS,DZEIT,MINBE
TG11,1810,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,1810,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,1810,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,1810,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,1810,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,1810,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
AVC_RBT_SEALING,1810,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,1810,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,1810,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,1810,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,1810,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,4210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,4210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,4210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,4210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,4210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,4210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
AVC_RBT_SEALING,4210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,4210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,4210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,4210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,4210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,5110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,5110,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,5110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAIT02,5110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMLUMFIT01,5110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMLUMFIT02,5110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_SEALING,5110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,5110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,5110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,5110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,5110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,6210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,6210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,6210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,6210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,6210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,6210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
AVC_RBT_SEALING,6210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,6210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,6210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,6210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,6210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,1110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,1110,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,1110,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,1110,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,1110,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,1110,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
AVC_RBT_SEALING,1110,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,1110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,1110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,1110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,1110,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,1210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,1210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,1210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,1210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,1210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,1210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
AVC_RBT_SEALING,1210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,1210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,1210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,1210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,1210,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,4510,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,4510,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,4510,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,4510,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,4510,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,4510,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
AVC_RBT_SEALING,4510,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,4510,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,4510,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,4510,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,4510,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,2410,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,2410,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,2410,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,2410,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,2410,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,2410,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
AVC_RBT_SEALING,2410,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
AVC_RBT_APPL_UNIT,2410,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_BUNDLE,2410,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_CNTRL_UNIT,2410,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
AVC_RBT_ROBOT,2410,001,,PD,EX,0,0,0,0,E,,,0,10,0,0,0,0
TG11,3210,001,,PD,EX,0,0,0,0,F,,,0,10,0,0,0,0
SDBOMERLAHD,3210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT01,3210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMERLAIT02,3210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT01,3210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
SDBOMLUMFIT02,3210,001,,PD,EX,0,0,0,0,F,,,0,1,0,0,0,0
MZ-RM-C990-01,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-C990-02,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-C990-03,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-C990-04,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-C990-05,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-C990-06,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-C990-09,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-01,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-02,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-03,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-04,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-05,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-06,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-07,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-08,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R200-09,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-01,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-02,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-03,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-04,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-05,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-06,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-07,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-08,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-RM-R300-09,1710,001,,PD,EX,0,0,0,0,F,,171C,0,0,0,0,0,0
MZ-FG-C990,1710,001,,PD,EX,0,0,0,0,E,,171A,0,0,0,0,2,0
ZPRINTER01,1710,001,,ND,EX,0,0,0,0,F,,,0,1,0,0,0,0
FG130,1010,001,,PD,EX,0,0,0,0,E,,101A,0,0,0,0,1,0
SG30,1010,001,,PD,EX,0,0,0,0,E,52,101B,0,2,0,0,1,0
FG130,1710,001,,PD,EX,0,0,0,0,E,,171A,0,0,0,0,1,0
SG30,1710,001,,PD,EX,0,0,0,0,E,52,171B,0,2,0,0,1,0
SG22,1010,001,,PD,EX,0,0,0,0,E,50,101B,0,0,0,0,1,0
SG22,1710,001,,PD,EX,0,0,0,0,E,50,171B,0,0,0,0,1,0
RM1_DS,1010,001,,PD,EX,0,0,0,0,F,,101B,0,0,0,0,0,0
RM2_DS,1010,001,,PD,EX,0,0,0,0,F,,101B,0,0,0,0,0,0
RM1_DS,1710,001,,PD,EX,0,0,0,0,F,,171B,0,0,0,0,0,0
RM2_DS,1710,001,,PD,EX,0,0,0,0,F,,171B,0,0,0,0,0,0
RM09,1010,001,,PD,EX,0,0,0,0,F,,101B,0,5,1,0,0,0
RM15,1010,001,,PD,EX,0,0,0,0,F,,101B,0,5,1,0,0,0
RM19,1010,001,,PD,EX,0,0,0,0,F,,101B,0,5,1,0,0,0
SG22,1010,001,,PD,EX,0,0,0,0,E,50,101B,0,10,0,0,1,0
FG130,1010,001,,PD,EX,0,0,0,0,E,,101A,0,0,0,0,1,0
SG30,1010,001,,PD,EX,0,0,0,0,E,52,101B,0,2,0,0,1,0
RM233-2,1010,001,,PD,EX,0,0,0,0,F,,101E,0,10,1,0,0,0
RM234,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,1,0,0,0
RM235,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,1,0,0,0
RM1420,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,1,0,0,0
RM1430,1010,001,,PD,EX,0,0,0,0,F,,101B,0,10,1,0,0,0
SG7100,1010,001,,PD,EX,0,0,0,0,X,,101B,0,10,0,0,1,0
SG8100,1010,001,,PD,EX,0,0,0,0,X,,101B,0,10,0,0,1,0
SG9100,1010,001,,PD,EX,0,0,0,0,X,,101B,0,10,0,0,1,0
SGPCSVT01,1010,001,,PD,EX,0,0,0,0,E,,101B,0,2,0,0,1,0
D2O_09077205423_C,1010,001,,PD,EX,0,0,0,0,E,,101A,0,0,0,0,5,0
RM1_DS,1010,001,,PD,EX,0,0,0,0,F,,101B,0,0,0,0,0,0
RM2_DS,1010,001,,PD,EX,0,0,0,0,F,,101B,0,0,0,0,0,0
SG22,1710,001,,PD,EX,0,0,0,0,E,50,171B,0,10,0,0,1,0
FG130,1710,001,,PD,EX,0,0,0,0,E,,171A,0,0,0,0,1,0
SG30,1710,001,,PD,EX,0,0,0,0,E,52,171B,0,2,0,0,1,0
RM233-2,1710,001,,PD,EX,0,0,0,0,F,,171E,0,10,1,0,0,0
RM234,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,1,0,0,0
RM235,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,1,0,0,0
RM1420,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,1,0,0,0
RM1430,1710,001,,PD,EX,0,0,0,0,F,,171B,0,10,1,0,0,0
SG7100,1710,001,,PD,EX,0,0,0,0,X,,171B,0,10,0,0,1,0
SG8100,1710,001,,PD,EX,0,0,0,0,X,,171B,0,10,0,0,1,0
SG9100,1710,001,,PD,EX,0,0,0,0,X,,171B,0,10,0,0,1,0
SGPCSVT01,1710,001,,PD,EX,0,0,0,0,E,,171B,0,2,0,0,1,0
RM1_DS,1710,001,,PD,EX,0,0,0,0,F,,171B,0,0,0,0,0,0
RM2_DS,1710,001,,PD,EX,0,0,0,0,F,,171B,0,0,0,0,0,0
RM09,6410,001,,PD,EX,0,0,0,0,F,,641B,0,5,1,0,0,0
RM15,6410,001,,PD,EX,0,0,0,0,F,,641B,0,5,1,0,0,0
RM19,6410,001,,PD,EX,0,0,0,0,F,,641B,0,5,1,0,0,0
SG22,6410,001,,PD,EX,0,0,0,0,E,50,641B,0,10,0,0,1,0
FG130,6410,001,,PD,EX,0,0,0,0,E,,641A,0,0,0,0,1,0
SG30,6410,001,,PD,EX,0,0,0,0,E,52,641B,0,2,0,0,1,0
RM233-2,6410,001,,PD,EX,0,0,0,0,F,,641E,0,10,1,0,0,0
RM234,6410,001,,PD,EX,0,0,0,0,F,,641B,0,10,1,0,0,0
RM235,6410,001,,PD,EX,0,0,0,0,F,,641B,0,10,1,0,0,0
RM1420,6410,001,,PD,EX,0,0,0,0,F,,641B,0,10,1,0,0,0
RM1430,6410,001,,PD,EX,0,0,0,0,F,,641B,0,10,1,0,0,0
SG7100,6410,001,,PD,EX,0,0,0,0,X,,641B,0,10,0,0,1,0
SG8100,6410,001,,PD,EX,0,0,0,0,X,,641B,0,10,0,0,1,0
SG9100,6410,001,,PD,EX,0,0,0,0,X,,641B,0,10,0,0,1,0
RM09,6310,001,,PD,EX,0,0,0,0,F,,631B,0,5,1,0,0,0
RM15,6310,001,,PD,EX,0,0,0,0,F,,631B,0,5,1,0,0,0
RM19,6310,001,,PD,EX,0,0,0,0,F,,631B,0,5,1,0,0,0
SG22,6310,001,,PD,EX,0,0,0,0,E,50,631B,0,10,0,0,1,0
FG130,6310,001,,PD,EX,0,0,0,0,E,,631A,0,0,0,0,1,0
SG30,6310,001,,PD,EX,0,0,0,0,E,52,631B,0,2,0,0,1,0
RM233-2,6310,001,,PD,EX,0,0,0,0,F,,631E,0,10,1,0,0,0
RM234,6310,001,,PD,EX,0,0,0,0,F,,631B,0,10,1,0,0,0
RM235,6310,001,,PD,EX,0,0,0,0,F,,631B,0,10,1,0,0,0
RM1420,6310,001,,PD,EX,0,0,0,0,F,,631B,0,10,1,0,0,0
RM1430,6310,001,,PD,EX,0,0,0,0,F,,631B,0,10,1,0,0,0
SG7100,6310,001,,PD,EX,0,0,0,0,X,,631B,0,10,0,0,1,0
SG8100,6310,001,,PD,EX,0,0,0,0,X,,631B,0,10,0,0,1,0
SG9100,6310,001,,PD,EX,0,0,0,0,X,,631B,0,10,0,0,1,0
RM09,3610,001,,PD,EX,0,0,0,0,F,,361B,0,5,1,0,0,0
RM15,3610,001,,PD,EX,0,0,0,0,F,,361B,0,5,1,0,0,0
RM19,3610,001,,PD,EX,0,0,0,0,F,,361B,0,5,1,0,0,0
SG22,3610,001,,PD,EX,0,0,0,0,E,50,361B,0,10,0,0,1,0
FG130,3610,001,,PD,EX,0,0,0,0,E,,361A,0,0,0,0,1,0
SG30,3610,001,,PD,EX,0,0,0,0,E,52,361B,0,2,0,0,1,0
RM233-2,3610,001,,PD,EX,0,0,0,0,F,,361E,0,10,1,0,0,0
RM234,3610,001,,PD,EX,0,0,0,0,F,,361B,0,10,1,0,0,0
RM235,3610,001,,PD,EX,0,0,0,0,F,,361B,0,10,1,0,0,0
RM1420,3610,001,,PD,EX,0,0,0,0,F,,361B,0,10,1,0,0,0
RM1430,3610,001,,PD,EX,0,0,0,0,F,,361B,0,10,1,0,0,0
SG7100,3610,001,,PD,EX,0,0,0,0,X,,361B,0,10,0,0,1,0
SG8100,3610,001,,PD,EX,0,0,0,0,X,,361B,0,10,0,0,1,0
SG9100,3610,001,,PD,EX,0,0,0,0,X,,361B,0,10,0,0,1,0
RM09,6810,001,,PD,EX,0,0,0,0,F,,681B,0,5,1,0,0,0
RM15,6810,001,,PD,EX,0,0,0,0,F,,681B,0,5,1,0,0,0
RM19,6810,001,,PD,EX,0,0,0,0,F,,681B,0,5,1,0,0,0
SG22,6810,001,,PD,EX,0,0,0,0,E,50,681B,0,10,0,0,1,0
FG130,6810,001,,PD,EX,0,0,0,0,E,,681A,0,0,0,0,1,0
SG30,6810,001,,PD,EX,0,0,0,0,E,52,681B,0,2,0,0,1,0
RM233-2,6810,001,,PD,EX,0,0,0,0,F,,681E,0,10,1,0,0,0
RM234,6810,001,,PD,EX,0,0,0,0,F,,681B,0,10,1,0,0,0
RM235,6810,001,,PD,EX,0,0,0,0,F,,681B,0,10,1,0,0,0
SG234,6810,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,1,0
RM1420,6810,001,,PD,EX,0,0,0,0,F,,681B,0,10,1,0,0,0
RM1430,6810,001,,PD,EX,0,0,0,0,F,,681B,0,10,1,0,0,0
SG7100,6810,001,,PD,EX,0,0,0,0,X,,681B,0,10,0,0,1,0
SG8100,6810,001,,PD,EX,0,0,0,0,X,,681B,0,10,0,0,1,0
SG9100,6810,001,,PD,EX,0,0,0,0,X,,681B,0,10,0,0,1,0
RM09,2710,001,,PD,EX,0,0,0,0,F,,271B,0,5,1,0,0,0
RM15,2710,001,,PD,EX,0,0,0,0,F,,271B,0,5,1,0,0,0
RM19,2710,001,,PD,EX,0,0,0,0,F,,271B,0,5,1,0,0,0
SG22,2710,001,,PD,EX,0,0,0,0,E,50,271B,0,10,0,0,1,0
FG130,2710,001,,PD,EX,0,0,0,0,E,,271A,0,0,0,0,1,0
SG30,2710,001,,PD,EX,0,0,0,0,E,52,271B,0,2,0,0,1,0
RM233-2,2710,001,,PD,EX,0,0,0,0,F,,271E,0,10,1,0,0,0
RM234,2710,001,,PD,EX,0,0,0,0,F,,271B,0,10,1,0,0,0
RM235,2710,001,,PD,EX,0,0,0,0,F,,271B,0,10,1,0,0,0
RM1420,2710,001,,PD,EX,0,0,0,0,F,,271B,0,10,1,0,0,0
RM1430,2710,001,,PD,EX,0,0,0,0,F,,271B,0,10,1,0,0,0
SG7100,2710,001,,PD,EX,0,0,0,0,X,,271B,0,10,0,0,1,0
SG8100,2710,001,,PD,EX,0,0,0,0,X,,271B,0,10,0,0,1,0
SG9100,2710,001,,PD,EX,0,0,0,0,X,,271B,0,10,0,0,1,0
RM09,6110,001,,PD,EX,0,0,0,0,F,,611B,0,5,1,0,0,0
RM15,6110,001,,PD,EX,0,0,0,0,F,,611B,0,5,1,0,0,0
RM19,6110,001,,PD,EX,0,0,0,0,F,,611B,0,5,1,0,0,0
SG22,6110,001,,PD,EX,0,0,0,0,E,50,611B,0,10,0,0,1,0
FG130,6110,001,,PD,EX,0,0,0,0,E,,611A,0,0,0,0,1,0
SG30,6110,001,,PD,EX,0,0,0,0,E,52,611B,0,2,0,0,1,0
RM233-2,6110,001,,PD,EX,0,0,0,0,F,,611E,0,10,1,0,0,0
RM234,6110,001,,PD,EX,0,0,0,0,F,,611B,0,10,1,0,0,0
RM235,6110,001,,PD,EX,0,0,0,0,F,,611B,0,10,1,0,0,0
RM1420,6110,001,,PD,EX,0,0,0,0,F,,611B,0,10,1,0,0,0
RM1430,6110,001,,PD,EX,0,0,0,0,F,,611B,0,10,1,0,0,0
SG7100,6110,001,,PD,EX,0,0,0,0,X,,611B,0,10,0,0,1,0
SG8100,6110,001,,PD,EX,0,0,0,0,X,,611B,0,10,0,0,1,0
SG9100,6110,001,,PD,EX,0,0,0,0,X,,611B,0,10,0,0,1,0
RM09,1910,001,,PD,EX,0,0,0,0,F,,191B,0,5,1,0,0,0
RM15,1910,001,,PD,EX,0,0,0,0,F,,191B,0,5,1,0,0,0
RM19,1910,001,,PD,EX,0,0,0,0,F,,191B,0,5,1,0,0,0
SG22,1910,001,,PD,EX,0,0,0,0,E,50,191B,0,10,0,0,1,0
FG130,1910,001,,PD,EX,0,0,0,0,E,,191A,0,0,0,0,1,0
SG30,1910,001,,PD,EX,0,0,0,0,E,52,191B,0,2,0,0,1,0
RM233-2,1910,001,,PD,EX,0,0,0,0,F,,191E,0,10,1,0,0,0
RM234,1910,001,,PD,EX,0,0,0,0,F,,191B,0,10,1,0,0,0
RM235,1910,001,,PD,EX,0,0,0,0,F,,191B,0,10,1,0,0,0
RM1420,1910,001,,PD,EX,0,0,0,0,F,,191B,0,10,1,0,0,0
RM1430,1910,001,,PD,EX,0,0,0,0,F,,191B,0,10,1,0,0,0
SG7100,1910,001,,PD,EX,0,0,0,0,X,,191B,0,10,0,0,1,0
SG8100,1910,001,,PD,EX,0,0,0,0,X,,191B,0,10,0,0,1,0
SG9100,1910,001,,PD,EX,0,0,0,0,X,,191B,0,10,0,0,1,0
RM09,5910,001,,PD,EX,0,0,0,0,F,,591B,0,5,1,0,0,0
RM15,5910,001,,PD,EX,0,0,0,0,F,,591B,0,5,1,0,0,0
RM19,5910,001,,PD,EX,0,0,0,0,F,,591B,0,5,1,0,0,0
SG22,5910,001,,PD,EX,0,0,0,0,E,50,591B,0,10,0,0,1,0
FG130,5910,001,,PD,EX,0,0,0,0,E,,591A,0,0,0,0,1,0
SG30,5910,001,,PD,EX,0,0,0,0,E,52,591B,0,2,0,0,1,0
RM233-2,5910,001,,PD,EX,0,0,0,0,F,,591E,0,10,1,0,0,0
RM234,5910,001,,PD,EX,0,0,0,0,F,,591B,0,10,1,0,0,0
RM235,5910,001,,PD,EX,0,0,0,0,F,,591B,0,10,1,0,0,0
SG22,1610,001,,PD,EX,0,0,0,0,E,50,161B,0,10,0,0,1,0
FG130,1610,001,,PD,EX,0,0,0,0,E,,161A,0,0,0,0,1,0
SG30,1610,001,,PD,EX,0,0,0,0,E,52,161B,0,2,0,0,1,0
FG29,1610,001,,PD,EX,0,0,0,0,E,,161A,0,0,0,0,1,0
RM233-2,1610,001,,PD,EX,0,0,0,0,F,,161E,0,10,1,0,0,0
RM234,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,1,0,0,0
RM235,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,1,0,0,0
RM1420,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,1,0,0,0
RM1430,1610,001,,PD,EX,0,0,0,0,F,,161B,0,10,1,0,0,0
SG7100,1610,001,,PD,EX,0,0,0,0,X,,161B,0,10,0,0,1,0
SG8100,1610,001,,PD,EX,0,0,0,0,X,,161B,0,10,0,0,1,0
SG9100,1610,001,,PD,EX,0,0,0,0,X,,161B,0,10,0,0,1,0
RM09,2810,001,,PD,EX,0,0,0,0,F,,281B,0,5,1,0,0,0
RM15,2810,001,,PD,EX,0,0,0,0,F,,281B,0,5,1,0,0,0
RM19,2810,001,,PD,EX,0,0,0,0,F,,281B,0,5,1,0,0,0
SG22,2810,001,,PD,EX,0,0,0,0,E,50,281B,0,10,0,0,1,0
FG130,2810,001,,PD,EX,0,0,0,0,E,,281A,0,0,0,0,1,0
SG30,2810,001,,PD,EX,0,0,0,0,E,52,281B,0,2,0,0,1,0
RM233-2,2810,001,,PD,EX,0,0,0,0,F,,281E,0,10,1,0,0,0
RM234,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,1,0,0,0
RM235,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,1,0,0,0
SG234,2810,001,,PD,EX,0,0,0,0,E,,,0,10,1,0,1,0
RM1420,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,1,0,0,0
RM1430,2810,001,,PD,EX,0,0,0,0,F,,281B,0,10,1,0,0,0
SG7100,2810,001,,PD,EX,0,0,0,0,X,,281B,0,10,0,0,1,0
SG8100,2810,001,,PD,EX,0,0,0,0,X,,281B,0,10,0,0,1,0
SG9100,2810,001,,PD,EX,0,0,0,0,X,,281B,0,10,0,0,1,0
RM09,3510,001,,PD,EX,0,0,0,0,F,,351B,0,5,1,0,0,0
RM15,3510,001,,PD,EX,0,0,0,0,F,,351B,0,5,1,0,0,0
RM19,3510,001,,PD,EX,0,0,0,0,F,,351B,0,5,1,0,0,0
RM09,2610,001,,PD,EX,0,0,0,0,F,,261B,0,5,1,0,0,0
RM15,2610,001,,PD,EX,0,0,0,0,F,,261B,0,5,1,0,0,0
RM19,2610,001,,PD,EX,0,0,0,0,F,,261B,0,5,1,0,0,0
SG22,2610,001,,PD,EX,0,0,0,0,E,50,261B,0,10,0,0,1,0
FG130,2610,001,,PD,EX,0,0,0,0,E,,261A,0,0,0,0,1,0
