EBELN,BUKRS,BSTYP,BSART,LIFNR,EKORG,EKGRP,BEDAT,AEDAT,WAERS
4500001456,1710,F,NB,0017300002,1710,001,20221111,20221111,USD
4500001457,1710,F,NB,0017300001,1710,003,20221111,20221111,USD
5500000026,1710,L,LP,0017300007,1710,001,20221111,20221111,USD
4500001494,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001458,1710,F,NB2,0017300006,1710,001,20221112,20221112,USD
4500001459,1710,F,NB,0017300006,1710,001,20221112,20221112,USD
4500001460,1710,F,NB,0017300006,1710,001,20221112,20221112,USD
4500001465,1010,F,NB,0010300006,1010,002,20221114,20221114,EUR
4500001462,1710,F,NB,0017300006,1710,002,20221114,20221114,USD
4500001463,1010,F,NB,0010300006,1010,002,20221114,20221114,EUR
4500001464,1010,F,NB,0010300006,1010,002,20221114,20221114,EUR
4500001466,1010,F,NB,0010300006,1010,002,20221114,20221114,EUR
4500001467,1710,F,NB,0017300006,1710,002,20221114,20221114,USD
4500001469,1710,F,NB,0017300006,1710,002,20221114,20221114,USD
4500001470,1710,F,NB,0017300006,1710,002,20221114,20221114,USD
4500001468,1710,F,NB,0017300001,1710,001,20221114,20221114,USD
4500001471,1710,F,NB,0017300006,1710,002,20221114,20221114,USD
4500001472,1010,F,NB,0010300006,1010,002,20221114,20221114,EUR
4500001473,1010,F,NB,0010300006,1010,002,20221114,20221114,EUR
4500001461,1710,F,NB,EWM17-SU01,1710,002,20221113,20221113,USD
5500000027,1710,L,LP,0017300007,1710,001,20221111,20221111,USD
4500001475,1710,F,NB,0017300001,1710,001,20221116,20221116,USD
4500001476,1710,F,NB,0017300001,1710,002,20221116,20221116,USD
4500001477,1710,F,NB,0017300001,1710,002,20221116,20221116,USD
4500001478,1710,F,NB,0017300001,1710,001,20221116,20221117,USD
4500001479,1710,F,NB,0017300001,1710,001,20221117,20221117,USD
4500001480,1710,F,NB,0017300001,1710,001,20221117,20221117,USD
4500001481,1710,F,NB,0017300001,1710,001,20221117,20221117,USD
4500001482,1710,F,NB,0017300001,1710,001,20221117,20221117,USD
4500001397,1710,F,NB,0017300001,1710,001,20221031,20221031,USD
4500001487,1710,F,NB,0017300001,1710,001,20221117,20221117,USD
4500001488,1710,F,NB,0017300001,1710,002,20221118,20221118,USD
4500001489,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001490,1710,F,NB,0017300001,1710,002,20221118,20221118,USD
4500001419,1710,F,NB,0017300001,1710,001,20221102,20221102,USD
4500001491,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001420,1710,F,NB,0017300001,1710,001,20221102,20221102,USD
4500001492,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001421,1710,F,NB,0017300001,1710,001,20221102,20221102,USD
4500001493,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
5500000028,1710,L,LPA,0017300001,1710,001,20221118,20221118,USD
5500000029,1710,L,LP,0017300001,1710,001,20221118,20221118,USD
5500000030,1710,L,LPA,0017300001,1710,001,20221118,20221118,USD
4500001495,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001474,1710,F,NB,0017300001,1710,001,20221115,20221115,USD
4500001499,1710,F,NB,0017300084,1710,001,20221118,20221118,USD
4500001500,1710,F,NB,0017300084,1710,001,20221118,20221118,USD
4500001501,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001503,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001502,1710,F,NB,0017300084,1710,001,20221118,20221118,USD
4500001504,1710,F,NB,0017300001,1710,001,20221118,20221118,USD
4500001505,1710,F,NB,0017300003,1710,002,20221118,20221118,USD
4500001507,1710,F,NB,0017300001,1710,001,20221119,20221119,USD
4500001424,1710,F,NB,0017300001,1710,001,20221103,20221103,USD
4500001509,1710,F,NB,0017300006,1710,001,20221119,20221119,USD
4500001510,1710,F,NB,0017300051,1710,002,20221119,20221119,EUR
4500001511,1710,F,NB,0017300050,1710,001,20221119,20221119,CAD
4500001508,1710,F,NB,0017300001,1710,001,20221119,20221119,USD
4500001514,1710,F,NB,0017300001,1710,001,20221121,20221121,USD
4500001515,1710,F,NB,0017300001,1710,003,20221121,20221121,USD
4500001516,1710,F,NB,0017300001,1710,001,20221121,20221121,USD
4500001512,1710,F,NB,0017300003,1710,002,20221120,20221120,USD
4500001517,1710,F,NB,0017300084,1710,001,20221121,20221121,USD
4500001513,1710,F,NB,0017300003,1710,002,20221120,20221120,USD
4500001518,1710,F,NB,0017300001,1710,001,20221121,20221122,USD
4500001519,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001520,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001521,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001525,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001526,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001527,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001528,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001529,1710,F,NB,0017300001,1710,001,20221122,20221122,USD
4500001533,1710,F,NB,0017300001,1710,001,20221122,20221123,USD
4500001534,1710,F,NB,0017300001,1710,001,20221123,20221123,USD
4500001535,1710,F,NB,EWM17-SU01,1710,001,20221123,20221123,USD
4500001536,1710,F,NB,0017300001,1710,001,20221123,20221123,USD
4500001537,1710,F,NB,0017300001,1710,001,20221123,20221123,USD
4500001399,1710,F,NB,EWM17-SU01,1710,002,20221101,20221101,USD
4500001249,1710,F,NB,USSU-VSF02,1710,002,20211111,20211111,USD
4500001248,1710,F,NB,USSU-VSF04,1710,002,20211111,20211111,USD
4500001247,1710,F,NB,USSU-VSF01,1710,002,20211111,20211111,USD
4500001246,1710,F,NB,USSU-VSF01,1710,002,20211111,20211111,USD
4500001256,1710,F,NB,USSU-VSF06,1710,002,20211111,20211111,USD
4500001255,1710,F,NB,USSU-VSF08,1710,002,20211111,20211111,USD
4500001254,1710,F,NB,USSU-VSF08,1710,002,20211111,20211111,USD
4500001253,1710,F,NB,USSU-VSF07,1710,002,20211111,20211111,USD
4500001252,1710,F,NB,USSU-VSF06,1710,002,20211111,20211111,USD
4500001251,1710,F,NB,USSU-VSF05,1710,002,20211111,20211111,USD
4500001250,1710,F,NB,USSU-VSF01,1710,002,20211111,20211111,USD
4500001550,1710,F,NB,0017300001,1710,001,20221124,20221124,USD
4500001551,1710,F,NB,EWM17-SU01,1710,001,20221124,20221124,USD
4500001553,1710,F,NB,0017300001,1710,001,20221124,20221124,USD
4500001554,1710,F,NB,EWM17-SU01,1710,001,20221124,20221124,USD
4500001555,1710,F,NB,0017300001,1710,002,20221125,20221125,USD
4500001557,1710,F,NB,0017300001,1710,001,20221125,20221125,USD
4500001558,1710,F,NB,0017300001,1710,001,20221125,20221125,USD
4500001560,1710,F,NB,EWM17-SU01,1710,001,20221128,20221128,USD
4500001556,1710,F,NB,0017300001,1710,001,20221125,20221125,USD
4500001245,1710,F,NB,USSU-VSF01,1710,002,20211111,20211111,USD
4500001589,1710,F,NB,USSU-VSF04,1710,002,20230130,20230130,USD
4500001590,1710,F,NB,USSU-VSF04,1710,002,20230130,20230130,USD
4500001591,1710,F,NB,USSU-VSF02,1710,002,20230130,20230130,USD
4500001592,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001593,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001594,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001595,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001596,1710,F,NB,USSU-VSF05,1710,002,20230130,20230130,USD
4500001597,1710,F,NB,USSU-VSF06,1710,002,20230130,20230130,USD
4500001598,1710,F,NB,USSU-VSF07,1710,002,20230130,20230130,USD
4500001599,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001600,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001601,1710,F,NB,USSU-VSF06,1710,002,20230130,20230130,USD
4500001602,1710,F,NB,USSU-VSF04,1710,002,20230130,20230130,USD
4500001603,1710,F,NB,USSU-VSF02,1710,002,20230130,20230130,USD
4500001604,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001605,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001606,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001607,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001608,1710,F,NB,USSU-VSF05,1710,002,20230130,20230130,USD
4500001609,1710,F,NB,USSU-VSF06,1710,002,20230130,20230130,USD
4500001610,1710,F,NB,USSU-VSF07,1710,002,20230130,20230130,USD
4500001611,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001612,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001613,1710,F,NB,USSU-VSF06,1710,002,20230130,20230130,USD
4500001564,1710,F,NB,USSU-VSF04,1710,002,20230130,20230130,USD
4500001565,1710,F,NB,USSU-VSF02,1710,002,20230130,20230130,USD
4500001566,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001567,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001568,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001569,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001570,1710,F,NB,USSU-VSF05,1710,002,20230130,20230130,USD
4500001571,1710,F,NB,USSU-VSF06,1710,002,20230130,20230130,USD
4500001572,1710,F,NB,USSU-VSF07,1710,002,20230130,20230130,USD
4500001573,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001574,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001575,1710,F,NB,USSU-VSF06,1710,002,20230130,20230130,USD
4500001576,1710,F,NB,USSU-VSF04,1710,002,20230130,20230130,USD
4500001577,1710,F,NB,USSU-VSF02,1710,002,20230130,20230130,USD
4500001578,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001579,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001580,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001581,1710,F,NB,USSU-VSF01,1710,002,20230130,20230130,USD
4500001582,1710,F,NB,USSU-VSF05,1710,002,20230130,20230130,USD
4500001583,1710,F,NB,USSU-VSF06,1710,002,20230130,20230130,USD
4500001584,1710,F,NB,USSU-VSF07,1710,002,20230130,20230130,USD
4500001585,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001586,1710,F,NB,USSU-VSF08,1710,002,20230130,20230130,USD
4500001548,1710,F,NB,USSU-VSF08,1710,002,20221123,20221123,USD
4500001614,1710,F,NB,USSU-VSF04,1710,002,20230207,20230207,USD
4500001615,1710,F,NB,USSU-VSF02,1710,002,20230207,20230207,USD
4500001616,1710,F,NB,USSU-VSF01,1710,002,20230207,20230207,USD
4500001617,1710,F,NB,USSU-VSF01,1710,002,20230207,20230207,USD
4500001618,1710,F,NB,USSU-VSF01,1710,002,20230207,20230207,USD
4500001619,1710,F,NB,USSU-VSF01,1710,002,20230207,20230207,USD
4500001620,1710,F,NB,USSU-VSF05,1710,002,20230207,20230207,USD
4500001621,1710,F,NB,USSU-VSF06,1710,002,20230207,20230207,USD
4500001622,1710,F,NB,USSU-VSF07,1710,002,20230207,20230207,USD
4500001623,1710,F,NB,USSU-VSF08,1710,002,20230207,20230207,USD
4500001624,1710,F,NB,USSU-VSF08,1710,002,20230207,20230207,USD
4500001625,1710,F,NB,USSU-VSF06,1710,002,20230207,20230207,USD
4500001626,1710,F,NB,USSU-VSF04,1710,002,20230224,20230224,USD
4500001627,1710,F,NB,USSU-VSF02,1710,002,20230224,20230224,USD
4500001628,1710,F,NB,USSU-VSF01,1710,002,20230224,20230224,USD
4500001629,1710,F,NB,USSU-VSF01,1710,002,20230224,20230224,USD
4500001630,1710,F,NB,USSU-VSF01,1710,002,20230224,20230224,USD
4500001631,1710,F,NB,USSU-VSF01,1710,002,20230224,20230224,USD
4500001632,1710,F,NB,USSU-VSF05,1710,002,20230224,20230224,USD
4500001633,1710,F,NB,USSU-VSF06,1710,002,20230224,20230224,USD
4500001634,1710,F,NB,USSU-VSF07,1710,002,20230224,20230224,USD
4500001635,1710,F,NB,USSU-VSF08,1710,002,20230224,20230224,USD
4500001636,1710,F,NB,USSU-VSF08,1710,002,20230224,20230224,USD
4500001637,1710,F,NB,USSU-VSF06,1710,002,20230224,20230224,USD
4500001641,1710,F,NB,0017300050,1710,001,20230317,20230317,CAD
4500001640,1710,F,NB,0017300050,1710,001,20230317,20230317,CAD
4500001642,1710,F,NB,0017300001,1710,001,20230318,20230318,USD
4500001643,1710,F,NB,0017300001,1710,001,20230320,20230320,USD
4500001644,1710,F,NB,0017300001,1710,001,20230320,20230320,USD
4500001645,1710,F,NB,0017300001,1710,001,20230320,20230320,USD
4500001646,1710,F,NB,0017300001,1710,001,20230320,20230320,USD
4500001647,1710,F,NB,0017300001,1710,001,20230320,20230320,USD
4500001648,1710,F,NB,0017300001,1710,001,20230320,20230320,USD
4500001649,1710,F,NB,0017300001,1710,001,20230320,20230320,USD
4500001655,1710,F,NB,0017300001,1710,001,20230322,20230322,USD
4500001651,1710,F,NB,0017300001,1710,001,20230321,20230321,USD
4500001652,1710,F,NB,0017300001,1710,001,20230321,20230321,USD
4500001653,1710,F,NB,0017300001,1710,002,20230321,20230321,USD
4500001654,1710,F,NB,0017300001,1710,002,20230321,20230321,USD
4500001660,1710,F,NB,0017300001,1710,002,20230323,20230323,USD
4500001661,1710,F,NB,USSU-VSF04,1710,002,20230523,20230523,USD
4500001662,1710,F,NB,USSU-VSF02,1710,002,20230523,20230523,USD
4500001663,1710,F,NB,USSU-VSF01,1710,002,20230523,20230523,USD
4500001664,1710,F,NB,USSU-VSF01,1710,002,20230523,20230523,USD
4500001665,1710,F,NB,USSU-VSF01,1710,002,20230523,20230523,USD
4500001666,1710,F,NB,USSU-VSF01,1710,002,20230523,20230523,USD
4500001667,1710,F,NB,USSU-VSF05,1710,002,20230523,20230523,USD
4500001668,1710,F,NB,USSU-VSF06,1710,002,20230523,20230523,USD
4500001669,1710,F,NB,USSU-VSF07,1710,002,20230523,20230523,USD
4500001670,1710,F,NB,USSU-VSF08,1710,002,20230523,20230523,USD
4500001671,1710,F,NB,USSU-VSF08,1710,002,20230523,20230523,USD
4500001672,1710,F,NB,USSU-VSF06,1710,002,20230523,20230523,USD
4500001673,1710,F,NB,USSU-VSF04,1710,002,20230529,20230529,USD
4500001674,1710,F,NB,USSU-VSF02,1710,002,20230529,20230529,USD
4500001675,1710,F,NB,USSU-VSF01,1710,002,20230529,20230529,USD
4500001676,1710,F,NB,USSU-VSF01,1710,002,20230529,20230529,USD
4500001677,1710,F,NB,USSU-VSF01,1710,002,20230529,20230529,USD
4500001678,1710,F,NB,USSU-VSF01,1710,002,20230529,20230529,USD
4500001679,1710,F,NB,USSU-VSF05,1710,002,20230529,20230529,USD
4500001680,1710,F,NB,USSU-VSF06,1710,002,20230529,20230529,USD
4500001681,1710,F,NB,USSU-VSF07,1710,002,20230529,20230529,USD
4500001682,1710,F,NB,USSU-VSF08,1710,002,20230529,20230529,USD
4500001683,1710,F,NB,USSU-VSF08,1710,002,20230529,20230529,USD
4500001684,1710,F,NB,USSU-VSF06,1710,002,20230529,20230529,USD
4500001685,1710,F,NB,USSU-VSF04,1710,002,20230613,20230613,USD
4500001686,1710,F,NB,USSU-VSF02,1710,002,20230613,20230613,USD
4500001687,1710,F,NB,USSU-VSF01,1710,002,20230613,20230613,USD
4500001688,1710,F,NB,USSU-VSF01,1710,002,20230613,20230613,USD
4500001689,1710,F,NB,USSU-VSF01,1710,002,20230613,20230613,USD
4500001690,1710,F,NB,USSU-VSF01,1710,002,20230613,20230613,USD
4500001691,1710,F,NB,USSU-VSF05,1710,002,20230613,20230613,USD
4500001692,1710,F,NB,USSU-VSF06,1710,002,20230613,20230613,USD
4500001693,1710,F,NB,USSU-VSF07,1710,002,20230613,20230613,USD
4500001694,1710,F,NB,USSU-VSF08,1710,002,20230613,20230613,USD
4500001695,1710,F,NB,USSU-VSF08,1710,002,20230613,20230613,USD
4500001696,1710,F,NB,USSU-VSF06,1710,002,20230613,20230613,USD
4500001698,1710,F,NB,0017300001,1710,002,20230619,20230619,USD
4500001699,1710,F,NB,0017300001,1710,001,20230620,20230620,USD
4500001700,1710,F,NB,0017300001,1710,002,20230620,20230620,USD
4500001701,1710,F,NB,EWM17-SU01,1710,002,20230620,20230621,USD
4500001703,1710,F,NB,USSU-VSF02,1710,002,20231018,20231018,USD
4500001702,1710,F,NB,USSU-VSF04,1710,002,20231018,20231018,USD
4500001704,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001706,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001705,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001708,1710,F,NB,USSU-VSF05,1710,002,20231018,20231018,USD
4500001710,1710,F,NB,USSU-VSF07,1710,002,20231018,20231018,USD
4500001707,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001709,1710,F,NB,USSU-VSF06,1710,002,20231018,20231018,USD
4500001713,1710,F,NB,USSU-VSF06,1710,002,20231018,20231018,USD
4500001712,1710,F,NB,USSU-VSF08,1710,002,20231018,20231018,USD
4500001714,1710,F,NB,USSU-VSF04,1710,002,20231018,20231018,USD
4500001711,1710,F,NB,USSU-VSF08,1710,002,20231018,20231018,USD
4500001715,1710,F,NB,USSU-VSF02,1710,002,20231018,20231018,USD
4500001717,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001716,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001718,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001719,1710,F,NB,USSU-VSF01,1710,002,20231018,20231018,USD
4500001721,1710,F,NB,USSU-VSF06,1710,002,20231018,20231018,USD
4500001720,1710,F,NB,USSU-VSF05,1710,002,20231018,20231018,USD
4500001722,1710,F,NB,USSU-VSF07,1710,002,20231018,20231018,USD
4500001725,1710,F,NB,USSU-VSF06,1710,002,20231018,20231018,USD
4500001723,1710,F,NB,USSU-VSF08,1710,002,20231018,20231018,USD
4500001724,1710,F,NB,USSU-VSF08,1710,002,20231018,20231018,USD
4500001726,1710,F,NB,0017300001,1710,001,20231024,20231024,USD
5500000032,1710,L,LP,0017300001,1710,001,20231025,20231025,USD
5500000031,1710,L,LP,0017300001,1710,001,20231025,20231025,USD
4600000037,1710,K,MK,0017300001,1710,001,20231026,20231026,USD
4600000038,1710,K,MK,0017300001,1710,001,20231026,20231026,USD
4500001727,1710,F,NB,0017300001,1710,003,20231026,20231026,USD
4500001728,1710,F,NB,0017300001,1710,002,20231026,20231026,USD
4500001729,1710,F,NB,0017300001,1710,002,20231026,20231026,USD
4500001730,1710,F,NB,0017300001,1710,002,20231026,20231026,USD
4500001731,1710,F,NB,0017300001,1710,001,20231026,20231026,USD
4500001732,1710,F,NB,0017300001,1710,001,20231026,20231026,USD
4500001733,1710,F,NB,0017300001,1710,001,20231026,20231026,USD
4500001734,1710,F,NB,0017300003,1710,002,20231026,20231026,USD
4500001735,1710,F,NB,0017300001,1710,001,20231026,20231026,USD
4500001736,1710,F,NB,0017300084,1710,001,20231026,20231026,USD
4500001737,1710,F,NB,0017300001,1710,002,20231027,20231027,USD
4500001738,1710,F,NB,0017300001,1710,001,20231027,20231027,USD
4500001739,1710,F,NB,0017300003,1710,002,20231027,20231027,USD
5500000033,1710,L,LPA,0017300001,1710,001,20231027,20231027,USD
8000000014,1710,O,RQ,0017300002,1710,001,00000000,20231027,USD
8000000013,1710,O,RQ,0017300001,1710,001,00000000,20231027,USD
4600000039,1710,K,MK,0017300001,1710,001,20231027,20231027,USD
4500001740,1710,F,NB,0017300001,1710,002,20231027,20231027,USD
4500001741,1710,F,NB,0017300001,1710,001,20231027,20231027,USD
4500001742,1710,F,NB,0017300001,1710,001,20231030,20231030,USD
5500000034,1710,L,LP,0017300007,1710,001,20231030,20231030,USD
5500000035,1710,L,LPA,0017300001,1710,001,20231030,20231030,USD
5500000036,1710,L,LP,0017300001,1710,001,20231030,20231030,USD
4500001757,1710,F,NB,0017300002,1710,003,20231101,20231101,USD
4500001743,1710,F,NB,0017300001,1710,001,20231031,20231031,USD
4500001744,1710,F,NB,0017300001,1710,001,20231031,20231031,USD
4500001745,1710,F,NB,USSU-VSF04,1710,002,20231031,20231031,USD
4500001746,1710,F,NB,USSU-VSF02,1710,002,20231031,20231031,USD
4500001747,1710,F,NB,USSU-VSF01,1710,002,20231031,20231031,USD
4500001748,1710,F,NB,USSU-VSF01,1710,002,20231031,20231031,USD
4500001749,1710,F,NB,USSU-VSF01,1710,002,20231031,20231031,USD
4500001750,1710,F,NB,USSU-VSF01,1710,002,20231031,20231031,USD
4500001751,1710,F,NB,USSU-VSF05,1710,002,20231031,20231031,USD
4500001752,1710,F,NB,USSU-VSF06,1710,002,20231031,20231031,USD
4500001753,1710,F,NB,USSU-VSF07,1710,002,20231031,20231031,USD
4500001754,1710,F,NB,USSU-VSF08,1710,002,20231031,20231031,USD
4500001755,1710,F,NB,USSU-VSF08,1710,002,20231031,20231031,USD
4500001756,1710,F,NB,USSU-VSF06,1710,002,20231031,20231031,USD
4500001759,1710,F,NB,0017300001,1710,001,20231103,20231103,USD
5500000037,1710,L,LPA,0017300001,1710,001,20231030,20231030,USD
4500001760,1710,F,NB,0017300050,1710,001,20231106,20231106,CAD
4500001761,1710,F,NB,0017300050,1710,002,20231106,20231106,CAD
4500001762,1710,F,NB,0017300002,1710,003,20231106,20231106,USD
4500001763,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001764,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001765,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001766,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001767,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001768,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001769,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001770,1710,F,NB,0017300001,1710,002,20231107,20231107,USD
4500001771,1710,F,NB,0017300001,1710,001,20231107,20231107,USD
4500001774,1710,F,NB,0017300001,1710,001,20231108,20231108,USD
4500001775,1710,F,NB,0017300001,1710,001,20231108,20231108,USD
4500001776,1710,F,NB,0017300001,1710,001,20231108,20231108,USD
4500001778,1710,F,NB,0017300007,1710,001,20231109,20231109,USD
4500001779,1710,F,NB,0017300007,1710,001,20231109,20231109,USD
4500001780,1710,F,NB,0017300001,1710,001,20231110,20231110,USD
4500001781,1710,F,NB,0017300001,1710,001,20231110,20231110,USD
4500001783,1710,F,NB,0017300001,1710,001,20231110,20231110,USD
4500001784,1710,F,NB,0017300001,1710,001,20231112,20231112,USD
4500001785,1710,F,NB,0017300001,1710,001,20231112,20231112,USD
4500001485,1710,F,NB,0017300001,1710,002,20221117,20221117,USD
4500001787,1710,F,NB,0017300001,1710,001,20231115,20231115,USD
4500001788,1710,F,NB,0017300001,1710,001,20231115,20231115,USD
4500001786,1710,F,NB,0017300001,1710,001,20231115,20231115,USD
4500001789,1710,F,NB,USSU-VSF04,1710,002,20231116,20231116,USD
4500001790,1710,F,NB,USSU-VSF02,1710,002,20231116,20231116,USD
4500001791,1710,F,NB,USSU-VSF01,1710,002,20231116,20231116,USD
4500001792,1710,F,NB,USSU-VSF01,1710,002,20231116,20231116,USD
4500001793,1710,F,NB,USSU-VSF01,1710,002,20231116,20231116,USD
4500001794,1710,F,NB,USSU-VSF01,1710,002,20231116,20231116,USD
4500001795,1710,F,NB,USSU-VSF05,1710,002,20231116,20231116,USD
4500001796,1710,F,NB,USSU-VSF06,1710,002,20231116,20231116,USD
4500001797,1710,F,NB,USSU-VSF07,1710,002,20231116,20231116,USD
4500001798,1710,F,NB,USSU-VSF08,1710,002,20231116,20231116,USD
4500001799,1710,F,NB,USSU-VSF08,1710,002,20231116,20231116,USD
4500001800,1710,F,NB,USSU-VSF06,1710,002,20231116,20231116,USD
4500001801,1710,F,NB,0017300001,1710,002,20231117,20231117,USD
4500001802,1710,F,NB,0017300001,1710,002,20231117,20231117,USD
4500001803,1710,F,NB,0017300006,1710,002,20231117,20231117,USD
4500001804,1710,F,NB,0017300006,1710,002,20231117,20231117,USD
4500001805,1710,F,NB,0017300006,1710,002,20231117,20231117,USD
4500001806,1710,F,NB,0017300006,1710,002,20231118,20231118,USD
4500001807,1710,F,NB,0017300006,1710,002,20231118,20231118,USD
4500001808,1710,F,NB,0017300006,1710,002,20231118,20231118,USD
4500001809,1710,F,NB,0017300001,1710,001,20231119,20231119,USD
4500001810,1710,F,NB,0017300001,1710,001,20231119,20231119,USD
4500001812,1710,F,NB,0017300001,1710,002,20231120,20231120,USD
4500001815,1710,F,NB,0017300001,1710,001,20231122,20231123,USD
4500001816,1710,F,NB,0017300006,1710,002,20231124,20231124,USD
4500001817,1710,F,NB,0017300001,1710,001,20231127,20231127,USD
4500001818,1710,F,NB,USSU-VSF01,1710,002,20240301,20240301,USD
4500001819,1710,F,NB,USSU-VSF01,1710,002,20240301,20240301,USD
4500001824,1710,F,NB,USSU-VSF05,1710,002,20240301,20240301,USD
4500001820,1710,F,NB,USSU-VSF01,1710,002,20240301,20240301,USD
4500001821,1710,F,NB,USSU-VSF04,1710,002,20240301,20240301,USD
4500001822,1710,F,NB,USSU-VSF02,1710,002,20240301,20240301,USD
4500001823,1710,F,NB,USSU-VSF01,1710,002,20240301,20240301,USD
4500001825,1710,F,NB,USSU-VSF06,1710,002,20240301,20240301,USD
4500001826,1710,F,NB,USSU-VSF07,1710,002,20240301,20240301,USD
4500001827,1710,F,NB,USSU-VSF08,1710,002,20240301,20240301,USD
4500001828,1710,F,NB,USSU-VSF08,1710,002,20240301,20240301,USD
4500001829,1710,F,NB,USSU-VSF06,1710,002,20240301,20240301,USD
4500001546,1710,F,NB,USSU-VSF07,1710,002,20221123,20221123,USD
4500001539,1710,F,NB,USSU-VSF02,1710,002,20221123,20221123,USD
4500001833,1710,F,NB,0017300001,1710,002,20240325,20240325,USD
4500001835,1710,F,NB,0017300001,1710,001,20240327,20240327,USD
4500001836,1710,F,NB,0017300001,1710,001,20240328,20240328,USD
4500001846,1710,F,NB,USSU-VSF07,1710,002,20241014,20241014,USD
4500001847,1710,F,NB,USSU-VSF08,1710,002,20241014,20241014,USD
4500001848,1710,F,NB,USSU-VSF08,1710,002,20241014,20241014,USD
4500001849,1710,F,NB,USSU-VSF06,1710,002,20241014,20241014,USD
4500001838,1710,F,NB,USSU-VSF01,1710,002,20241014,20241014,USD
4500001839,1710,F,NB,USSU-VSF01,1710,002,20241014,20241014,USD
4500001840,1710,F,NB,USSU-VSF01,1710,002,20241014,20241014,USD
4500001845,1710,F,NB,USSU-VSF06,1710,002,20241014,20241014,USD
4500001841,1710,F,NB,USSU-VSF04,1710,002,20241014,20241014,USD
4500001842,1710,F,NB,USSU-VSF02,1710,002,20241014,20241014,USD
4500001843,1710,F,NB,USSU-VSF01,1710,002,20241014,20241014,USD
4500001844,1710,F,NB,USSU-VSF05,1710,002,20241014,20241014,USD
4500001850,1710,F,NB,USSU-VSF01,1710,002,20241017,20241017,USD
4500001851,1710,F,NB,USSU-VSF01,1710,002,20241017,20241017,USD
4500001852,1710,F,NB,USSU-VSF01,1710,002,20241017,20241017,USD
4500001853,1710,F,NB,USSU-VSF04,1710,002,20241017,20241017,USD
4500001854,1710,F,NB,USSU-VSF02,1710,002,20241017,20241017,USD
4500001855,1710,F,NB,USSU-VSF01,1710,002,20241017,20241017,USD
