STLNR,STLKN,IDNRK,MENGE,MEINS,POSTP,AUSCH,POSNR,EWAHR
00000120,00000004,RM128,100,ST,L,0,0040,0
00000120,00000005,SG25,100,ST,L,0,0070,0
00000120,00000006,SG124,100,ST,L,0,0080,0
00000120,00000007,RM20,100,ST,L,0,0090,0
00000120,00000008,RM27,100,ST,L,0,0100,0
00000121,00000001,RM27,100,ST,L,0,0010,0
00000122,00000001,SG21,100,ST,L,0,0010,0
00000122,00000002,SG22,100,ST,L,0,0020,0
00000122,00000003,RM122,100,ST,L,0,0030,0
00000122,00000004,RM128,100,ST,L,0,0040,0
00000122,00000005,SG25,100,ST,L,0,0070,0
00000122,00000006,SG124,100,ST,L,0,0080,0
00000122,00000007,RM20,100,ST,L,0,0090,0
00000122,00000008,RM27,100,ST,L,0,0100,0
00000123,00000001,SG21,100,ST,L,0,0010,0
00000123,00000002,SG22,100,ST,L,0,0020,0
00000123,00000003,RM122,100,ST,L,0,0030,0
00000123,00000004,RM128,100,ST,L,0,0040,0
00000123,00000005,SG25,100,ST,L,0,0070,0
00000123,00000006,SG124,100,ST,L,0,0080,0
00000123,00000007,RM20,100,ST,L,0,0090,0
00000123,00000008,RM27,100,ST,L,0,0100,0
00000124,00000001,RM1420,500,L,L,0,0010,0
00000124,00000002,RM1430,120,KG,L,0,0020,0
00000124,00000003,SG7100,-10,KG,L,0,0030,0
00000124,00000004,SG9100,-400,L,L,0,0040,0
00000124,00000005,SG8100,-50,L,L,0,0050,0
00000125,00000001,SG1010,1000,L,L,0,0010,0
00000126,00000001,SG1010,100,L,L,0,0010,0
00000126,00000002,SG22,10,ST,L,0,0020,0
00000126,00000003,RM1420,100,L,L,0,0030,0
00000126,00000004,RM15,10,ST,L,0,0040,0
00000126,00000005,SG2200,100,KG,L,0,0050,0
00000126,00000006,PIP01,100,L,N,0,0060,0
00000127,00000001,SG6100,100,KG,L,0,0010,0
00000127,00000002,RM15,10,ST,L,0,0020,0
00000127,00000003,SG23,10,ST,L,0,0030,0
00000127,00000004,RM128,10,ST,L,0,0040,0
00000128,00000001,RM09,100,KG,L,0,0010,0
00000128,00000002,RM1420,500,L,L,0,0020,0
00000128,00000003,RM1430,100,KG,L,0,0030,0
00000129,00000001,FG6500,100,KG,L,0,0010,0
00000129,00000002,SG2200,900,KG,L,0,0020,0
00000130,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000130,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000133,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00000133,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000132,00000002,,1,ST,K,0,0020,0
00000132,00000001,,1,ST,K,0,0010,0
00000132,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00000131,00000001,,1,ST,K,0,0010,0
00000131,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00000134,00000006,,1,ST,K,0,0040,0
00000134,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000134,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000134,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000134,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000134,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000137,00000003,,1,ST,K,0,002D,0
00000137,00000001,,1,ST,K,0,0005,0
00000137,00000002,AVC_RBT_BASE_FRAME,1,ST,L,0,0010,0
00000137,00000004,AVC_RBT_LINK_ARM,1,ST,N,0,002L,0
00000137,00000005,AVC_RBT_CONTROL,1,ST,N,0,0040,0
00000136,00000007,,1,ST,K,0,00M6,0
00000136,00000001,,1,ST,K,0,0010,0
00000136,00000002,,1,ST,K,0,00M1,0
00000136,00000003,,1,ST,K,0,00M2,0
00000136,00000004,,1,ST,K,0,00M3,0
00000136,00000005,,1,ST,K,0,00M4,0
00000136,00000006,,1,ST,K,0,00M5,0
00000135,00000003,AVC_RBT_BRD_SEAL,1,ST,L,0,0030,0
00000135,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000135,00000002,AVC_RBT_BRD_PAINT,1,ST,L,0,0020,0
00000138,00000001,RMPC07,0.6,KG,L,0,0010,0
00000138,00000002,RMPC08,0.4,KG,L,0,0020,0
00000139,00000001,RM203,100,EA,L,0,0010,0
00000139,00000002,RM204,100,EA,L,0,0020,0
00000140,00000001,D2O_0905720543_C,1,ST,L,0,0010,0
00000140,00000002,D2O_0905720544_C,1,ST,L,0,0020,0
00000140,00000003,D2O_0903271777_C,4,ST,L,0,0030,0
00000140,00000004,D2O_0905721008,2,ST,L,0,0040,0
00000140,00000005,D2O_1800481527,1,ST,L,0,0050,0
00000140,00000006,D2O_0563557002,2,ST,L,0,0060,0
00000140,00000007,D2O_0905721007,2,ST,L,0,0070,0
00000140,00000008,D2O_0424955000,3,ST,L,0,0080,0
00000140,00000009,D2O_0905720429,1,ST,L,0,0090,0
00000140,00000010,D2O_0902056385,1,ST,L,0,0100,0
00000140,00000011,D2O_0625555452,1,ST,L,0,0110,0
00000140,00000012,D2O_0901513373_C,1,ST,L,0,0120,0
00000140,00000013,D2O_0905271384,2,ST,L,0,0130,0
00000140,00000014,D2O_0901513371,1,ST,L,0,0140,0
00000140,00000015,D2O_0900047034,2,ST,L,0,0150,0
00000140,00000016,D2O_0904277018_C,1,ST,L,0,0160,0
00000072,00000003,SOM_SCR_CLD_STR,1,EA,N,0,0030,0
00000141,00000001,SG1_DS,1,ST,L,0,0010,0
00000141,00000002,RM1_DS,1,ST,L,0,0020,0
00000142,00000001,RM2_DS,1,ST,L,0,0010,0
00000143,00000001,SG2_DS,1,ST,L,0,0010,0
00000143,00000002,RM3_DS,1,ST,L,0,0020,0
00000144,00000001,RM4_DS,1,ST,L,0,0010,0
00000145,00000001,RM16,100,ST,L,0,0010,0
00000146,00000001,SG21,100,ST,L,0,0010,0
00000146,00000002,SG22,100,ST,L,0,0020,0
00000146,00000003,RM122,100,ST,L,0,0030,0
00000146,00000004,RM128,100,ST,L,0,0040,0
00000146,00000005,SG23,100,ST,L,0,0060,0
00000146,00000006,SG25,100,ST,L,0,0070,0
00000146,00000007,SG124,100,ST,L,0,0080,0
00000146,00000008,RM20,100,ST,L,0,0090,0
00000146,00000009,RM27,100,ST,L,0,0100,0
00000147,00000001,RM124,100,ST,L,0,0010,0
00000148,00000001,RM124,100,ST,L,0,0010,0
00000149,00000001,SG30,100,ST,L,0,0010,0
00000149,00000002,RM20,100,ST,L,0,0020,0
00000150,00000001,RM15,1000,ST,L,0,0010,0
00000150,00000002,SG24,15000,CCM,L,0,0020,0
00000151,00000001,RM09,1,KG,L,0,0010,0
00000151,00000002,RM19,1.2,L,L,0,0020,0
00000151,00000003,RM30,8.5,L,L,0,0030,0
00000152,00000001,SG22,100,ST,L,0,0020,0
00000152,00000002,RM122,100,ST,L,0,0030,0
00000152,00000003,RM128,100,ST,L,0,0040,0
00000152,00000004,SG25,100,ST,L,0,0070,0
00000152,00000005,SG224,100,ST,L,0,0080,0
00000152,00000006,RM27,100,ST,L,0,0090,0
00000153,00000001,RM124,100,ST,L,0,0010,0
00000154,00000001,RM12,1000,ST,L,0,0010,0
00000146,00000010,FG126,1,ST,L,0,0010,0
00000005,00000001,SP001,1,ST,L,0,0010,0
00000005,00000002,SP002,1,ST,L,0,0020,0
00000005,00000003,SP003,1,ST,L,0,0030,0
00000005,00000004,SP004,1,ST,L,0,0040,0
00000005,00000005,SP005,1,ST,L,0,0050,0
00000005,00000006,SP006,1,ST,L,0,0060,0
00000006,00000001,SP001,1,ST,L,0,0010,0
00000006,00000002,SP002,1,ST,L,0,0020,0
00000006,00000003,SP003,1,ST,L,0,0030,0
00000006,00000004,SP004,1,ST,L,0,0040,0
00000006,00000005,SP005,1,ST,L,0,0050,0
00000006,00000006,SP006,1,ST,L,0,0060,0
00000155,00000001,RM13,100,ST,L,0,0010,0
00000155,00000002,RM14,100,ST,L,0,0020,0
00000156,00000001,RM33,100,ST,L,0,0010,0
00000156,00000002,RM34,100,ST,L,0,0020,0
00000157,00000001,SG233,100,ST,L,0,0010,0
00000157,00000002,RM233-1,100,ST,L,0,0020,0
00000157,00000003,RM233-2,100,ST,L,0,0030,0
00000157,00000004,RM233-4,100,ST,L,0,0040,0
00000158,00000001,RM234,100,ST,L,0,0010,0
00000157,00000005,SG234,100,ST,L,0,0010,0
00000159,00000001,RM235,100,ST,L,0,0010,0
00000160,00000001,RM124,100,ST,L,0,0010,0
00000161,00000001,SG29,100,ST,L,0,0010,0
00000161,00000002,RM20,100,ST,L,0,0020,0
00000162,00000001,RMPI001,86,KG,L,0,0010,0
00000162,00000002,RMPI002,2,KG,L,0,0020,0
00000162,00000003,RMPI003,3,KG,L,0,0030,0
00000162,00000004,RMPI004,4,KG,L,0,0040,0
00000162,00000005,RMPI005,5000,G,L,0,0050,0
00000163,00000001,RMPI001,86,KG,L,0,0010,0
00000163,00000002,RMPI002,2,KG,L,0,0020,0
00000163,00000003,RMPI003,3,KG,L,0,0030,0
00000163,00000004,RMPI004,4,KG,L,0,0040,0
00000163,00000005,RMPI005,5000,G,L,0,0050,0
00000164,00000001,SDBOMERLAIT01,3,ST,L,0,0010,0
00000164,00000002,SDBOMERLAIT02,5,ST,L,0,0020,0
00000165,00000001,SDBOMLUMFIT01,3,ST,L,0,0010,0
00000165,00000002,SDBOMLUMFIT02,5,ST,L,0,0020,0
00000166,00000007,,1,ST,K,0,0040,0
00000166,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000166,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000166,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000166,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000166,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000166,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00000167,00000006,,1,ST,K,0,0040,0
00000167,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000167,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000167,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000167,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000167,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000168,00000001,EWMS4-502,4,ST,L,0,0010,0
00000168,00000002,EWMS4-503,8,ST,L,0,0020,0
00000168,00000003,EWMS4-601,32,ST,L,0,0030,0
00000169,00000001,S-201,100,ST,L,0,0010,0
00000170,00000001,S-201,100,ST,L,0,0010,0
00000170,00000002,S-202,100,ST,L,0,0020,0
00000171,00000001,S-301,100,ST,L,0,0010,0
00000171,00000002,R-302,100,ST,L,0,0020,0
00000172,00000001,R-401,100,ST,L,0,0010,0
00000173,00000001,S-208,100,ST,L,0,0010,0
00000173,00000002,S-210,100,ST,L,0,0020,0
00000174,00000001,S-315,100,ST,L,0,0010,0
00000174,00000002,R-311,100,ST,L,0,0020,0
00000175,00000001,R-411,100,ST,L,0,0010,0
00000176,00000001,S-310,100,ST,L,0,0010,0
00000177,00000001,R-410,100,ST,L,0,0010,0
00000177,00000002,R-412,100,ST,L,0,0020,0
00000178,00000001,RM13,100,ST,L,0,0010,0
00000178,00000002,RM14,100,ST,L,0,0020,0
00000179,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00000179,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00000179,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00000179,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00000179,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00000179,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00000179,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00000179,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00000179,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00000179,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00000179,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00000179,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00000179,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00000179,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00000179,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00000179,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00000180,00000001,SG1_CP,1,ST,L,0,0010,0
00000180,00000002,RM2_CP,2,ST,L,0,0020,0
00000181,00000001,RM1_CP,1,ST,L,0,0010,0
00000182,00000001,RM7_CP,100,ST,L,0,0010,0
00000182,00000002,SG2_CP,1500,CCM,L,0,0020,0
00000183,00000001,RM5_CP,1,KG,L,0,0010,0
00000184,00000001,RMJIT01,1000,ST,L,0,0010,0
00000185,00000001,RMJIT01,1000,ST,L,0,0010,0
00000185,00000002,RMJIT02,1000,ST,L,0,0010,0
00000186,00000001,SG21,100,ST,L,0,0010,0
00000186,00000002,SG22,100,ST,L,0,0020,0
00000186,00000003,RM122,100,ST,L,0,0030,0
00000186,00000004,RM128,100,ST,L,0,0040,0
00000186,00000005,SG25,100,ST,L,0,0070,0
00000186,00000006,SG124,100,ST,L,0,0080,0
00000186,00000007,RM20,100,ST,L,0,0090,0
00000186,00000008,RM27,100,ST,L,0,0100,0
00000187,00000001,RM27,100,ST,L,0,0010,0
00000188,00000001,SG21,100,ST,L,0,0010,0
00000188,00000002,SG22,100,ST,L,0,0020,0
00000188,00000003,RM122,100,ST,L,0,0030,0
00000188,00000004,RM128,100,ST,L,0,0040,0
00000188,00000005,SG25,100,ST,L,0,0070,0
00000188,00000006,SG124,100,ST,L,0,0080,0
00000188,00000007,RM20,100,ST,L,0,0090,0
00000188,00000008,RM27,100,ST,L,0,0100,0
00000189,00000001,SG21,100,ST,L,0,0010,0
00000189,00000002,SG22,100,ST,L,0,0020,0
00000189,00000003,RM122,100,ST,L,0,0030,0
00000189,00000004,RM128,100,ST,L,0,0040,0
00000189,00000005,SG25,100,ST,L,0,0070,0
00000189,00000006,SG124,100,ST,L,0,0080,0
00000189,00000007,RM20,100,ST,L,0,0090,0
00000189,00000008,RM27,100,ST,L,0,0100,0
00000190,00000001,RM1420,500,L,L,0,0010,0
00000190,00000002,RM1430,120,KG,L,0,0020,0
00000190,00000003,SG7100,-10,KG,L,0,0030,0
00000190,00000004,SG9100,-400,L,L,0,0040,0
00000190,00000005,SG8100,-50,L,L,0,0050,0
00000191,00000001,SG1010,1000,L,L,0,0010,0
00000192,00000001,SG1010,100,L,L,0,0010,0
00000192,00000002,SG22,10,ST,L,0,0020,0
00000192,00000003,RM1420,100,L,L,0,0030,0
00000192,00000004,RM15,10,ST,L,0,0040,0
00000192,00000005,SG2200,100,KG,L,0,0050,0
00000192,00000006,PIP01,100,L,N,0,0060,0
00000193,00000001,SG6100,100,KG,L,0,0010,0
00000193,00000002,RM15,10,ST,L,0,0020,0
00000193,00000003,SG23,10,ST,L,0,0030,0
00000193,00000004,RM128,10,ST,L,0,0040,0
00000194,00000001,RM09,100,KG,L,0,0010,0
00000194,00000002,RM1420,500,L,L,0,0020,0
00000194,00000003,RM1430,100,KG,L,0,0030,0
00000195,00000001,FG6500,100,KG,L,0,0010,0
00000195,00000002,SG2200,900,KG,L,0,0020,0
00000196,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000196,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000199,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00000199,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000198,00000002,,1,ST,K,0,0020,0
00000198,00000001,,1,ST,K,0,0010,0
00000198,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00000197,00000001,,1,ST,K,0,0010,0
00000197,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00000200,00000001,RM16,100,ST,L,0,0010,0
00000201,00000001,SG21,100,ST,L,0,0010,0
00000201,00000002,SG22,100,ST,L,0,0020,0
00000201,00000003,RM122,100,ST,L,0,0030,0
00000201,00000004,RM128,100,ST,L,0,0040,0
00000201,00000005,SG23,100,ST,L,0,0060,0
00000201,00000006,SG25,100,ST,L,0,0070,0
00000201,00000007,SG124,100,ST,L,0,0080,0
00000201,00000008,RM20,100,ST,L,0,0090,0
00000201,00000009,RM27,100,ST,L,0,0100,0
00000202,00000001,RM124,100,ST,L,0,0010,0
00000203,00000001,RM124,100,ST,L,0,0010,0
00000204,00000001,SG30,100,ST,L,0,0010,0
00000204,00000002,RM20,100,ST,L,0,0020,0
00000205,00000001,RM15,1000,ST,L,0,0010,0
00000205,00000002,SG24,15000,CCM,L,0,0020,0
00000206,00000001,RM09,1,KG,L,0,0010,0
00000206,00000002,RM19,1.2,L,L,0,0020,0
00000206,00000003,RM30,8.5,L,L,0,0030,0
00000207,00000001,SG22,100,ST,L,0,0020,0
00000207,00000002,RM122,100,ST,L,0,0030,0
00000207,00000003,RM128,100,ST,L,0,0040,0
00000207,00000004,SG25,100,ST,L,0,0070,0
00000207,00000005,SG224,100,ST,L,0,0080,0
00000207,00000006,RM27,100,ST,L,0,0090,0
00000208,00000001,RM124,100,ST,L,0,0010,0
00000209,00000001,RM12,1000,ST,L,0,0010,0
00000201,00000010,FG126,1,ST,L,0,0010,0
00000007,00000001,SP001,1,ST,L,0,0010,0
00000007,00000002,SP002,1,ST,L,0,0020,0
00000007,00000003,SP003,1,ST,L,0,0030,0
00000007,00000004,SP004,1,ST,L,0,0040,0
00000007,00000005,SP005,1,ST,L,0,0050,0
00000007,00000006,SP006,1,ST,L,0,0060,0
00000008,00000001,SP001,1,ST,L,0,0010,0
00000008,00000002,SP002,1,ST,L,0,0020,0
00000008,00000003,SP003,1,ST,L,0,0030,0
00000008,00000004,SP004,1,ST,L,0,0040,0
00000008,00000005,SP005,1,ST,L,0,0050,0
00000008,00000006,SP006,1,ST,L,0,0060,0
00000210,00000001,RM13,100,ST,L,0,0010,0
00000210,00000002,RM14,100,ST,L,0,0020,0
00000211,00000001,RM33,100,ST,L,0,0010,0
00000211,00000002,RM34,100,ST,L,0,0020,0
00000212,00000001,SG233,100,ST,L,0,0010,0
00000212,00000002,RM233-1,100,ST,L,0,0020,0
00000212,00000003,RM233-2,100,ST,L,0,0030,0
00000212,00000004,RM233-4,100,ST,L,0,0040,0
00000213,00000001,RM234,100,ST,L,0,0010,0
00000212,00000005,SG234,100,ST,L,0,0010,0
00000214,00000001,RM235,100,ST,L,0,0010,0
00000215,00000001,RM124,100,ST,L,0,0010,0
00000216,00000001,SG29,100,ST,L,0,0010,0
00000216,00000002,RM20,100,ST,L,0,0020,0
00000217,00000001,RMPI001,86,KG,L,0,0010,0
00000217,00000002,RMPI002,2,KG,L,0,0020,0
00000217,00000003,RMPI003,3,KG,L,0,0030,0
00000217,00000004,RMPI004,4,KG,L,0,0040,0
00000217,00000005,RMPI005,5000,G,L,0,0050,0
00000218,00000001,RMPI001,86,KG,L,0,0010,0
00000218,00000002,RMPI002,2,KG,L,0,0020,0
00000218,00000003,RMPI003,3,KG,L,0,0030,0
00000218,00000004,RMPI004,4,KG,L,0,0040,0
00000218,00000005,RMPI005,5000,G,L,0,0050,0
00000219,00000001,SDBOMERLAIT01,3,ST,L,0,0010,0
00000219,00000002,SDBOMERLAIT02,5,ST,L,0,0020,0
00000220,00000001,SDBOMLUMFIT01,3,ST,L,0,0010,0
00000220,00000002,SDBOMLUMFIT02,5,ST,L,0,0020,0
00000221,00000007,,1,ST,K,0,0040,0
00000221,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000221,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000221,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000221,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000221,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000221,00000006,SF-FL-FORKSEAT-VXX,1,ST,L,0,0050,0
00000222,00000006,,1,ST,K,0,0040,0
00000222,00000001,SF-FL-COMB,1,ST,L,0,0010,0
00000222,00000002,SF-FL-ELECTRIC,1,ST,L,0,0010,0
00000222,00000003,SF-FL-TIRE-CUSH,4,ST,L,0,0020,0
00000222,00000004,SF-FL-TIRE-PNEU,4,ST,L,0,0020,0
00000222,00000005,SF-FL-CWEIGHT,1,ST,L,0,0030,0
00000223,00000001,EWMS4-502,4,ST,L,0,0010,0
00000223,00000002,EWMS4-503,8,ST,L,0,0020,0
00000223,00000003,EWMS4-601,32,ST,L,0,0030,0
00000224,00000001,S-201,100,ST,L,0,0010,0
00000225,00000001,S-201,100,ST,L,0,0010,0
00000225,00000002,S-202,100,ST,L,0,0020,0
00000226,00000001,S-301,100,ST,L,0,0010,0
00000226,00000002,R-302,100,ST,L,0,0020,0
00000227,00000001,R-401,100,ST,L,0,0010,0
00000228,00000001,S-208,100,ST,L,0,0010,0
00000228,00000002,S-210,100,ST,L,0,0020,0
00000229,00000001,S-315,100,ST,L,0,0010,0
00000229,00000002,R-311,100,ST,L,0,0020,0
00000230,00000001,R-411,100,ST,L,0,0010,0
00000231,00000001,S-310,100,ST,L,0,0010,0
00000232,00000001,R-410,100,ST,L,0,0010,0
00000232,00000002,R-412,100,ST,L,0,0020,0
00000233,00000001,RM13,100,ST,L,0,0010,0
00000233,00000002,RM14,100,ST,L,0,0020,0
00000234,00000001,SG-CFP-COUPLER,1,EA,L,0,0010,0
00000234,00000002,SG-CFP-HOUSING,1,EA,L,0,0020,0
00000234,00000003,SG-CFP-SEAL,1,EA,L,0,0030,0
00000234,00000004,SG-CFP-IMPELLER,1,EA,L,0,0040,0
00000234,00000005,SG-CFP-ADAPTER,1,EA,L,0,0050,0
00000234,00000006,SG-CFP-B-BRNG,1,EA,L,0,0060,0
00000234,00000007,SG-CFP-INBRD_CVR,1,EA,L,0,0070,0
00000234,00000008,SG-CFP-SHAFT,1,EA,L,0,0080,0
00000234,00000009,SG-CFP-BRNG-BRKT,1,EA,L,0,0090,0
00000234,00000010,SG-CFP-CON_BK,1,EA,L,0,0100,0
00000234,00000011,SG-CFP-CON_BX_CVR,1,EA,L,0,0110,0
00000234,00000012,SG-CFP-CON,10,EA,L,0,0120,0
00000234,00000013,SG-CFP-HARNESS,3,EA,L,0,0130,0
00000234,00000014,SG-CFP-V-SENSOR,1,EA,L,0,0140,0
00000234,00000015,SG-CFP-F-SENSOR,2,EA,L,0,0150,0
00000234,00000016,SWN-CFG-SW-S1,1,EA,N,0,0160,0
00000235,00000001,SG1_CP,1,ST,L,0,0010,0
00000235,00000002,RM2_CP,2,ST,L,0,0020,0
00000236,00000001,RM1_CP,1,ST,L,0,0010,0
00000237,00000001,RM7_CP,100,ST,L,0,0010,0
00000237,00000002,SG2_CP,1500,CCM,L,0,0020,0
00000238,00000001,RM5_CP,1,KG,L,0,0010,0
00000239,00000001,RMJIT01,1000,ST,L,0,0010,0
00000240,00000001,RMJIT01,1000,ST,L,0,0010,0
00000240,00000002,RMJIT02,1000,ST,L,0,0010,0
00000241,00000001,SG21,100,ST,L,0,0010,0
00000241,00000002,SG22,100,ST,L,0,0020,0
00000241,00000003,RM122,100,ST,L,0,0030,0
00000241,00000004,RM128,100,ST,L,0,0040,0
00000241,00000005,SG25,100,ST,L,0,0070,0
00000241,00000006,SG124,100,ST,L,0,0080,0
00000241,00000007,RM20,100,ST,L,0,0090,0
00000241,00000008,RM27,100,ST,L,0,0100,0
00000242,00000001,RM27,100,ST,L,0,0010,0
00000243,00000001,SG21,100,ST,L,0,0010,0
00000243,00000002,SG22,100,ST,L,0,0020,0
00000243,00000003,RM122,100,ST,L,0,0030,0
00000243,00000004,RM128,100,ST,L,0,0040,0
00000243,00000005,SG25,100,ST,L,0,0070,0
00000243,00000006,SG124,100,ST,L,0,0080,0
00000243,00000007,RM20,100,ST,L,0,0090,0
00000243,00000008,RM27,100,ST,L,0,0100,0
00000244,00000001,SG21,100,ST,L,0,0010,0
00000244,00000002,SG22,100,ST,L,0,0020,0
00000244,00000003,RM122,100,ST,L,0,0030,0
00000244,00000004,RM128,100,ST,L,0,0040,0
00000244,00000005,SG25,100,ST,L,0,0070,0
00000244,00000006,SG124,100,ST,L,0,0080,0
00000244,00000007,RM20,100,ST,L,0,0090,0
00000244,00000008,RM27,100,ST,L,0,0100,0
00000245,00000001,RM1420,500,L,L,0,0010,0
00000245,00000002,RM1430,120,KG,L,0,0020,0
00000245,00000003,SG7100,-10,KG,L,0,0030,0
00000245,00000004,SG9100,-400,L,L,0,0040,0
00000245,00000005,SG8100,-50,L,L,0,0050,0
00000246,00000001,SG1010,1000,L,L,0,0010,0
00000247,00000001,SG1010,100,L,L,0,0010,0
00000247,00000002,SG22,10,ST,L,0,0020,0
00000247,00000003,RM1420,100,L,L,0,0030,0
00000247,00000004,RM15,10,ST,L,0,0040,0
00000247,00000005,SG2200,100,KG,L,0,0050,0
00000247,00000006,PIP01,100,L,N,0,0060,0
00000248,00000001,SG6100,100,KG,L,0,0010,0
00000248,00000002,RM15,10,ST,L,0,0020,0
00000248,00000003,SG23,10,ST,L,0,0030,0
00000248,00000004,RM128,10,ST,L,0,0040,0
00000249,00000001,RM09,100,KG,L,0,0010,0
00000249,00000002,RM1420,500,L,L,0,0020,0
00000249,00000003,RM1430,100,KG,L,0,0030,0
00000250,00000001,FG6500,100,KG,L,0,0010,0
00000250,00000002,SG2200,900,KG,L,0,0020,0
00000251,00000001,AVC_RBT_CNTRL_CAB,1,ST,L,0,0010,0
00000251,00000002,AVC_RBT_CNTRL_BRD,1,ST,L,0,0020,0
00000254,00000002,AVC_RBT_APPL_UNIT,1,ST,N,0,0100,0
00000254,00000001,AVC_RBT_ROBOT,1,ST,N,0,0010,0
00000253,00000002,,1,ST,K,0,0020,0
00000253,00000001,,1,ST,K,0,0010,0
00000253,00000003,AVC_RBT_BASE_FRAME,1,ST,L,0,0030,0
00000252,00000001,,1,ST,K,0,0010,0
00000252,00000002,AVC_RBT_CNTRL_UNIT,1,ST,N,0,0020,0
00000255,00000001,RM16,100,ST,L,0,0010,0
00000256,00000001,SG21,100,ST,L,0,0010,0
00000256,00000002,SG22,100,ST,L,0,0020,0
00000256,00000003,RM122,100,ST,L,0,0030,0
00000256,00000004,RM128,100,ST,L,0,0040,0
00000256,00000005,SG23,100,ST,L,0,0060,0
00000256,00000006,SG25,100,ST,L,0,0070,0
00000256,00000007,SG124,100,ST,L,0,0080,0
00000256,00000008,RM20,100,ST,L,0,0090,0
00000256,00000009,RM27,100,ST,L,0,0100,0
00000257,00000001,RM124,100,ST,L,0,0010,0
00000258,00000001,RM124,100,ST,L,0,0010,0
00000259,00000001,SG30,100,ST,L,0,0010,0
00000259,00000002,RM20,100,ST,L,0,0020,0
00000260,00000001,RM15,1000,ST,L,0,0010,0
00000260,00000002,SG24,15000,CCM,L,0,0020,0
00000261,00000001,RM09,1,KG,L,0,0010,0
00000261,00000002,RM19,1.2,L,L,0,0020,0
00000261,00000003,RM30,8.5,L,L,0,0030,0
00000262,00000001,SG22,100,ST,L,0,0020,0
00000262,00000002,RM122,100,ST,L,0,0030,0
00000262,00000003,RM128,100,ST,L,0,0040,0
00000262,00000004,SG25,100,ST,L,0,0070,0
00000262,00000005,SG224,100,ST,L,0,0080,0
00000262,00000006,RM27,100,ST,L,0,0090,0
00000263,00000001,RM124,100,ST,L,0,0010,0
00000264,00000001,RM12,1000,ST,L,0,0010,0
00000256,00000010,FG126,1,ST,L,0,0010,0
00000009,00000001,SP001,1,ST,L,0,0010,0
